Frame,Time_Sec,Lat,Lng,Alt,Heading
428,1447,24.6525,102.361,2311.57,102.857
429,1449,24.6525,102.361,2313.1,108.747
430,1452,24.6525,102.362,2312.52,111.91
431,1454,24.6525,102.363,2313.55,107.601
432,1456,24.6525,102.363,2313.63,105.928
433,1458,24.6525,102.364,2313.59,106.639
434,1492,24.6511,102.364,2312.63,-100.25
435,1494,24.6511,102.364,2312.87,-101.454
436,1497,24.6511,102.363,2313.55,-104.45
437,1500,24.6511,102.363,2314.54,-98.5545
438,1503,24.6511,102.362,2311.53,-101.465
439,1506,24.6511,102.361,2310.05,-101.087
440,1509,24.6511,102.361,2314.22,-104.783
441,1512,24.6511,102.36,2313.58,-103.19
442,1516,24.6511,102.36,2315.01,-99.0988
443,1519,24.6511,102.359,2313.54,-102.084
444,1522,24.6511,102.358,2315.04,-93.352
445,1525,24.6511,102.358,2309.49,-97.7695
446,1528,24.6511,102.357,2310.84,-100.222
447,1531,24.6511,102.357,2313.03,-101.351
448,1535,24.6511,102.356,2312.8,-100.588
449,1538,24.6511,102.356,2313.12,-100.663
450,1541,24.6511,102.355,2313.83,-103.614
451,1544,24.6511,102.354,2312.97,-102.193
452,1547,24.6511,102.354,2313.03,-100.348
453,1550,24.6511,102.353,2312.47,-102.691
454,1553,24.6511,102.353,2312.52,-105.705
455,1556,24.6511,102.352,2312.99,-98.755
456,1559,24.6511,102.351,2313.8,-103.304
457,1562,24.6511,102.351,2314.95,-101.637
458,1565,24.6511,102.35,2313.24,-101.671
459,1568,24.6511,102.35,2313.25,-105.779
460,1571,24.6511,102.349,2311.1,-107.16
461,1575,24.6511,102.348,2311.1,-106.679
462,1578,24.6511,102.348,2315.19,-106.387
463,1581,24.6511,102.347,2312.61,-106.358
464,1584,24.6511,102.347,2312.32,-104.519
465,1587,24.6511,102.346,2313.29,-104.089
466,1590,24.6511,102.345,2313.21,-104.777
467,1593,24.6511,102.345,2312.49,-108.444
468,1596,24.6511,102.344,2312.05,-108.696
469,1599,24.6511,102.344,2313,-110.048
470,1602,24.6511,102.343,2313.26,-106.547
471,1605,24.6511,102.342,2313.25,-109.32
472,1608,24.6511,102.342,2313.16,-107.664
473,1611,24.6511,102.341,2313.22,-108.965
