Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
48,199.00,32.36871576,109.64127593,32.34866318,109.63638687,32.34866318,109.63638687,0.5800,2279.10,1,135,split_learned_disk,12,1,-1,304.85,193.12,193.12
49,253.00,32.35410670,109.63560657,32.34866318,109.63638687,32.34866318,109.63638687,0.5567,610.40,1,44,split_learned_disk,11,1,-1,1775.29,290.22,290.22
50,255.00,32.34866318,109.63638687,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,0.00,0,12,split_learned_disk,13,1,-1,2311.35,1033.16,1033.16
51,257.00,32.35410670,109.63560657,32.34866318,109.63638687,32.34866318,109.63638687,0.5567,610.40,1,44,split_learned_disk,11,1,-1,1653.46,1427.85,1427.85
52,260.00,32.34866318,109.63638687,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,0.00,0,12,split_learned_disk,13,1,-1,2188.91,173.20,173.20
53,262.00,32.35228861,109.63865354,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,456.41,1,35,split_learned_disk,13,1,9,1738.19,94.60,94.60
54,265.00,32.36254252,109.65355477,32.34866318,109.63638687,32.34866318,109.63638687,0.5100,2234.56,1,108,split_learned_disk,9,1,7,1605.75,139.63,139.63
55,267.00,32.36871576,109.64127593,32.34866318,109.63638687,32.34866318,109.63638687,0.5800,2279.10,1,135,split_learned_disk,12,1,-1,377.82,190.37,190.37
56,270.00,32.36871576,109.64127593,32.34866318,109.63638687,32.34866318,109.63638687,0.5800,2279.10,1,135,split_learned_disk,12,1,7,413.54,140.54,140.54
57,272.00,32.36871576,109.64127593,32.34866318,109.63638687,32.34866318,109.63638687,0.5800,2279.10,1,135,split_learned_disk,12,1,-1,448.77,448.77,448.77
58,275.00,32.36415671,109.64516138,32.34866318,109.63638687,32.34866318,109.63638687,0.5567,1911.94,1,115,split_learned_disk,11,1,-1,640.59,640.59,640.59
59,277.00,32.35410670,109.63560657,32.34866318,109.63638687,32.34866318,109.63638687,0.5567,610.40,1,44,split_learned_disk,11,1,-1,1241.60,666.17,666.17
60,280.00,32.35228861,109.63865354,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,456.41,1,35,split_learned_disk,13,1,4,1332.90,78.15,78.15
61,283.00,32.35228861,109.63865354,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,456.41,1,35,split_learned_disk,13,1,-1,1266.14,1125.00,1125.00
62,285.00,32.35228861,109.63865354,32.34866318,109.63638687,32.35228861,109.63865354,0.6033,456.41,1,35,split_learned_disk,13,1,-1,1210.51,194.10,194.10
63,288.00,32.34866318,109.63638687,32.35228861,109.63865354,32.35228861,109.63865354,0.6033,456.41,1,12,split_learned_disk,13,1,-1,1562.52,1020.19,1020.19
64,290.00,32.34866318,109.63638687,32.35228861,109.63865354,32.35228861,109.63865354,0.6033,456.41,1,12,split_learned_disk,13,1,-1,1520.09,833.64,833.64
65,293.00,32.35410670,109.63560657,32.35228861,109.63865354,32.35228861,109.63865354,0.5567,350.79,1,44,split_learned_disk,11,1,-1,957.83,787.58,787.58
66,295.00,32.36871576,109.64127593,32.35228861,109.63865354,32.35228861,109.63865354,0.5800,1845.22,1,135,split_learned_disk,12,1,-1,836.57,745.45,745.45
67,298.00,32.36871576,109.64127593,32.35228861,109.63865354,32.35228861,109.63865354,0.5800,1845.22,1,135,split_learned_disk,12,1,-1,891.44,523.34,523.34
68,300.00,32.36871576,109.64127593,32.35228861,109.63865354,32.35228861,109.63865354,0.5800,1845.22,1,135,split_learned_disk,12,1,-1,946.40,636.81,636.81
69,303.00,32.36871576,109.64127593,32.35228861,109.63865354,32.35228861,109.63865354,0.5800,1845.22,1,135,split_learned_disk,12,1,-1,1001.44,577.52,577.52
70,305.00,32.36871576,109.64127593,32.35228861,109.63865354,32.35228861,109.63865354,0.5800,1845.22,1,135,split_learned_disk,12,1,-1,1047.78,634.68,634.68
71,308.00,32.34866318,109.63638687,32.35228861,109.63865354,32.35228861,109.63865354,0.6033,456.41,1,12,split_learned_disk,13,1,9,1151.93,110.32,110.32
72,310.00,32.34866318,109.63638687,32.35228861,109.63865354,32.34866318,109.63638687,0.6033,456.41,1,12,split_learned_disk,13,1,-1,1088.47,595.59,595.59
73,313.00,32.34866318,109.63638687,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,0.00,0,12,split_learned_disk,13,1,-1,1035.90,549.52,549.52
74,315.00,32.34866318,109.63638687,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,0.00,0,12,split_learned_disk,13,1,-1,983.67,561.86,561.86
75,318.00,32.34866318,109.63638687,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,0.00,0,12,split_learned_disk,13,1,-1,970.98,646.18,646.18
76,321.00,32.35236373,109.64463516,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,878.22,1,37,split_learned_disk,13,1,6,427.14,43.09,43.09
77,323.00,32.34866318,109.63638687,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,0.00,0,12,split_learned_disk,13,1,-1,863.82,645.65,645.65
78,326.00,32.34866318,109.63638687,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,0.00,0,12,split_learned_disk,13,1,-1,816.54,648.71,648.71
79,328.00,32.35236373,109.64463516,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,878.22,1,37,split_learned_disk,13,1,-1,278.69,159.89,159.89
80,331.00,32.35236373,109.64463516,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,878.22,1,37,split_learned_disk,13,1,-1,234.81,179.82,179.82
81,333.00,32.35236373,109.64463516,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,878.22,1,37,split_learned_disk,13,1,1,124.85,124.85,124.85
82,336.00,32.34656608,109.65716808,32.34866318,109.63638687,32.34866318,109.63638687,0.6733,1968.00,1,10,split_learned_disk,16,1,-1,1421.40,368.04,368.04
83,339.00,32.35236373,109.64463516,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,878.22,1,37,split_learned_disk,13,1,1,63.07,63.07,63.07
84,341.00,32.35236373,109.64463516,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,878.22,1,37,split_learned_disk,13,1,1,86.41,86.41,86.41
85,344.00,32.34656608,109.65716808,32.34866318,109.63638687,32.34866318,109.63638687,0.6733,1968.00,1,10,split_learned_disk,16,1,2,1352.95,105.92,105.92
86,346.00,32.34656608,109.65716808,32.34866318,109.63638687,32.34866318,109.63638687,0.6733,1968.00,1,10,split_learned_disk,16,1,2,1330.46,65.60,65.60
87,349.00,32.34656608,109.65716808,32.34866318,109.63638687,32.34866318,109.63638687,0.6733,1968.00,1,10,split_learned_disk,16,1,-1,1223.92,727.88,727.88
88,351.00,32.34656608,109.65716808,32.34866318,109.63638687,32.34656608,109.65716808,0.6733,1968.00,1,10,split_learned_disk,16,1,-1,1208.59,529.24,529.24
89,354.00,32.34656608,109.65716808,32.34656608,109.65716808,32.34656608,109.65716808,0.6733,0.00,0,10,split_learned_disk,16,1,-1,1195.66,397.74,397.74
90,356.00,32.34656608,109.65716808,32.34656608,109.65716808,32.34656608,109.65716808,0.6733,0.00,0,10,split_learned_disk,16,1,-1,1185.21,405.45,405.45
91,359.00,32.34656608,109.65716808,32.34656608,109.65716808,32.34656608,109.65716808,0.6733,0.00,0,10,split_learned_disk,16,1,-1,1177.30,373.77,373.77
92,-1854.00,32.34656608,109.65716808,32.34656608,109.65716808,32.34656608,109.65716808,0.6733,0.00,0,10,split_learned_disk,16,1,-1,962.95,962.95,962.95
93,-1853.00,32.35377403,109.63629794,32.34656608,109.65716808,32.34656608,109.65716808,0.5567,2120.16,1,45,split_learned_disk,11,1,-1,2780.78,1761.84,1761.84
94,-1851.00,32.34656608,109.65716808,32.34656608,109.65716808,32.34656608,109.65716808,0.6733,0.00,0,10,split_learned_disk,16,1,-1,962.95,962.95,962.95
95,-1242.00,32.34656608,109.65716808,32.34656608,109.65716808,32.34656608,109.65716808,0.6733,0.00,0,10,split_learned_disk,16,1,-1,962.95,962.95,962.95
96,-1240.00,32.35236373,109.64463516,32.34656608,109.65716808,32.34656608,109.65716808,0.6033,1343.65,1,37,split_learned_disk,13,1,-1,2189.18,1761.84,1761.84
97,-1237.00,32.36871576,109.64127593,32.34656608,109.65716808,32.34656608,109.65716808,0.5800,2883.20,1,135,split_learned_disk,12,1,-1,3739.90,2409.15,2409.15
98,-1002.00,32.35236373,109.64463516,32.34656608,109.65716808,32.34656608,109.65716808,0.6033,1343.65,1,37,split_learned_disk,13,1,-1,1173.59,1173.59,1173.59
99,-999.00,32.36871576,109.64127593,32.34656608,109.65716808,32.34656608,109.65716808,0.5800,2883.20,1,135,split_learned_disk,12,1,-1,2348.34,516.43,516.43
100,-995.00,32.36871576,109.64127593,32.34656608,109.65716808,32.34656608,109.65716808,0.5800,2883.20,1,135,split_learned_disk,12,1,-1,2248.95,463.81,463.81
101,-992.00,32.36871576,109.64127593,32.34656608,109.65716808,32.34656608,109.65716808,0.5800,2883.20,1,135,split_learned_disk,12,1,-1,2203.16,334.46,334.46
102,-989.00,32.36871576,109.64127593,32.34656608,109.65716808,32.34656608,109.65716808,0.5800,2883.20,1,135,split_learned_disk,12,1,-1,2157.84,564.14,564.14
103,-985.00,32.36871576,109.64127593,32.34656608,109.65716808,32.34656608,109.65716808,0.5800,2883.20,1,135,split_learned_disk,12,1,-1,2113.00,280.97,280.97
104,-982.00,32.36871576,109.64127593,32.34656608,109.65716808,32.34656608,109.65716808,0.5800,2883.20,1,135,split_learned_disk,12,1,-1,2059.90,234.70,234.70
105,-979.00,32.36871576,109.64127593,32.34656608,109.65716808,32.36871576,109.64127593,0.5800,2883.20,1,135,split_learned_disk,12,1,-1,2016.27,216.62,216.62
106,-975.00,32.36871576,109.64127593,32.36871576,109.64127593,32.36871576,109.64127593,0.5800,0.00,0,135,split_learned_disk,12,1,-1,1914.31,388.51,388.51
107,-972.00,32.36871576,109.64127593,32.36871576,109.64127593,32.36871576,109.64127593,0.5800,0.00,0,135,split_learned_disk,12,1,-1,1870.60,345.03,345.03
108,-969.00,32.36871576,109.64127593,32.36871576,109.64127593,32.36871576,109.64127593,0.5800,0.00,0,135,split_learned_disk,12,1,-1,1827.53,423.13,423.13
109,-965.00,32.36871576,109.64127593,32.36871576,109.64127593,32.36871576,109.64127593,0.5800,0.00,0,135,split_learned_disk,12,1,-1,1776.78,377.16,377.16
110,-962.00,32.36871576,109.64127593,32.36871576,109.64127593,32.36871576,109.64127593,0.5800,0.00,0,135,split_learned_disk,12,1,-1,1735.32,328.55,328.55
111,-959.00,32.34866318,109.63638687,32.36871576,109.64127593,32.36871576,109.64127593,0.6033,2279.10,1,12,split_learned_disk,13,1,-1,1849.48,229.94,229.94
112,-955.00,32.36871576,109.64127593,32.36871576,109.64127593,32.36871576,109.64127593,0.5800,0.00,0,135,split_learned_disk,12,1,-1,1589.72,208.80,208.80
113,-952.00,32.36871576,109.64127593,32.36871576,109.64127593,32.36871576,109.64127593,0.5800,0.00,0,135,split_learned_disk,12,1,4,1549.25,137.21,137.21
114,-948.00,32.36871576,109.64127593,32.36871576,109.64127593,32.36871576,109.64127593,0.5800,0.00,0,135,split_learned_disk,12,1,-1,1501.97,453.19,453.19
115,-945.00,32.36415671,109.64516138,32.36871576,109.64127593,32.36871576,109.64127593,0.5567,625.34,1,115,split_learned_disk,11,1,-1,898.85,384.49,384.49
116,-942.00,32.36208108,109.63884410,32.36871576,109.64127593,32.36871576,109.64127593,0.5800,773.16,1,101,split_learned_disk,12,1,-1,1320.61,471.18,471.18
117,-938.00,32.34866318,109.63638687,32.36871576,109.64127593,32.36871576,109.64127593,0.6033,2279.10,1,12,split_learned_disk,13,1,3,1912.37,81.28,81.28
118,-935.00,32.35392427,109.64739730,32.36871576,109.64127593,32.36871576,109.64127593,0.5333,1744.30,1,49,split_learned_disk,10,1,-1,970.88,217.99,217.99
119,-931.00,32.36871576,109.64127593,32.36871576,109.64127593,32.36871576,109.64127593,0.5800,0.00,0,135,split_learned_disk,12,1,-1,1241.02,401.41,401.41
120,-928.00,32.36871576,109.64127593,32.36871576,109.64127593,32.36871576,109.64127593,0.5800,0.00,0,135,split_learned_disk,12,1,-1,1207.87,352.81,352.81
121,-924.00,32.34833051,109.64690184,32.36871576,109.64127593,32.36871576,109.64127593,0.5800,2330.13,1,16,split_learned_disk,12,1,-1,1660.08,646.00,646.00
122,-920.00,32.34866318,109.63638687,32.36871576,109.64127593,32.36871576,109.64127593,0.6033,2279.10,1,12,split_learned_disk,13,1,-1,2122.56,590.36,590.36
123,-916.00,32.35236373,109.64463516,32.36871576,109.64127593,32.36871576,109.64127593,0.6033,1847.51,1,37,split_learned_disk,13,1,-1,1441.08,899.40,899.40
124,-913.00,32.35410670,109.63560657,32.36871576,109.64127593,32.36871576,109.64127593,0.5567,1711.43,1,44,split_learned_disk,11,1,-1,1870.87,480.60,480.60
125,-909.00,32.34866318,109.63638687,32.36871576,109.64127593,32.36871576,109.64127593,0.6033,2279.10,1,12,split_learned_disk,13,1,-1,2204.35,426.63,426.63
126,-905.00,32.34866318,109.63638687,32.36871576,109.64127593,32.36871576,109.64127593,0.6033,2279.10,1,12,split_learned_disk,13,1,-1,2249.73,1531.33,1531.33
127,-902.00,32.34866318,109.63638687,32.36871576,109.64127593,32.36871576,109.64127593,0.6033,2279.10,1,12,split_learned_disk,13,1,-1,2295.57,320.42,320.42
128,-898.00,32.34866318,109.63638687,32.36871576,109.64127593,32.36871576,109.64127593,0.6033,2279.10,1,12,split_learned_disk,13,1,-1,2341.83,268.88,268.88
129,-894.00,32.34866318,109.63638687,32.36871576,109.64127593,32.36871576,109.64127593,0.6033,2279.10,1,12,split_learned_disk,13,1,-1,2348.65,1406.59,1406.59
130,-890.00,32.34866318,109.63638687,32.36871576,109.64127593,32.34866318,109.63638687,0.6033,2279.10,1,12,split_learned_disk,13,1,-1,2396.73,422.90,422.90
131,-886.00,32.35228861,109.63865354,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,456.41,1,35,split_learned_disk,13,1,-1,1998.53,206.41,206.41
132,-882.00,32.34866318,109.63638687,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,0.00,0,12,split_learned_disk,13,1,-1,2493.84,205.05,205.05
133,-879.00,32.34866318,109.63638687,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,0.00,0,12,split_learned_disk,13,1,-1,2542.83,407.17,407.17
134,-875.00,32.34866318,109.63638687,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,0.00,0,12,split_learned_disk,13,1,-1,2560.14,318.80,318.80
135,-871.00,32.35672962,109.64035589,32.34866318,109.63638687,32.34866318,109.63638687,0.5800,972.43,1,57,split_learned_disk,12,1,4,1807.55,106.51,106.51
136,-868.00,32.36871576,109.64127593,32.34866318,109.63638687,32.34866318,109.63638687,0.5800,2279.10,1,135,split_learned_disk,12,1,-1,735.68,372.53,372.53
137,-864.00,32.34866318,109.63638687,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,0.00,0,12,split_learned_disk,13,1,-1,2711.83,571.10,571.10
138,-861.00,32.34866318,109.63638687,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,0.00,0,12,split_learned_disk,13,1,-1,2762.79,600.19,600.19
139,-857.00,32.34866318,109.63638687,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,0.00,0,12,split_learned_disk,13,1,-1,2824.17,224.71,224.71
140,-854.00,32.35672962,109.64035589,32.34866318,109.63638687,32.34866318,109.63638687,0.5800,972.43,1,57,split_learned_disk,12,1,-1,2024.19,256.39,256.39
141,-800.00,32.35228861,109.63865354,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,456.41,1,35,split_learned_disk,13,1,-1,2334.49,239.21,239.21
142,-798.00,32.36871576,109.64127593,32.34866318,109.63638687,32.34866318,109.63638687,0.5800,2279.10,1,135,split_learned_disk,12,1,-1,631.02,631.02,631.02
143,-796.00,32.36415671,109.64516138,32.34866318,109.63638687,32.34866318,109.63638687,0.5567,1911.94,1,115,split_learned_disk,11,1,3,720.51,141.38,141.38
144,-793.00,32.35672962,109.64035589,32.34866318,109.63638687,32.34866318,109.63638687,0.5800,972.43,1,57,split_learned_disk,12,1,2,1802.95,103.28,103.28
145,-791.00,32.34866318,109.63638687,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,0.00,0,12,split_learned_disk,13,1,-1,2568.08,508.20,508.20
146,-788.00,32.35228861,109.63865354,32.34866318,109.63638687,32.34866318,109.63638687,0.6033,456.41,1,35,split_learned_disk,13,1,-1,2105.47,418.57,418.57
147,-786.00,32.35687364,109.65245687,32.34866318,109.63638687,32.34866318,109.63638687,0.5800,1766.01,1,74,split_learned_disk,12,1,-1,1336.81,477.85,477.85
148,-783.00,32.36871576,109.64127593,32.34866318,109.63638687,32.34866318,109.63638687,0.5800,2279.10,1,135,split_learned_disk,12,1,-1,607.60,262.32,262.32
149,-781.00,32.35811225,109.63490784,32.34866318,109.63638687,32.34866318,109.63638687,0.5800,1061.02,1,77,split_learned_disk,12,1,-1,1546.41,166.63,166.63
150,-779.00,32.36871576,109.64127593,32.34866318,109.63638687,32.34866318,109.63638687,0.5800,2279.10,1,135,split_learned_disk,12,1,-1,613.71,365.76,365.76
151,-776.00,32.36871576,109.64127593,32.34866318,109.63638687,32.34866318,109.63638687,0.5800,2279.10,1,135,split_learned_disk,12,1,-1,624.23,328.68,328.68
152,-774.00,32.36871576,109.64127593,32.34866318,109.63638687,32.34866318,109.63638687,0.5800,2279.10,1,135,split_learned_disk,12,1,-1,732.46,355.27,355.27
153,-772.00,32.36871576,109.64127593,32.34866318,109.63638687,32.34866318,109.63638687,0.5800,2279.10,1,135,split_learned_disk,12,1,-1,750.44,166.90,166.90
154,-769.00,32.36871576,109.64127593,32.34866318,109.63638687,32.34866318,109.63638687,0.5800,2279.10,1,135,split_learned_disk,12,1,9,772.02,127.21,127.21
155,-767.00,32.36871576,109.64127593,32.34866318,109.63638687,32.36871576,109.64127593,0.5800,2279.10,1,135,split_learned_disk,12,1,8,796.91,103.46,103.46
156,-764.00,32.35749605,109.65370722,32.36871576,109.64127593,32.36871576,109.64127593,0.5567,1710.66,1,75,split_learned_disk,11,1,-1,913.84,194.19,194.19
157,-762.00,32.36871576,109.64127593,32.36871576,109.64127593,32.36871576,109.64127593,0.5800,0.00,0,135,split_learned_disk,12,1,7,939.95,101.18,101.18
158,-759.00,32.36871576,109.64127593,32.36871576,109.64127593,32.36871576,109.64127593,0.5800,0.00,0,135,split_learned_disk,12,1,-1,970.76,209.27,209.27
159,-757.00,32.36871576,109.64127593,32.36871576,109.64127593,32.36871576,109.64127593,0.5800,0.00,0,135,split_learned_disk,12,1,-1,1003.72,205.12,205.12
160,-754.00,32.36871576,109.64127593,32.36871576,109.64127593,32.36871576,109.64127593,0.5800,0.00,0,135,split_learned_disk,12,1,-1,1038.61,235.66,235.66
161,-752.00,32.36871576,109.64127593,32.36871576,109.64127593,32.36871576,109.64127593,0.5800,0.00,0,135,split_learned_disk,12,1,-1,1075.26,209.63,209.63
162,-749.00,32.35749605,109.65370722,32.36871576,109.64127593,32.36871576,109.64127593,0.5567,1710.66,1,75,split_learned_disk,11,1,-1,575.77,195.49,195.49
163,-747.00,32.36871576,109.64127593,32.36871576,109.64127593,32.36871576,109.64127593,0.5800,0.00,0,135,split_learned_disk,12,1,-1,1227.53,292.95,292.95
