Frame,Time_Sec,Lat,Lng,Alt,Heading
356,2155,32.3142,119.87,466.03,121.238
357,2158,32.3137,119.87,466.03,122.699
358,2162,32.3132,119.871,465.79,124.613
359,2166,32.3127,119.872,466.09,123.541
360,2170,32.3121,119.873,466.09,122.573
361,2174,32.3116,119.874,466.26,124.171
362,2177,32.3111,119.874,466.14,121.685
363,2181,32.3106,119.875,466.12,120.636
364,2185,32.31,119.876,466.14,118.969
365,2189,32.3095,119.877,466.17,121.433
366,2193,32.309,119.878,466.13,121.53
367,2197,32.3085,119.878,466.1,120.264
368,2200,32.308,119.879,465.67,120.27
369,2204,32.3074,119.88,465.48,119.84
370,2208,32.3069,119.881,465.46,120.424
371,2212,32.3064,119.882,466.01,120.092
372,2215,32.3059,119.882,466.31,119.72
373,2219,32.3054,119.883,465.81,121.925
374,2223,32.3048,119.884,465.72,121.696
375,2227,32.3043,119.885,466.17,123.747
376,2231,32.3038,119.886,466.76,124.234
377,2234,32.3033,119.886,466.49,124.59
378,2238,32.3028,119.887,466.14,125.741
379,2242,32.3022,119.888,466.29,125.1
380,2246,32.3017,119.889,466.2,124.475
381,2250,32.3012,119.89,466.75,124.315
382,2254,32.3007,119.89,466.58,124.636
383,2258,32.3001,119.891,466.5,122.418
384,2262,32.2996,119.892,466.06,120.682
385,2308,32.2978,119.891,465.82,-37.374
386,2315,32.2984,119.89,465.91,-41.1842
387,2322,32.2989,119.889,466.06,-39.9294
388,2330,32.2994,119.888,465.93,-39.7232
389,2337,32.2999,119.887,465.92,-41.591
390,2344,32.3004,119.887,465.94,-40.8175
391,2352,32.3009,119.886,465.68,-41.4764
392,2360,32.3015,119.885,465.73,-41.6197
393,2368,32.302,119.884,466.93,-41.5223
394,2377,32.3025,119.883,466.64,-40.2904
395,2384,32.303,119.883,466.07,-41.4764
396,2392,32.3036,119.882,466.42,-41.0352
397,2400,32.3041,119.881,465.98,-40.8576
398,2407,32.3046,119.88,466.05,-41.1556
399,2414,32.3051,119.879,466.05,-43.4245
400,2421,32.3056,119.879,466.14,-41.4134
401,2429,32.3062,119.878,466.24,-41.3847
402,2437,32.3067,119.877,466.35,-42.1983
403,2445,32.3072,119.876,466.26,-40.8977
404,2453,32.3077,119.875,466.18,-41.3045
405,2461,32.3083,119.875,466.2,-39.3049
406,2469,32.3088,119.874,466.27,-40.2503
407,2478,32.3093,119.873,466.73,-38.6403
408,2486,32.3098,119.872,466.17,-39.6372
409,2494,32.3103,119.871,466.26,-39.3851
410,2501,32.3108,119.871,466.1,-38.7319
411,2509,32.3114,119.87,466.29,-39.0184
412,2517,32.3119,119.869,466.19,-38.5085
413,2525,32.3124,119.868,466.34,-40.7258
414,2533,32.3129,119.867,466.17,-39.3565
415,2540,32.3135,119.867,466.36,-40.3019
416,2548,32.314,119.866,465.62,-39.8378
417,2556,32.3145,119.865,466.2,-39.557
418,2563,32.315,119.864,466.21,-40.6399
419,2572,32.3155,119.863,466.04,-40.3076
420,2580,32.3161,119.863,466.05,-39.9065
421,2588,32.3166,119.862,465.99,-39.8034
422,2595,32.3171,119.861,465.76,-40.0555
423,2603,32.3176,119.86,466.17,-38.858
424,2610,32.3181,119.859,465.97,-37.609
425,2618,32.3187,119.859,466.33,-38.9038
426,2626,32.3192,119.858,466.26,-39.4138
427,2633,32.3197,119.857,466.06,-39.9925
428,2641,32.3202,119.856,466.06,-40.1013
429,2648,32.3208,119.855,466.33,-39.6945
430,2656,32.3213,119.855,466.18,-39.431
431,2663,32.3218,119.854,465.75,-40.2159
432,2670,32.3223,119.853,465.94,-39.4711
433,2677,32.3228,119.852,466.02,-40.5368
434,2685,32.3234,119.851,465.83,-42.0723
435,2693,32.3239,119.851,466.08,-42.4619
436,2701,32.3244,119.85,466.22,-40.6112
437,2708,32.3249,119.849,466.3,-37.8152
438,2716,32.3254,119.848,466.15,-38.4856
439,2724,32.326,119.847,465.97,-39.7461
440,2731,32.3265,119.847,466.27,-39.1903
441,2738,32.327,119.846,465.96,-38.1819
442,2746,32.3275,119.845,465.65,-38.1533
443,2753,32.328,119.844,466.18,-39.2247
444,2761,32.3286,119.843,466.28,-39.1273
445,2768,32.3291,119.843,466.4,-37.5001
446,2775,32.3296,119.842,466.2,-39.3164
447,2783,32.3301,119.841,466.22,-37.7465
448,2791,32.3306,119.84,466.15,-37.9756
449,2798,32.3312,119.839,466.04,-39.0471
450,2806,32.3317,119.839,466.11,-42.2213
451,2813,32.3322,119.838,466.02,-39.2648
452,2820,32.3327,119.837,465.93,-39.9122
453,2828,32.3333,119.836,466.04,-39.7174
454,2835,32.3338,119.835,466.18,-38.5543
455,2843,32.3343,119.835,466.22,-38.7606
456,2850,32.3348,119.834,466.2,-36.8469
457,2857,32.3353,119.833,466.04,-40.6628
458,2865,32.3359,119.832,466.02,-41.5051
459,2872,32.3364,119.831,465.98,-40.0956
460,2880,32.3369,119.831,466.08,-43.1724
461,2887,32.3374,119.83,466.19,-39.9638
462,2894,32.3379,119.829,466.17,-41.2415
463,2902,32.3385,119.828,466.14,-41.9462
464,2910,32.339,119.827,465.8,-40.6227
465,2918,32.3395,119.827,466.24,-40.8404
466,2925,32.34,119.826,465.94,-41.0925
467,2933,32.3406,119.825,466.19,-40.0154
468,2941,32.3411,119.824,466.03,-40.1815
469,2949,32.3416,119.823,466.39,-38.7491
470,2956,32.3421,119.823,466.17,-38.795
471,2963,32.3426,119.822,465.72,-38.8866
472,2970,32.3432,119.821,466.11,-40.2847
473,2977,32.3437,119.82,466.19,-39.1731
474,2985,32.3442,119.819,465.82,-39.408
475,2992,32.3447,119.819,466.02,-38.7549
476,2999,32.3452,119.818,466.09,-38.8924
477,3006,32.3457,119.817,466.08,-39.0986
478,3014,32.3463,119.816,466.36,-38.3022
479,3021,32.3468,119.815,465.72,-38.7205
480,3029,32.3473,119.815,465.92,-40.4967
481,3076,32.3457,119.813,465.96,115.422
482,3080,32.3452,119.814,466.29,115.703
483,3083,32.3447,119.815,465.91,118.763
484,3087,32.3441,119.815,466.24,118.551
485,3091,32.3436,119.816,466.34,114.935
486,3095,32.3431,119.817,466.33,113.159
487,3099,32.3426,119.818,466,114.632
488,3103,32.3421,119.819,466.12,114.683
489,3107,32.3416,119.819,465.98,115.027
490,3111,32.3411,119.82,465.71,118.276
491,3115,32.3405,119.821,465.92,120.596
492,3119,32.3401,119.822,466.15,122.2
493,3122,32.3395,119.823,466.45,124.802
494,3126,32.339,119.823,466.44,123.272
495,3130,32.3384,119.824,466.42,120.115
496,3134,32.3379,119.825,466.43,118.648
497,3138,32.3374,119.826,466.47,119.318
498,3142,32.3369,119.827,465.96,115.445
499,3146,32.3363,119.827,466.01,117.439
500,3150,32.3358,119.828,466.15,120.619
501,3154,32.3353,119.829,465.77,118.379
502,3158,32.3348,119.83,466.06,120.522
503,3162,32.3343,119.831,466.04,123.003
504,3166,32.3338,119.831,466.29,121.582
505,3169,32.3332,119.832,466.13,118.631
506,3173,32.3327,119.833,465.99,121.209
507,3177,32.3322,119.834,466,121.943
508,3181,32.3317,119.835,465.75,120.9
509,3185,32.3311,119.835,466.15,121.771
510,3189,32.3306,119.836,466.5,122.447
511,3193,32.3301,119.837,466.59,122.814
512,3197,32.3296,119.838,466.22,122.097
513,3200,32.3291,119.839,465.98,124.183
514,3204,32.3285,119.839,466.12,123.725
515,3208,32.328,119.84,466.02,122.762
516,3212,32.3275,119.841,466.29,124.32
517,3216,32.327,119.842,465.76,123.289
518,3220,32.3264,119.843,466.13,123.346
519,3224,32.3259,119.843,466.22,122.103
520,3228,32.3254,119.844,466.29,122.561
521,3232,32.3249,119.845,466.32,121.794
522,3236,32.3244,119.846,466.12,119.502
523,3239,32.3238,119.847,466.47,122.407
524,3243,32.3233,119.847,466.37,122.269
525,3247,32.3228,119.848,466.09,121.96
526,3251,32.3223,119.849,466.29,122.516
527,3255,32.3217,119.85,466.21,119.788
528,3259,32.3212,119.851,466.37,119.542
529,3263,32.3207,119.851,466.19,121.203
530,3267,32.3202,119.852,466.09,118.465
531,3270,32.3197,119.853,465.86,118.734
532,3274,32.3192,119.854,465.93,121.083
533,3278,32.3186,119.855,465.74,120.665
534,3282,32.3181,119.855,465.97,121.713
535,3285,32.3176,119.856,466.04,122.172
536,3289,32.3171,119.857,466.56,121.645
537,3293,32.3166,119.858,465.98,121.65
538,3297,32.316,119.859,465.88,120.338
539,3301,32.3155,119.859,466.51,121.032
540,3305,32.315,119.86,466.57,123.868
541,3309,32.3145,119.861,466.55,122.412
542,3313,32.314,119.862,466.4,123.117
543,3317,32.3134,119.863,466.52,124.051
544,3321,32.3129,119.863,466.23,122.51
545,3325,32.3124,119.864,465.98,122.069
546,3329,32.3119,119.865,465.98,122.424
547,3333,32.3113,119.866,465.8,121.92
548,3337,32.3108,119.867,465.93,123.919
549,3341,32.3103,119.867,466.09,121.788
550,3345,32.3098,119.868,466.29,123.495
551,3348,32.3093,119.869,466.11,124.166
552,3352,32.3087,119.87,465.72,121.083
553,3356,32.3082,119.871,466.19,124.194
554,3360,32.3077,119.871,466.08,122.59
555,3364,32.3072,119.872,466.18,122.67
556,3368,32.3066,119.873,465.96,121.805
557,3372,32.3061,119.874,465.97,121.994
558,3376,32.3056,119.875,465.71,121.301
559,3380,32.3051,119.875,465.81,121.971
560,3384,32.3046,119.876,466.41,122.178
561,3388,32.304,119.877,466.6,121.805
562,3391,32.3035,119.878,466.2,123.071
563,3395,32.303,119.879,465.63,123.18
564,3399,32.3025,119.879,465.55,123.066
565,3403,32.302,119.88,466.24,122.888
566,3407,32.3014,119.881,465.91,122.584
567,3411,32.3009,119.882,466.05,124.784
568,3415,32.3004,119.883,466.23,121.754
569,3419,32.2999,119.883,466.22,121.553
570,3423,32.2994,119.884,466.42,123.329
571,3427,32.2988,119.885,466.52,123.249
572,3431,32.2983,119.886,466.18,122
573,3435,32.2978,119.887,466.56,123.673
574,3438,32.2973,119.887,466.06,122.372
575,3442,32.2968,119.888,465.98,120.86
576,3446,32.2962,119.889,466.22,123.438
577,3492,32.2944,119.888,466.13,-39.2934
578,3499,32.295,119.887,465.8,-40.6399
579,3506,32.2955,119.886,465.87,-41.9863
580,3514,32.296,119.885,466.09,-41.5108
581,3521,32.2965,119.884,466.12,-42.0265
582,3529,32.297,119.884,466.2,-40.0841
583,3536,32.2976,119.883,466.01,-40.9206
584,3544,32.2981,119.882,466.03,-40.7201
585,3551,32.2986,119.881,466.26,-40.6972
586,3559,32.2991,119.88,466.25,-42.1697
587,3566,32.2996,119.88,466.03,-42.2041
588,3573,32.3002,119.879,465.97,-42.5307
589,3581,32.3007,119.878,466.27,-41.4707
590,3588,32.3012,119.877,466.14,-41.3618
591,3596,32.3017,119.876,466.44,-40.6685
592,3603,32.3022,119.876,466.19,-40.6055
593,3610,32.3028,119.875,465.63,-40.0154
594,3618,32.3033,119.874,466.09,-40.9035
595,3625,32.3038,119.873,466.45,-40.193
596,3632,32.3043,119.872,465.81,-41.3847
597,3640,32.3048,119.872,466.21,-41.3332
598,3647,32.3054,119.871,466.43,-37.9413
599,3654,32.3059,119.87,465.99,-39.2419
600,3662,32.3064,119.869,466.23,-41.1785
601,3669,32.3069,119.868,466.33,-41.2186
602,3676,32.3075,119.868,466.1,-41.3847
603,3684,32.308,119.867,466.24,-40.193
604,3691,32.3085,119.866,465.98,-39.6372
605,3699,32.309,119.865,466.06,-40.5482
606,3706,32.3095,119.864,466.09,-40.8462
607,3714,32.3101,119.864,466.32,-40.1242
608,3721,32.3106,119.863,466.18,-38.8179
609,3729,32.3111,119.862,466.43,-41.2071
610,3737,32.3116,119.861,466.31,-41.9806
611,3744,32.3122,119.86,466.05,-40.3534
612,3752,32.3126,119.86,466.43,-38.9554
613,3760,32.3132,119.859,466.13,-40.4279
614,3767,32.3137,119.858,465.98,-40.9837
615,3775,32.3142,119.857,466.02,-40.4852
616,3782,32.3147,119.856,466.03,-42.8057
