Frame,Time_Sec,Lat,Lng,Label
701,35.029,47.480324458,-53.009462782,
702,35.079,47.480324458,-53.009462783,
703,35.129,47.480324454,-53.009462784,
704,35.179,47.480324449,-53.009462785,
705,35.229,47.480324445,-53.009462786,
706,35.279,47.480324443,-53.009462787,
707,35.329,47.480324445,-53.009462786,
708,35.380,47.480324447,-53.009462785,
709,35.429,47.480324449,-53.009462784,
710,35.479,47.480324449,-53.009462784,
711,35.529,47.480324446,-53.009462783,
712,35.580,47.480324444,-53.009462783,
713,35.629,47.480324441,-53.009462782,
714,35.680,47.480324441,-53.009462783,
715,35.729,47.480324442,-53.009462786,
716,35.779,47.480324444,-53.009462789,
717,35.829,47.480324446,-53.009462791,
718,35.880,47.480324449,-53.009462792,
719,35.930,47.480324453,-53.009462790,
720,35.979,47.480324457,-53.009462789,
721,36.029,47.480324462,-53.009462787,
722,36.080,47.480324462,-53.009462787,
723,36.129,47.480324458,-53.009462789,
724,36.179,47.480324454,-53.009462791,
725,36.229,47.480324450,-53.009462794,
726,36.280,47.480324449,-53.009462794,
727,36.329,47.480324452,-53.009462790,
728,36.379,47.480324455,-53.009462787,
729,36.431,47.480324457,-53.009462784,
730,36.480,47.480324461,-53.009462782,
731,36.531,47.480324465,-53.009462782,
732,36.579,47.480324469,-53.009462782,
733,36.629,47.480324474,-53.009462782,
734,36.680,47.480324474,-53.009462785,
735,36.729,47.480324471,-53.009462791,
736,36.780,47.480324467,-53.009462798,
737,36.829,47.480324464,-53.009462804,
738,36.879,47.480324462,-53.009462807,
739,36.929,47.480324463,-53.009462804,
740,36.979,47.480324463,-53.009462801,
741,37.029,47.480324464,-53.009462798,
742,37.082,47.480324463,-53.009462795,
743,37.129,47.480324462,-53.009462793,
744,37.181,47.480324461,-53.009462790,
745,37.230,47.480324460,-53.009462788,
746,37.279,47.480324458,-53.009462790,
747,37.329,47.480324455,-53.009462796,
748,37.379,47.480324453,-53.009462803,
749,37.430,47.480324450,-53.009462809,
750,37.480,47.480324449,-53.009462811,
751,37.529,47.480324448,-53.009462807,
752,37.579,47.480324447,-53.009462802,
753,37.629,47.480324446,-53.009462798,
754,37.680,47.480324448,-53.009462793,
755,37.729,47.480324454,-53.009462788,
756,37.780,47.480324461,-53.009462783,
757,37.829,47.480324467,-53.009462778,
758,37.880,47.480324469,-53.009462776,
759,37.930,47.480324465,-53.009462777,
760,37.980,47.480324460,-53.009462779,
761,38.029,47.480324456,-53.009462781,
762,38.079,47.480324454,-53.009462782,
763,38.129,47.480324457,-53.009462782,
764,38.179,47.480324460,-53.009462783,
765,38.229,47.480324462,-53.009462783,
766,38.280,47.480324464,-53.009462783,
767,38.330,47.480324465,-53.009462783,
768,38.379,47.480324466,-53.009462782,
769,38.430,47.480324467,-53.009462782,
770,38.479,47.480324467,-53.009462784,
771,38.530,47.480324464,-53.009462788,
772,38.579,47.480324461,-53.009462793,
773,38.630,47.480324459,-53.009462797,
774,38.679,47.480324458,-53.009462800,
775,38.729,47.480324459,-53.009462801,
776,38.779,47.480324461,-53.009462802,
777,38.829,47.480324463,-53.009462803,
778,38.879,47.480324464,-53.009462803,
779,38.929,47.480324463,-53.009462802,
780,38.979,47.480324462,-53.009462800,
781,39.031,47.480324461,-53.009462799,
782,39.079,47.480324460,-53.009462796,
783,39.129,47.480324461,-53.009462792,
784,39.179,47.480324461,-53.009462788,
785,39.229,47.480324462,-53.009462783,
786,39.279,47.480324463,-53.009462786,
787,39.329,47.480324464,-53.009462797,
788,39.379,47.480324466,-53.009462808,
789,39.429,47.480324468,-53.009462819,
790,39.479,47.480324468,-53.009462819,
791,39.530,47.480324467,-53.009462805,
792,39.579,47.480324465,-53.009462792,
793,39.629,47.480324464,-53.009462778,
794,39.679,47.480324462,-53.009462770,
795,39.730,47.480324460,-53.009462771,
796,39.779,47.480324458,-53.009462771,
797,39.830,47.480324455,-53.009462772,
798,39.879,47.480324453,-53.009462773,
799,39.929,47.480324452,-53.009462775,
800,39.979,47.480324450,-53.009462777,
801,40.029,47.480324449,-53.009462780,
802,40.079,47.480324449,-53.009462780,
803,40.129,47.480324453,-53.009462777,
804,40.179,47.480324456,-53.009462774,
805,40.229,47.480324460,-53.009462772,
806,40.279,47.480324462,-53.009462773,
807,40.329,47.480324461,-53.009462781,
808,40.379,47.480324461,-53.009462789,
809,40.429,47.480324460,-53.009462797,
810,40.480,47.480324459,-53.009462799,
811,40.530,47.480324455,-53.009462793,
812,40.579,47.480324452,-53.009462786,
813,40.629,47.480324449,-53.009462780,
814,40.679,47.480324449,-53.009462776,
815,40.729,47.480324453,-53.009462776,
816,40.779,47.480324457,-53.009462775,
817,40.829,47.480324461,-53.009462775,
818,40.879,47.480324463,-53.009462773,
819,40.929,47.480324464,-53.009462770,
820,40.979,47.480324464,-53.009462766,
821,41.030,47.480324465,-53.009462762,
822,41.079,47.480324465,-53.009462761,
823,41.129,47.480324466,-53.009462762,
824,41.179,47.480324466,-53.009462764,
825,41.230,47.480324467,-53.009462766,
826,41.279,47.480324467,-53.009462766,
827,41.330,47.480324467,-53.009462763,
828,41.379,47.480324467,-53.009462761,
829,41.429,47.480324467,-53.009462758,
830,41.479,47.480324467,-53.009462758,
831,41.529,47.480324468,-53.009462760,
832,41.579,47.480324469,-53.009462762,
833,41.629,47.480324470,-53.009462764,
834,41.680,47.480324471,-53.009462770,
835,41.729,47.480324470,-53.009462782,
836,41.781,47.480324469,-53.009462795,
837,41.829,47.480324468,-53.009462807,
838,41.879,47.480324467,-53.009462813,
839,41.929,47.480324466,-53.009462809,
840,41.979,47.480324466,-53.009462806,
841,42.029,47.480324465,-53.009462803,
842,42.079,47.480324465,-53.009462800,
843,42.129,47.480324466,-53.009462798,
844,42.179,47.480324467,-53.009462796,
845,42.229,47.480324468,-53.009462793,
846,42.280,47.480324469,-53.009462791,
847,42.329,47.480324469,-53.009462788,
848,42.379,47.480324468,-53.009462786,
849,42.430,47.480324468,-53.009462783,
850,42.479,47.480324467,-53.009462784,
851,42.529,47.480324465,-53.009462790,
852,42.579,47.480324463,-53.009462795,
853,42.629,47.480324461,-53.009462801,
854,42.679,47.480324461,-53.009462800,
855,42.729,47.480324464,-53.009462790,
856,42.779,47.480324467,-53.009462780,
857,42.830,47.480324469,-53.009462770,
858,42.880,47.480324472,-53.009462764,
859,42.929,47.480324476,-53.009462765,
860,42.979,47.480324479,-53.009462766,
861,43.029,47.480324482,-53.009462767,
862,43.079,47.480324482,-53.009462770,
863,43.129,47.480324476,-53.009462775,
864,43.179,47.480324471,-53.009462781,
865,43.229,47.480324465,-53.009462786,
866,43.279,47.480324462,-53.009462787,
867,43.329,47.480324463,-53.009462783,
868,43.379,47.480324464,-53.009462779,
869,43.429,47.480324465,-53.009462775,
870,43.479,47.480324466,-53.009462773,
871,43.529,47.480324467,-53.009462776,
872,43.579,47.480324468,-53.009462778,
873,43.629,47.480324469,-53.009462781,
874,43.679,47.480324470,-53.009462781,
875,43.729,47.480324471,-53.009462779,
876,43.779,47.480324473,-53.009462777,
877,43.829,47.480324474,-53.009462774,
878,43.879,47.480324475,-53.009462774,
879,43.929,47.480324476,-53.009462777,
880,43.979,47.480324476,-53.009462779,
881,44.029,47.480324477,-53.009462782,
882,44.079,47.480324476,-53.009462783,
883,44.129,47.480324474,-53.009462783,
884,44.179,47.480324472,-53.009462782,
885,44.229,47.480324469,-53.009462782,
886,44.280,47.480324468,-53.009462782,
887,44.329,47.480324468,-53.009462781,
888,44.380,47.480324468,-53.009462781,
889,44.429,47.480324468,-53.009462780,
890,44.479,47.480324467,-53.009462777,
891,44.529,47.480324466,-53.009462771,
892,44.579,47.480324465,-53.009462765,
893,44.630,47.480324464,-53.009462759,
894,44.679,47.480324463,-53.009462757,
895,44.729,47.480324462,-53.009462762,
896,44.779,47.480324461,-53.009462766,
897,44.829,47.480324460,-53.009462771,
898,44.879,47.480324462,-53.009462775,
899,44.930,47.480324465,-53.009462776,
900,44.979,47.480324469,-53.009462777,
901,45.029,47.480324473,-53.009462778,
902,45.079,47.480324475,-53.009462778,
903,45.130,47.480324475,-53.009462774,
904,45.179,47.480324476,-53.009462771,
905,45.229,47.480324476,-53.009462768,
906,45.279,47.480324475,-53.009462768,
907,45.329,47.480324472,-53.009462772,
908,45.379,47.480324469,-53.009462776,
909,45.429,47.480324466,-53.009462780,
910,45.479,47.480324465,-53.009462780,
911,45.529,47.480324466,-53.009462774,
912,45.579,47.480324468,-53.009462769,
913,45.629,47.480324469,-53.009462763,
914,45.680,47.480324470,-53.009462759,
915,45.730,47.480324469,-53.009462758,
916,45.779,47.480324468,-53.009462757,
917,45.829,47.480324467,-53.009462756,
918,45.879,47.480324469,-53.009462753,
919,45.929,47.480324475,-53.009462748,
920,45.979,47.480324481,-53.009462744,
921,46.029,47.480324487,-53.009462739,
922,46.079,47.480324490,-53.009462740,
923,46.129,47.480324488,-53.009462749,
924,46.179,47.480324486,-53.009462759,
925,46.229,47.480324484,-53.009462768,
926,46.279,47.480324483,-53.009462773,
927,46.329,47.480324482,-53.009462772,
928,46.379,47.480324482,-53.009462770,
929,46.429,47.480324481,-53.009462768,
930,46.479,47.480324478,-53.009462771,
931,46.530,47.480324469,-53.009462780,
932,46.579,47.480324461,-53.009462789,
933,46.629,47.480324452,-53.009462798,
934,46.680,47.480324449,-53.009462799,
935,46.730,47.480324453,-53.009462789,
936,46.779,47.480324457,-53.009462779,
937,46.829,47.480324461,-53.009462769,
938,46.880,47.480324464,-53.009462764,
939,46.930,47.480324465,-53.009462767,
940,46.979,47.480324466,-53.009462769,
941,47.029,47.480324467,-53.009462772,
942,47.079,47.480324467,-53.009462775,
943,47.129,47.480324466,-53.009462781,
944,47.180,47.480324465,-53.009462787,
945,47.229,47.480324464,-53.009462793,
946,47.279,47.480324463,-53.009462793,
947,47.330,47.480324462,-53.009462785,
948,47.379,47.480324460,-53.009462778,
949,47.430,47.480324459,-53.009462770,
950,47.479,47.480324457,-53.009462768,
951,47.529,47.480324455,-53.009462772,
952,47.579,47.480324453,-53.009462776,
953,47.629,47.480324450,-53.009462780,
954,47.679,47.480324449,-53.009462783,
955,47.729,47.480324449,-53.009462784,
956,47.780,47.480324448,-53.009462784,
957,47.830,47.480324448,-53.009462785,
958,47.879,47.480324448,-53.009462786,
959,47.929,47.480324449,-53.009462788,
960,47.979,47.480324450,-53.009462790,
961,48.029,47.480324451,-53.009462792,
962,48.079,47.480324453,-53.009462792,
963,48.129,47.480324456,-53.009462790,
964,48.180,47.480324459,-53.009462788,
965,48.229,47.480324461,-53.009462786,
966,48.279,47.480324462,-53.009462784,
967,48.329,47.480324461,-53.009462781,
968,48.380,47.480324459,-53.009462779,
969,48.429,47.480324457,-53.009462776,
970,48.479,47.480324455,-53.009462776,
971,48.530,47.480324454,-53.009462780,
972,48.581,47.480324453,-53.009462784,
973,48.630,47.480324452,-53.009462787,
974,48.679,47.480324450,-53.009462787,
975,48.729,47.480324449,-53.009462781,
976,48.779,47.480324447,-53.009462775,
977,48.829,47.480324445,-53.009462769,
978,48.879,47.480324447,-53.009462765,
979,48.930,47.480324453,-53.009462763,
980,48.979,47.480324459,-53.009462761,
981,49.029,47.480324465,-53.009462758,
982,49.080,47.480324467,-53.009462762,
983,49.129,47.480324463,-53.009462773,
984,49.179,47.480324459,-53.009462784,
985,49.229,47.480324455,-53.009462795,
986,49.278,47.480324453,-53.009462800,
987,49.328,47.480324454,-53.009462798,
988,49.378,47.480324455,-53.009462796,
989,49.429,47.480324456,-53.009462793,
990,49.480,47.480324456,-53.009462790,
991,49.529,47.480324453,-53.009462786,
992,49.579,47.480324450,-53.009462782,
993,49.628,47.480324448,-53.009462778,
994,49.679,47.480324446,-53.009462778,
995,49.729,47.480324447,-53.009462787,
996,49.778,47.480324447,-53.009462795,
997,49.829,47.480324448,-53.009462804,
998,49.879,47.480324449,-53.009462806,
999,49.931,47.480324450,-53.009462798,
1000,49.979,47.480324451,-53.009462790,
1001,50.028,47.480324452,-53.009462783,
1002,50.079,47.480324452,-53.009462778,
1003,50.128,47.480324451,-53.009462779,
1004,50.180,47.480324449,-53.009462780,
1005,50.229,47.480324448,-53.009462781,
1006,50.279,47.480324448,-53.009462780,
1007,50.329,47.480324450,-53.009462774,
1008,50.379,47.480324452,-53.009462768,
1009,50.429,47.480324454,-53.009462762,
1010,50.479,47.480324454,-53.009462761,
1011,50.528,47.480324452,-53.009462767,
1012,50.579,47.480324450,-53.009462773,
1013,50.628,47.480324448,-53.009462779,
1014,50.678,47.480324446,-53.009462782,
1015,50.728,47.480324442,-53.009462783,
1016,50.779,47.480324439,-53.009462784,
1017,50.829,47.480324435,-53.009462785,
1018,50.882,47.480324436,-53.009462784,
1019,50.929,47.480324443,-53.009462780,
1020,50.979,47.480324449,-53.009462776,
1021,51.030,47.480324456,-53.009462772,
1022,51.079,47.480324461,-53.009462769,
1023,51.129,47.480324462,-53.009462767,
1024,51.179,47.480324464,-53.009462765,
1025,51.228,47.480324465,-53.009462762,
1026,51.278,47.480324462,-53.009462762,
1027,51.330,47.480324453,-53.009462763,
1028,51.379,47.480324445,-53.009462765,
1029,51.429,47.480324436,-53.009462766,
1030,51.479,47.480324434,-53.009462765,
1031,51.528,47.480324443,-53.009462759,
1032,51.580,47.480324452,-53.009462754,
1033,51.629,47.480324460,-53.009462748,
1034,51.679,47.480324463,-53.009462748,
1035,51.729,47.480324459,-53.009462754,
1036,51.779,47.480324455,-53.009462760,
1037,51.828,47.480324451,-53.009462766,
1038,51.879,47.480324449,-53.009462768,
1039,51.928,47.480324450,-53.009462762,
1040,51.979,47.480324451,-53.009462756,
1041,52.029,47.480324452,-53.009462750,
1042,52.079,47.480324452,-53.009462749,
1043,52.130,47.480324449,-53.009462754,
1044,52.178,47.480324446,-53.009462758,
1045,52.229,47.480324444,-53.009462763,
1046,52.279,47.480324442,-53.009462767,
1047,52.329,47.480324441,-53.009462770,
1048,52.380,47.480324441,-53.009462773,
1049,52.430,47.480324440,-53.009462776,
1050,52.480,47.480324439,-53.009462779,
1051,52.530,47.480324438,-53.009462782,
1052,52.580,47.480324437,-53.009462785,
1053,52.629,47.480324436,-53.009462788,
1054,52.680,47.480324435,-53.009462790,
1055,52.729,47.480324435,-53.009462789,
1056,52.781,47.480324434,-53.009462789,
1057,52.829,47.480324434,-53.009462788,
1058,52.879,47.480324435,-53.009462786,
1059,52.930,47.480324439,-53.009462782,
1060,52.979,47.480324442,-53.009462777,
1061,53.028,47.480324445,-53.009462773,
1062,53.079,47.480324445,-53.009462772,
1063,53.128,47.480324441,-53.009462775,
1064,53.178,47.480324436,-53.009462779,
1065,53.230,47.480324432,-53.009462783,
1066,53.279,47.480324431,-53.009462783,
1067,53.329,47.480324435,-53.009462780,
1068,53.378,47.480324440,-53.009462776,
1069,53.430,47.480324444,-53.009462772,
1070,53.479,47.480324446,-53.009462774,
1071,53.529,47.480324444,-53.009462783,
1072,53.579,47.480324442,-53.009462792,
1073,53.629,47.480324439,-53.009462801,
1074,53.678,47.480324437,-53.009462804,
1075,53.729,47.480324436,-53.009462800,
1076,53.778,47.480324434,-53.009462795,
1077,53.828,47.480324433,-53.009462791,
1078,53.878,47.480324433,-53.009462787,
1079,53.928,47.480324437,-53.009462783,
1080,53.979,47.480324440,-53.009462780,
1081,54.029,47.480324444,-53.009462776,
1082,54.078,47.480324444,-53.009462774,
1083,54.128,47.480324438,-53.009462773,
1084,54.178,47.480324432,-53.009462772,
1085,54.229,47.480324426,-53.009462771,
1086,54.278,47.480324425,-53.009462771,
1087,54.329,47.480324431,-53.009462773,
1088,54.379,47.480324437,-53.009462775,
1089,54.429,47.480324444,-53.009462778,
1090,54.479,47.480324446,-53.009462780,
1091,54.529,47.480324443,-53.009462781,
1092,54.578,47.480324440,-53.009462783,
1093,54.628,47.480324437,-53.009462784,
1094,54.678,47.480324436,-53.009462783,
1095,54.729,47.480324440,-53.009462777,
1096,54.778,47.480324443,-53.009462771,
1097,54.829,47.480324446,-53.009462765,
1098,54.879,47.480324447,-53.009462763,
1099,54.928,47.480324445,-53.009462766,
1100,54.978,47.480324443,-53.009462768,
1101,55.028,47.480324440,-53.009462771,
1102,55.079,47.480324438,-53.009462772,
1103,55.128,47.480324437,-53.009462771,
1104,55.178,47.480324435,-53.009462771,
1105,55.228,47.480324434,-53.009462770,
