Frame,Time_Sec,Lat,Lng,Alt,Heading
268,1245,29.7597,116.045,406.28,172.243
269,1250,29.759,116.045,404.5,176.528
270,1255,29.7582,116.045,406.13,167.424
271,1260,29.7575,116.045,407.76,171.721
272,1265,29.7568,116.045,406.43,171.435
273,1270,29.7561,116.045,405.87,176.941
274,1275,29.7554,116.045,404.74,168.627
275,1281,29.7547,116.045,407.02,177.027
276,1286,29.754,116.045,406.31,175.508
277,1291,29.7533,116.045,406.01,-179.829
278,1296,29.7525,116.045,405.42,168.536
279,1301,29.7518,116.045,406.24,177.634
280,1306,29.7511,116.045,406.42,169.853
281,1311,29.7504,116.045,405.86,171.263
282,1316,29.7497,116.045,405.42,170.06
283,1322,29.749,116.045,406.25,172.959
284,1327,29.7483,116.045,405.62,174.002
285,1332,29.7476,116.045,406.6,172.414
286,1338,29.7468,116.045,405.83,172.833
287,1343,29.7461,116.045,405.61,170.083
288,1349,29.7454,116.045,406.16,171.887
289,1354,29.7447,116.045,406.53,173.767
290,1359,29.744,116.045,406.62,174.385
291,1364,29.7433,116.045,406.6,172.712
292,1370,29.7426,116.045,404.63,174.385
293,1376,29.7419,116.045,405.7,172.586
294,1381,29.7411,116.045,405.89,172.753
295,1387,29.7404,116.045,405.66,171.922
296,1392,29.7397,116.045,406.04,171.544
297,1397,29.739,116.045,406.19,172.569
298,1403,29.7383,116.045,405.48,175.021
299,1408,29.7376,116.045,405.86,169.286
300,1414,29.7369,116.045,405.4,172.644
301,1419,29.7362,116.045,405.74,172.541
302,1424,29.7354,116.045,406.17,176.185
303,1430,29.7347,116.045,405.45,170.191
304,1435,29.734,116.045,405.51,173.388
305,1440,29.7333,116.045,406.36,177.777
306,1445,29.7326,116.045,406.17,174.294
307,1451,29.7319,116.045,405.77,175.337
308,1456,29.7312,116.045,405.36,173.274
309,1460,29.7307,116.045,405.5,175.686
310,1502,29.7313,116.047,405.5,13.3155
311,1506,29.732,116.047,404.85,13.0577
312,1509,29.7327,116.047,406.09,11.3675
313,1512,29.7334,116.047,406.02,6.69215
314,1515,29.7342,116.047,405.96,8.82355
315,1518,29.7349,116.047,405.85,11.78
316,1521,29.7356,116.047,405.77,10.1356
317,1524,29.7363,116.047,405.82,6.57756
318,1527,29.737,116.047,405.17,4.18259
319,1530,29.7377,116.047,405.58,6.02179
320,1534,29.7384,116.047,406.1,9.60277
321,1537,29.7392,116.047,406.01,10.5023
322,1540,29.7399,116.047,407.73,9.7059
323,1543,29.7406,116.047,406.65,11.9519
324,1547,29.7413,116.047,403.41,15.2235
325,1550,29.742,116.047,404.21,5.68947
326,1553,29.7427,116.047,405.27,4.54355
327,1556,29.7434,116.047,406.83,5.35715
328,1559,29.7441,116.047,406.68,4.6868
329,1562,29.7449,116.047,406.36,3.3117
330,1565,29.7456,116.047,405.3,7.78077
331,1568,29.7463,116.047,404.96,8.33081
332,1571,29.747,116.047,406.09,6.10773
333,1575,29.7477,116.047,407.67,8.37664
334,1578,29.7484,116.047,403.81,11.6826
335,1581,29.7491,116.047,404.75,3.51796
336,1584,29.7498,116.047,405.74,5.29413
337,1587,29.7506,116.047,406.48,6.67496
338,1590,29.7513,116.047,406.05,7.9813
339,1594,29.752,116.047,405.86,8.53707
340,1597,29.7527,116.047,405.53,9.25327
341,1600,29.7534,116.047,405.79,6.61193
342,1603,29.7541,116.047,405.87,6.62339
343,1607,29.7548,116.047,406.04,7.0703
344,1610,29.7555,116.047,405.56,1.39802
345,1613,29.7563,116.047,405.5,3.34034
346,1616,29.757,116.047,405.2,9.25327
347,1619,29.7577,116.047,405.89,8.136
348,1622,29.7584,116.047,406.7,5.83844
349,1625,29.7591,116.047,407.52,3.87892
350,1629,29.7598,116.047,405.44,4.17686
351,1632,29.7605,116.047,404.36,7.56877
352,1635,29.7612,116.047,405.89,1.46677
353,1639,29.762,116.047,406.95,4.10238
354,1642,29.7627,116.047,406.38,1.65585
355,1645,29.7634,116.047,406.24,-1.86784
356,1648,29.7641,116.047,404.57,-0.063025
357,1651,29.7648,116.047,404.58,5.77541
358,1654,29.7655,116.047,403.47,-2.05119
359,1657,29.7662,116.047,405.33,-0.26929
360,1660,29.7669,116.047,406.41,2.80749
361,1663,29.7677,116.047,405.92,5.86709
362,1666,29.7684,116.047,406.67,0.017189
363,1669,29.7691,116.047,405.99,5.3858
364,1672,29.7698,116.047,405.21,4.42323
365,1675,29.7705,116.047,405.83,3.48931
366,1679,29.7712,116.047,406.1,1.50688
367,1682,29.7719,116.047,405.93,2.85906
368,1685,29.7726,116.047,405.09,2.29756
369,1688,29.7734,116.047,405.42,0.8136
370,1691,29.7741,116.047,406.54,3.63255
371,1694,29.7748,116.047,406.43,6.93279
372,1697,29.7755,116.047,406.03,7.76358
373,1700,29.7762,116.047,405.94,5.18527
374,1703,29.7769,116.047,405.86,6.98436
375,1706,29.7776,116.047,405.25,6.60047
376,1710,29.7784,116.047,405.44,7.49429
377,1713,29.7791,116.047,405.45,6.30826
378,1716,29.7798,116.047,405.46,7.35105
379,1719,29.7805,116.047,406.04,7.43126
380,1722,29.7812,116.047,406.04,7.69482
381,1726,29.7819,116.047,405.88,8.26205
382,1729,29.7826,116.047,405.56,8.33654
383,1732,29.7833,116.047,405.99,10.2388
384,1735,29.7841,116.047,405.76,7.40834
385,1738,29.7848,116.047,405.87,7.02446
386,1741,29.7855,116.047,405.86,7.21354
387,1744,29.7862,116.047,405.41,6.84685
388,1748,29.7869,116.047,405.49,10.4966
389,1751,29.7876,116.047,405.89,7.61461
390,1754,29.7883,116.047,406.04,6.36556
391,1757,29.789,116.047,405.54,9.87779
392,1760,29.7898,116.047,406.08,9.80904
393,1764,29.7905,116.047,405.68,7.7292
394,1767,29.7912,116.047,405.85,6.6635
395,1770,29.7919,116.047,405.67,7.1677
396,1773,29.7926,116.047,405.61,7.50002
397,1776,29.7933,116.047,405.97,9.61996
398,1779,29.794,116.047,406.32,12.4504
399,1782,29.7947,116.047,405.19,7.94119
400,1786,29.7955,116.047,405.83,7.52294
401,1789,29.7962,116.047,406.56,5.72385
402,1792,29.7969,116.047,406.34,6.70934
403,1795,29.7976,116.047,405.91,5.27694
404,1798,29.7983,116.047,405.43,8.45686
405,1802,29.799,116.047,405,7.21927
406,1805,29.7997,116.047,405.66,6.41713
407,1808,29.8004,116.047,406.03,9.31629
408,1811,29.8012,116.047,404.79,5.72958
409,1815,29.8019,116.047,404.89,6.57756
410,1818,29.8026,116.047,406.28,7.013
411,1821,29.8033,116.047,406.11,6.314
412,1824,29.804,116.047,406.26,7.88963
413,1827,29.8047,116.047,406.11,7.6719
414,1831,29.8054,116.047,405.33,8.18757
415,1834,29.8061,116.047,405.57,7.17916
416,1880,29.806,116.049,405.37,175.497
417,1885,29.8053,116.049,405.41,170.26
418,1890,29.8046,116.049,405.89,173.085
419,1895,29.8039,116.049,406.65,172.472
420,1901,29.8032,116.049,406.1,170.495
421,1906,29.8024,116.049,405.46,169.796
422,1911,29.8017,116.049,405.85,171.641
423,1916,29.801,116.049,405.96,176.007
424,1921,29.8003,116.049,405.45,174.38
425,1926,29.7996,116.049,405.62,173.87
426,1931,29.7989,116.049,405.99,170.759
427,1937,29.7982,116.049,405.43,173.033
428,1942,29.7975,116.049,406.24,173.904
429,1947,29.7967,116.049,405.81,172.775
430,1953,29.796,116.049,405.87,176.557
431,1958,29.7953,116.049,405.74,174.821
432,1963,29.7946,116.049,405.69,175.531
433,1969,29.7939,116.049,405.34,173.618
434,1974,29.7932,116.049,405.7,174.07
435,1979,29.7925,116.049,405.75,176.064
436,1985,29.7918,116.049,405.74,170.547
437,1990,29.791,116.049,405.93,169.492
438,1995,29.7903,116.049,405.94,169.166
439,2000,29.7896,116.049,404.75,174.288
440,2005,29.7889,116.049,406.08,175.732
441,2010,29.7882,116.049,405.76,173.772
442,2015,29.7875,116.049,405.95,175.13
443,2020,29.7868,116.049,406.02,172.781
444,2025,29.7861,116.049,405.79,172.672
445,2030,29.7853,116.049,406.13,172.575
446,2036,29.7846,116.049,406.03,173.24
447,2041,29.7839,116.049,406.51,173.005
448,2046,29.7832,116.049,406.11,172.065
449,2051,29.7825,116.049,405.6,174.844
450,2056,29.7818,116.049,406.18,172.162
451,2061,29.7811,116.049,405.73,173.543
452,2066,29.7804,116.049,405.79,173.28
453,2072,29.7796,116.049,406.36,172.632
454,2077,29.7789,116.049,406.37,172.386
455,2082,29.7782,116.049,406.68,174.368
456,2087,29.7775,116.049,405.45,172.329
457,2092,29.7768,116.049,405.62,172.397
458,2096,29.7761,116.049,406.6,172.861
459,2101,29.7754,116.049,406.37,171.922
460,2107,29.7747,116.049,406.17,177.073
461,2112,29.7739,116.049,405.95,171.206
462,2117,29.7732,116.049,405.7,173.853
463,2123,29.7725,116.049,405.31,174.317
464,2128,29.7718,116.049,406.15,168.066
465,2133,29.7711,116.049,406,178.717
466,2138,29.7704,116.049,405.56,172.81
467,2143,29.7697,116.049,406.33,177.084
468,2148,29.769,116.049,405.89,168.547
469,2153,29.7682,116.049,406.06,-179.955
470,2159,29.7675,116.049,407.09,175.159
471,2164,29.7668,116.049,406.15,175.95
472,2169,29.7661,116.049,406.97,175.634
473,2175,29.7654,116.049,405.61,177.686
474,2180,29.7647,116.049,405.85,176.723
475,2185,29.764,116.049,405.9,179.49
476,2190,29.7633,116.049,405.89,176.265
477,2195,29.7625,116.049,405.36,172.059
478,2199,29.7618,116.049,406.96,175.142
479,2204,29.7611,116.049,406.43,177.353
480,2209,29.7604,116.049,406.37,171.16
481,2214,29.7597,116.049,404.8,174.804
482,2220,29.759,116.049,405.63,170.272
483,2225,29.7583,116.049,406.06,172.964
484,2230,29.7576,116.049,404.8,174.099
485,2235,29.7568,116.049,406.12,167.688
486,2240,29.7561,116.049,404.81,173.119
487,2246,29.7554,116.049,408.46,173.222
488,2251,29.7547,116.049,404.43,168.77
489,2256,29.754,116.049,406.1,173.99
490,2262,29.7533,116.049,406.07,173.761
491,2268,29.7526,116.049,405.93,171.188
492,2273,29.7518,116.049,405.68,171.297
493,2279,29.7511,116.049,406.11,173.572
494,2284,29.7504,116.049,407.98,-179.691
495,2290,29.7497,116.049,405.04,178.282
496,2295,29.749,116.049,405.28,170.89
497,2301,29.7483,116.049,406.56,173.079
498,2306,29.7476,116.049,405.55,173.429
499,2312,29.7469,116.049,405.62,168.461
500,2318,29.7461,116.049,405.78,176.07
501,2323,29.7454,116.049,404.62,170.621
502,2328,29.7447,116.049,405.9,168.805
503,2333,29.744,116.049,405.91,176.46
504,2339,29.7433,116.049,406.96,170.214
505,2344,29.7426,116.049,405.38,176.821
506,2350,29.7419,116.049,405.44,171.824
507,2356,29.7412,116.049,405.09,167.286
508,2362,29.7404,116.049,405.6,171.085
509,2368,29.7397,116.049,405.27,172.059
510,2373,29.739,116.049,406.07,169.114
511,2379,29.7383,116.049,405.35,171.028
512,2385,29.7376,116.049,406.19,173.675
513,2390,29.7369,116.049,405.29,172.707
514,2396,29.7362,116.049,405.7,174.431
515,2402,29.7355,116.049,405.81,171.297
516,2408,29.7347,116.049,405.46,173.658
517,2414,29.734,116.049,404.99,172.724
518,2420,29.7333,116.049,404.64,172.993
519,2426,29.7326,116.049,407.05,167.917
520,2431,29.732,116.049,405.44,166.043
521,2472,29.7327,116.051,404.43,11.2758
522,2475,29.7335,116.051,404.64,10.6054
523,2478,29.7342,116.051,405.32,10.9435
524,2481,29.7349,116.051,405.94,9.17878
525,2484,29.7356,116.051,406.07,12.1983
526,2487,29.7363,116.051,406.28,11.5451
527,2490,29.737,116.051,404.72,6.92706
528,2493,29.7377,116.051,404.27,10.0898
529,2496,29.7384,116.051,405.91,3.62109
530,2499,29.7392,116.051,405.81,3.86174
531,2502,29.7399,116.051,407.09,6.61193
532,2505,29.7406,116.051,407.39,5.71239
533,2508,29.7413,116.051,406.24,11.2013
534,2511,29.742,116.051,405.4,7.03592
535,2514,29.7427,116.051,404.12,7.7865
536,2518,29.7434,116.051,404.21,3.65547
537,2521,29.7441,116.051,405.23,7.36251
538,2524,29.7449,116.051,404.83,8.53707
539,2527,29.7456,116.051,405.87,10.0325
540,2530,29.7463,116.051,405.67,7.64899
541,2533,29.747,116.051,404.76,10.2044
542,2536,29.7477,116.051,404.86,10.1471
543,2539,29.7484,116.051,405.82,7.4198
544,2542,29.7491,116.051,405.92,6.37129
545,2545,29.7499,116.051,405.75,5.62645
546,2548,29.7506,116.051,406.03,3.64401
547,2551,29.7513,116.051,406.22,4.1654
548,2554,29.752,116.051,405.85,1.3751
549,2557,29.7527,116.051,405.94,5.08214
550,2560,29.7534,116.051,405.29,8.50269
551,2563,29.7541,116.051,404.59,5.60926
552,2566,29.7548,116.051,405.57,4.65242
553,2570,29.7555,116.051,407.04,10.0726
554,2573,29.7563,116.051,407.07,1.70168
555,2576,29.757,116.051,406.15,10.1012
556,2579,29.7577,116.051,405.59,6.99582
557,2582,29.7584,116.051,406.14,-4.18832
558,2585,29.7591,116.051,406.54,6.99008
559,2588,29.7598,116.051,405.29,2.9049
560,2592,29.7605,116.051,403.99,0.223454
561,2595,29.7612,116.051,403.98,2.03973
562,2598,29.762,116.051,404.34,5.31132
563,2601,29.7627,116.051,406.52,4.19978
564,2604,29.7634,116.051,406.5,3.60963
565,2607,29.7641,116.051,406.09,5.12797
566,2610,29.7648,116.051,404.98,8.15892
567,2614,29.7655,116.051,405.36,6.38848
568,2617,29.7662,116.051,405.1,1.09435
569,2620,29.767,116.051,405.35,0.550039
570,2623,29.7677,116.051,405.24,1.89076
571,2626,29.7684,116.051,406.64,4.25135
572,2629,29.7691,116.051,406.35,4.34875
573,2632,29.7698,116.051,405.11,5.191
574,2635,29.7705,116.051,406.41,5.33997
575,2638,29.7712,116.051,405.44,3.41483
576,2641,29.7719,116.051,404.79,6.99008
577,2645,29.7727,116.051,405.05,7.44845
578,2648,29.7734,116.051,405.13,8.43967
579,2652,29.7741,116.051,405.71,4.94463
580,2655,29.7748,116.051,406.38,9.71736
581,2658,29.7755,116.051,405.56,12.0321
582,2661,29.7762,116.051,406.15,4.34302
583,2665,29.7769,116.051,405.73,10.2617
584,2668,29.7776,116.051,405.24,12.9431
585,2671,29.7784,116.051,405.01,6.6062
586,2675,29.7791,116.051,405.43,3.27732
587,2678,29.7798,116.051,404.87,6.49161
588,2681,29.7805,116.051,406.04,5.6379
589,2684,29.7812,116.051,407.1,9.37359
590,2687,29.7819,116.051,405.6,9.49964
591,2690,29.7826,116.051,405.99,9.85487
592,2693,29.7833,116.051,405.28,11.5107
593,2697,29.7841,116.051,404.73,8.85793
594,2700,29.7848,116.051,405.34,5.62645
595,2703,29.7855,116.051,406.07,5.0363
596,2706,29.7862,116.051,405.46,8.73188
597,2709,29.7869,116.051,405.23,9.8606
598,2712,29.7876,116.051,405.82,3.96487
599,2715,29.7883,116.051,406.22,7.20208
600,2718,29.789,116.051,406.14,6.09054
601,2721,29.7898,116.051,405.47,5.94157
602,2724,29.7905,116.051,406.53,4.77847
603,2728,29.7912,116.051,406.94,6.01606
604,2731,29.7919,116.051,406.15,11.4477
605,2734,29.7926,116.051,404.49,7.013
606,2737,29.7933,116.051,404.2,5.48894
607,2741,29.794,116.051,405.35,3.68985
608,2744,29.7947,116.051,406.1,4.05081
609,2747,29.7955,116.051,406.32,4.64669
610,2750,29.7962,116.051,405.65,9.57985
611,2753,29.7969,116.051,405.52,10.1815
612,2756,29.7976,116.051,405.5,5.67228
613,2759,29.7983,116.051,405.75,7.80942
614,2763,29.799,116.051,405.64,7.55158
615,2766,29.7997,116.051,405.8,7.14478
616,2769,29.8005,116.051,406.39,7.38543
617,2772,29.8012,116.051,405.75,5.70093
618,2776,29.8019,116.051,405.46,7.43699
619,2779,29.8026,116.051,405.53,7.63753
620,2782,29.8033,116.051,405.87,10.3132
621,2785,29.804,116.051,405.75,9.21316
622,2789,29.8047,116.051,405.84,8.60583
623,2792,29.8054,116.051,406.04,4.19978
624,2795,29.8062,116.051,405.17,3.82736
625,2798,29.8069,116.051,405.76,5.53477
626,2801,29.8076,116.051,405.53,9.61423
627,2805,29.8083,116.051,406.01,7.63753
628,2808,29.809,116.051,405.96,9.12149
629,2855,29.8089,116.053,406.18,173.812
630,2860,29.8082,116.053,405.62,171.589
631,2866,29.8074,116.053,406.18,170.862
632,2871,29.8067,116.053,405.32,174.695
