flight,drone_image,pos_lat,pos_lng,hard_negs,easy_negs
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0033.JPG,29.7382154,115.9747732,"29.7633682,115.9954645;29.7615715,115.9727041;29.7597749,115.9706350;29.7597749,115.9727041","29.7166560,115.9789115;29.7525884,115.9933954"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0034.JPG,29.7382154,115.9747732,"29.7633682,115.9954645;29.7615715,115.9727041;29.7597749,115.9706350;29.7597749,115.9727041","29.7633682,115.9727041;29.7094695,115.9933954"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0035.JPG,29.7364188,115.9747732,"29.7633682,115.9954645;29.7615715,115.9727041;29.7597749,115.9727041;29.7597749,115.9706350","29.7615715,115.9727041;29.7022830,115.9768424"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0036.JPG,29.7364188,115.9747732,"29.7633682,115.9954645;29.7615715,115.9727041;29.7651648,115.9954645;29.7597749,115.9727041","29.7597749,115.9830497;29.7597749,115.9768424"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0037.JPG,29.7346222,115.9747732,"29.7615715,115.9727041;29.7633682,115.9954645;29.7597749,115.9727041;29.7597749,115.9706350","29.7543850,115.9871880;29.7364188,115.9871880"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0038.JPG,29.7346222,115.9747732,"29.7615715,115.9727041;29.7705546,115.9789115;29.7597749,115.9727041;29.7633682,115.9954645","29.7454019,115.9809806;29.7597749,115.9768424"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0039.JPG,29.7346222,115.9747732,"29.7615715,115.9727041;29.7633682,115.9954645;29.7597749,115.9727041;29.7705546,115.9789115","29.7454019,115.9933954;29.7418087,115.9871880"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0040.JPG,29.7328256,115.9747732,"29.7651648,115.9954645;29.7471986,115.9747732;29.7615715,115.9747732;29.7633682,115.9954645","29.7166560,115.9851189;29.7094695,115.9933954"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0041.JPG,29.7328256,115.9747732,"29.7651648,115.9954645;29.7687580,115.9851189;29.7471986,115.9747732;29.7615715,115.9747732","29.7346222,115.9954645;29.7525884,115.9789115"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0042.JPG,29.7310290,115.9747732,"29.7651648,115.9954645;29.7471986,115.9747732;29.7615715,115.9747732;29.7687580,115.9851189","29.7400121,115.9809806;29.7633682,115.9954645"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0043.JPG,29.7310290,115.9747732,"29.7651648,115.9954645;29.7471986,115.9747732;29.7615715,115.9747732;29.7633682,115.9954645","29.7058762,115.9892571;29.7579783,115.9913262"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0044.JPG,29.7310290,115.9747732,"29.7615715,115.9727041;29.7705546,115.9789115;29.7597749,115.9727041;29.7597749,115.9706350","29.7507918,115.9747732;29.7454019,115.9913262"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0045.JPG,29.7292323,115.9747732,"29.7615715,115.9727041;29.7705546,115.9789115;29.7597749,115.9727041;29.7597749,115.9706350","29.7076729,115.9747732;29.7454019,115.9830497"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0046.JPG,29.7292323,115.9747732,"29.7471986,115.9747732;29.7651648,115.9954645;29.7615715,115.9727041;29.7615715,115.9747732","29.7489952,115.9706350;29.7202492,115.9933954"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0047.JPG,29.7274357,115.9747732,"29.7687580,115.9851189;29.7705546,115.9871880;29.7687580,115.9871880;29.7615715,115.9747732","29.7274357,115.9871880;29.7382154,115.9768424"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0048.JPG,29.7274357,115.9747732,"29.7687580,115.9851189;29.7705546,115.9871880;29.7687580,115.9871880;29.7561817,115.9789115","29.7184526,115.9871880;29.7148594,115.9830497"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0049.JPG,29.7274357,115.9747732,"29.7454019,115.9954645;29.7436053,115.9954645;29.7436053,115.9933954;29.7454019,115.9933954","29.7633682,115.9933954;29.7723513,115.9871880"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0050.JPG,29.7256391,115.9747732,"29.7346222,115.9933954;29.7471986,115.9954645;29.7454019,115.9954645;29.7454019,115.9933954","29.7615715,115.9892571;29.7166560,115.9747732"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0051.JPG,29.7256391,115.9747732,"29.7723513,115.9933954;29.7256391,115.9954645;29.7723513,115.9913262;29.7705546,115.9933954","29.7633682,115.9933954;29.7220458,115.9871880"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0052.JPG,29.7238425,115.9747732,"29.7256391,115.9954645;29.7723513,115.9933954;29.7723513,115.9913262;29.7238425,115.9954645","29.7238425,115.9913262;29.7382154,115.9747732"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0053.JPG,29.7238425,115.9747732,"29.7723513,115.9933954;29.7256391,115.9954645;29.7723513,115.9913262;29.7238425,115.9954645","29.7094695,115.9809806;29.7454019,115.9830497"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0054.JPG,29.7238425,115.9747732,"29.7256391,115.9954645;29.7723513,115.9933954;29.7723513,115.9913262;29.7705546,115.9933954","29.7597749,115.9789115;29.7723513,115.9933954"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0055.JPG,29.7220458,115.9747732,"29.7256391,115.9954645;29.7723513,115.9933954;29.7723513,115.9913262;29.7238425,115.9954645","29.7364188,115.9747732;29.7364188,115.9768424"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0056.JPG,29.7220458,115.9747732,"29.7256391,115.9954645;29.7723513,115.9933954;29.7238425,115.9954645;29.7130627,115.9892571","29.7310290,115.9768424;29.7615715,115.9809806"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0057.JPG,29.7202492,115.9747732,"29.7256391,115.9954645;29.7723513,115.9933954;29.7238425,115.9954645;29.7723513,115.9913262","29.7022830,115.9913262;29.7310290,115.9871880"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0058.JPG,29.7202492,115.9747732,"29.7723513,115.9933954;29.7723513,115.9913262;29.7256391,115.9954645;29.7705546,115.9933954","29.7076729,115.9727041;29.7597749,115.9706350"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0059.JPG,29.7202492,115.9747732,"29.7723513,115.9933954;29.7723513,115.9913262;29.7256391,115.9954645;29.7705546,115.9933954","29.7543850,115.9789115;29.7400121,115.9727041"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0060.JPG,29.7184526,115.9747732,"29.7723513,115.9933954;29.7723513,115.9913262;29.7256391,115.9954645;29.7687580,115.9933954","29.7130627,115.9830497;29.7669614,115.9830497"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0061.JPG,29.7184526,115.9747732,"29.7723513,115.9933954;29.7723513,115.9913262;29.7687580,115.9933954;29.7256391,115.9954645","29.7130627,115.9851189;29.7687580,115.9892571"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0062.JPG,29.7166560,115.9747732,"29.7723513,115.9933954;29.7651648,115.9789115;29.7723513,115.9913262;29.7705546,115.9933954","29.7418087,115.9809806;29.7543850,115.9789115"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0063.JPG,29.7166560,115.9747732,"29.7723513,115.9933954;29.7723513,115.9913262;29.7651648,115.9789115;29.7256391,115.9954645","29.7346222,115.9789115;29.7148594,115.9933954"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0064.JPG,29.7166560,115.9747732,"29.7723513,115.9933954;29.7256391,115.9954645;29.7723513,115.9913262;29.7705546,115.9933954","29.7292323,115.9830497;29.7525884,115.9933954"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0065.JPG,29.7148594,115.9747732,"29.7723513,115.9933954;29.7723513,115.9913262;29.7256391,115.9954645;29.7705546,115.9933954","29.7489952,115.9747732;29.7328256,115.9851189"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0066.JPG,29.7148594,115.9747732,"29.7723513,115.9933954;29.7723513,115.9913262;29.7256391,115.9954645;29.7705546,115.9933954","29.7310290,115.9954645;29.7076729,115.9892571"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0067.JPG,29.7130627,115.9747732,"29.7723513,115.9933954;29.7723513,115.9913262;29.7256391,115.9954645;29.7705546,115.9933954","29.7705546,115.9871880;29.7310290,115.9913262"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0068.JPG,29.7130627,115.9747732,"29.7723513,115.9933954;29.7723513,115.9913262;29.7256391,115.9954645;29.7705546,115.9933954","29.7669614,115.9892571;29.7418087,115.9768424"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0069.JPG,29.7130627,115.9747732,"29.7723513,115.9933954;29.7723513,115.9913262;29.7256391,115.9954645;29.7705546,115.9933954","29.7382154,115.9954645;29.7274357,115.9768424"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0070.JPG,29.7112661,115.9747732,"29.7723513,115.9933954;29.7723513,115.9913262;29.7256391,115.9954645;29.7705546,115.9933954","29.7705546,115.9913262;29.7274357,115.9747732"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0071.JPG,29.7112661,115.9747732,"29.7723513,115.9933954;29.7705546,115.9933954;29.7723513,115.9913262;29.7687580,115.9933954","29.7274357,115.9706350;29.7561817,115.9706350"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0072.JPG,29.7112661,115.9747732,"29.7723513,115.9933954;29.7651648,115.9789115;29.7705546,115.9933954;29.7687580,115.9933954","29.7561817,115.9913262;29.7382154,115.9892571"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0073.JPG,29.7094695,115.9747732,"29.7723513,115.9933954;29.7651648,115.9789115;29.7687580,115.9933954;29.7705546,115.9933954","29.7148594,115.9892571;29.7130627,115.9871880"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0074.JPG,29.7094695,115.9747732,"29.7723513,115.9933954;29.7723513,115.9913262;29.7651648,115.9789115;29.7705546,115.9933954","29.7184526,115.9747732;29.7669614,115.9830497"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0075.JPG,29.7076729,115.9747732,"29.7723513,115.9933954;29.7723513,115.9913262;29.7705546,115.9933954;29.7256391,115.9954645","29.7543850,115.9809806;29.7220458,115.9892571"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0076.JPG,29.7076729,115.9747732,"29.7723513,115.9933954;29.7256391,115.9954645;29.7705546,115.9933954;29.7651648,115.9789115","29.7292323,115.9747732;29.7615715,115.9747732"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0077.JPG,29.7076729,115.9747732,"29.7723513,115.9933954;29.7705546,115.9933954;29.7687580,115.9933954;29.7723513,115.9913262","29.7202492,115.9851189;29.7436053,115.9892571"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0078.JPG,29.7058762,115.9747732,"29.7723513,115.9933954;29.7723513,115.9913262;29.7705546,115.9933954;29.7687580,115.9933954","29.7633682,115.9913262;29.7040796,115.9913262"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0079.JPG,29.7058762,115.9747732,"29.7723513,115.9933954;29.7723513,115.9913262;29.7705546,115.9933954;29.7687580,115.9933954","29.7400121,115.9851189;29.7543850,115.9913262"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0080.JPG,29.7058762,115.9768424,"29.7256391,115.9954645;29.7723513,115.9933954;29.7723513,115.9913262;29.7705546,115.9933954","29.7364188,115.9851189;29.7292323,115.9747732"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0081.JPG,29.7058762,115.9768424,"29.7723513,115.9933954;29.7256391,115.9954645;29.7723513,115.9913262;29.7705546,115.9933954","29.7471986,115.9768424;29.7184526,115.9851189"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0082.JPG,29.7076729,115.9768424,"29.7723513,115.9933954;29.7723513,115.9913262;29.7256391,115.9954645;29.7705546,115.9933954","29.7489952,115.9933954;29.7507918,115.9851189"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0083.JPG,29.7076729,115.9768424,"29.7723513,115.9933954;29.7256391,115.9954645;29.7723513,115.9913262;29.7651648,115.9789115","29.7579783,115.9809806;29.7364188,115.9851189"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0084.JPG,29.7094695,115.9768424,"29.7723513,115.9933954;29.7723513,115.9913262;29.7256391,115.9954645;29.7705546,115.9933954","29.7220458,115.9830497;29.7076729,115.9933954"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0085.JPG,29.7094695,115.9768424,"29.7723513,115.9933954;29.7723513,115.9913262;29.7705546,115.9933954;29.7256391,115.9954645","29.7220458,115.9913262;29.7310290,115.9892571"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0086.JPG,29.7094695,115.9768424,"29.7723513,115.9933954;29.7723513,115.9913262;29.7705546,115.9933954;29.7651648,115.9789115","29.7525884,115.9933954;29.7202492,115.9830497"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0087.JPG,29.7112661,115.9768424,"29.7723513,115.9933954;29.7651648,115.9789115;29.7705546,115.9933954;29.7687580,115.9933954","29.7220458,115.9851189;29.7471986,115.9913262"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0088.JPG,29.7112661,115.9768424,"29.7651648,115.9789115;29.7723513,115.9933954;29.7256391,115.9954645;29.7705546,115.9913262","29.7220458,115.9768424;29.7292323,115.9892571"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0089.JPG,29.7112661,115.9768424,"29.7723513,115.9933954;29.7256391,115.9954645;29.7687580,115.9933954;29.7723513,115.9913262","29.7471986,115.9871880;29.7723513,115.9851189"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0090.JPG,29.7130627,115.9768424,"29.7723513,115.9933954;29.7723513,115.9913262;29.7256391,115.9954645;29.7705546,115.9913262","29.7328256,115.9830497;29.7489952,115.9871880"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0091.JPG,29.7130627,115.9768424,"29.7723513,115.9933954;29.7723513,115.9913262;29.7256391,115.9954645;29.7705546,115.9933954","29.7022830,115.9913262;29.7292323,115.9871880"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0092.JPG,29.7148594,115.9768424,"29.7723513,115.9933954;29.7723513,115.9913262;29.7256391,115.9954645;29.7705546,115.9933954","29.7364188,115.9954645;29.7705546,115.9830497"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0093.JPG,29.7148594,115.9768424,"29.7723513,115.9933954;29.7723513,115.9913262;29.7256391,115.9954645;29.7705546,115.9933954","29.7597749,115.9830497;29.7400121,115.9830497"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0094.JPG,29.7148594,115.9768424,"29.7723513,115.9933954;29.7723513,115.9913262;29.7705546,115.9933954;29.7256391,115.9954645","29.7292323,115.9747732;29.7058762,115.9913262"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0095.JPG,29.7166560,115.9768424,"29.7723513,115.9933954;29.7256391,115.9954645;29.7723513,115.9913262;29.7651648,115.9789115","29.7418087,115.9809806;29.7525884,115.9851189"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0096.JPG,29.7166560,115.9768424,"29.7651648,115.9789115;29.7723513,115.9933954;29.7256391,115.9954645;29.7669614,115.9789115","29.7687580,115.9913262;29.7148594,115.9892571"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0097.JPG,29.7184526,115.9768424,"29.7651648,115.9789115;29.7723513,115.9933954;29.7256391,115.9954645;29.7705546,115.9913262","29.7454019,115.9747732;29.7400121,115.9933954"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0098.JPG,29.7184526,115.9768424,"29.7651648,115.9789115;29.7705546,115.9913262;29.7507918,115.9851189;29.7723513,115.9913262","29.7705546,115.9809806;29.7274357,115.9851189"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0099.JPG,29.7184526,115.9768424,"29.7705546,115.9913262;29.7507918,115.9851189;29.7651648,115.9789115;29.7723513,115.9913262","29.7454019,115.9789115;29.7436053,115.9830497"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0100.JPG,29.7202492,115.9768424,"29.7723513,115.9913262;29.7651648,115.9789115;29.7705546,115.9913262;29.7723513,115.9933954","29.7292323,115.9789115;29.7382154,115.9871880"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0101.JPG,29.7202492,115.9768424,"29.7705546,115.9954645;29.7471986,115.9768424;29.7471986,115.9789115;29.7723513,115.9954645","29.7633682,115.9706350;29.7346222,115.9706350"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0102.JPG,29.7220458,115.9768424,"29.7705546,115.9954645;29.7723513,115.9954645;29.7471986,115.9768424;29.7471986,115.9789115","29.7454019,115.9768424;29.7669614,115.9789115"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0103.JPG,29.7220458,115.9768424,"29.7705546,115.9954645;29.7723513,115.9954645;29.7489952,115.9789115;29.7471986,115.9789115","29.7454019,115.9851189;29.7292323,115.9892571"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0104.JPG,29.7220458,115.9768424,"29.7651648,115.9789115;29.7723513,115.9933954;29.7723513,115.9913262;29.7705546,115.9913262","29.7076729,115.9892571;29.7525884,115.9830497"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0105.JPG,29.7238425,115.9768424,"29.7256391,115.9954645;29.7723513,115.9933954;29.7723513,115.9913262;29.7651648,115.9789115","29.7256391,115.9871880;29.7094695,115.9727041"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0106.JPG,29.7238425,115.9768424,"29.7256391,115.9954645;29.7723513,115.9933954;29.7238425,115.9954645;29.7723513,115.9913262","29.7525884,115.9747732;29.7561817,115.9892571"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0107.JPG,29.7256391,115.9768424,"29.7256391,115.9954645;29.7238425,115.9954645;29.7723513,115.9933954;29.7220458,115.9933954","29.7597749,115.9706350;29.7687580,115.9913262"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0108.JPG,29.7256391,115.9768424,"29.7256391,115.9954645;29.7238425,115.9954645;29.7723513,115.9933954;29.7723513,115.9913262","29.7076729,115.9892571;29.7489952,115.9871880"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0109.JPG,29.7256391,115.9768424,"29.7723513,115.9933954;29.7256391,115.9954645;29.7705546,115.9933954;29.7687580,115.9933954","29.7148594,115.9933954;29.7723513,115.9706350"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0110.JPG,29.7274357,115.9768424,"29.7454019,115.9954645;29.7436053,115.9954645;29.7436053,115.9933954;29.7454019,115.9933954","29.7040796,115.9768424;29.7094695,115.9933954"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0111.JPG,29.7274357,115.9768424,"29.7454019,115.9954645;29.7436053,115.9954645;29.7436053,115.9933954;29.7454019,115.9933954","29.7310290,115.9954645;29.7454019,115.9789115"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0112.JPG,29.7292323,115.9768424,"29.7687580,115.9851189;29.7454019,115.9954645;29.7436053,115.9954645;29.7436053,115.9933954","29.7633682,115.9727041;29.7400121,115.9809806"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0113.JPG,29.7292323,115.9768424,"29.7687580,115.9851189;29.7436053,115.9954645;29.7454019,115.9954645;29.7705546,115.9871880","29.7220458,115.9706350;29.7705546,115.9871880"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0114.JPG,29.7292323,115.9768424,"29.7687580,115.9851189;29.7705546,115.9871880;29.7687580,115.9871880;29.7561817,115.9789115","29.7507918,115.9809806;29.7705546,115.9768424"
01,Datasets/UAV_VisLoc_dataset/01/drone/01_0115.JPG,29.7310290,115.9768424,"29.7687580,115.9851189;29.7705546,115.9871880;29.7687580,115.9871880;29.7615715,115.9747732","29.7489952,115.9933954;29.7436053,115.9768424"
