Time_Sec,ax,ay,az,gx,gy,gz
0.070448,0.39487305283546453,0.21370045840740207,-9.762482643127443,-0.0004813075938727707,0.007164478302001953,-0.018233062699437145
0.074673,0.3544674217700959,0.19884580373764038,-9.748290061950685,-0.011788309551775457,0.014483930543065071,-0.01741647720336914
0.074736,0.3870353996753693,0.3071767985820771,-9.889118194580078,0.02168416976928711,0.012268126942217352,-0.016389787197113037
0.080109,0.4140101373195649,0.39291465282440186,-9.842430114746094,-0.010977685451507568,0.0021919608116149902,-0.0162616390734911
0.080181,0.4428600072860718,0.32714080810546875,-9.807636260986328,-0.0106886038556695,-0.00963360071182251,-0.027722122147679332
0.084526,0.4462946057319641,0.2910739779472351,-9.728400230407717,-0.017730891704559326,-0.004835427273064853,-0.020064415410161022
0.084590,0.4497002959251404,0.27973285317420965,-9.85191059112549,-0.008562207221984863,0.00421553896740079,-0.01058727502822876
0.090170,0.44321316480636597,0.40493887662887573,-9.899580001831055,-0.01829713769257069,-0.010570884682238104,-0.013422967866063118
0.090248,0.431992381811142,0.3877798914909363,-9.771738052368164,-0.015763940289616588,-0.0007212160853669047,-0.01688599400222302
0.094637,0.4343970715999604,0.2422868758440018,-9.732296943664553,-0.004167855251580478,0.005950033664703369,-0.005349517799913883
0.094790,0.4013777673244477,0.25000280141830444,-9.772375106811523,0.005131960380822421,-0.005620718002319336,-0.009158254601061346
0.099996,0.39068371057510376,0.36009392142295843,-9.924041748046875,-0.00950694363564253,0.01609623618423939,-0.00098496675491333
0.100073,0.4524758160114289,0.38517007231712347,-9.776007652282717,-0.01478642225265503,0.008851290680468084,0.009575486183166504
0.104489,0.4769688546657563,0.3056789934635163,-9.778619766235352,-0.004939734935760498,-0.014354289509356024,-0.015830995514988903
0.104554,0.4536100327968598,0.22239531576633456,-9.696245193481445,-0.004665553104132415,0.0025749201886355877,-0.02505779452621937
0.109962,0.47975629568099976,0.26365286111831665,-9.840912818908693,-0.002658367156982422,0.007671118713915348,-0.008144975639879705
0.110029,0.44676876068115234,0.36715874075889593,-9.86611557006836,-0.00020116571977268907,0.018772482872009277,0.004363060463219882
0.116803,0.4960366487503052,0.3180493712425232,-9.756585121154787,-0.010155142284929754,-0.00807642936706543,-0.006119907833635807
0.116867,0.4549980163574219,0.16551092267036438,-9.736284255981445,-0.0009477138519287109,0.007282198872417212,0.003910064697265625
0.119926,0.3923341631889343,0.177119717001915,-9.783136367797852,0.0006884337053634227,0.012454391457140447,0.00862031988799572
0.119982,0.38011932373046875,0.26684123277664185,-9.901415824890138,0.008009374141693115,0.0003829598717857153,0.007544457912445068
0.124391,0.4160108864307404,0.3053176701068879,-9.781026840209961,0.001189112779684365,-0.004677474498748779,0.0018551945686340332
0.124500,0.4227323532104492,0.17112186551094055,-9.673633575439453,-0.009019673801958563,-0.0004291534423828125,0.0062793497927486905
0.130002,0.38158535957336426,0.11547482758760454,-9.777275085449219,-0.011086462996900083,-0.005754828918725253,2.086162567138672e-05
0.131723,0.3849943280220032,0.19859932363033297,-9.838695526123047,-0.008103252388536932,0.0011652708053588867,0.006198883522301913
0.134598,0.42515313625335693,0.3065399825572968,-9.85325813293457,-0.004400312900543213,0.006067752372473479,-0.009483099915087225
0.134683,0.4706420004367829,0.25959885120391846,-9.783938407897951,0.011806190945208074,0.008913874626159668,0.0004857778258156032
0.140085,0.40625408291816717,0.12361650913953783,-9.712221145629883,0.0048995022661983976,-0.005929172504693271,-0.013877451419830322
0.140170,0.39121443033218384,0.10158349573612213,-9.781432151794435,0.014460087753832342,0.003771483898162842,-0.013454259373247625
0.144423,0.42501249909400945,0.2509436905384064,-9.87247943878174,0.014790894463658333,-0.010044873692095281,-0.02028942294418812
0.144490,0.4008505344390869,0.26980689167976385,-9.8585205078125,0.006510317791253329,0.002561509609222412,-0.01789331622421742
0.149917,0.38463416695594793,0.166578471660614,-9.709483146667482,0.0034525985829532146,0.0014811751898378134,-0.0017985700396820905
0.149987,0.3641948103904724,0.10563628375530243,-9.752142906188967,0.01464933156967163,0.003974140156060458,-0.011466443538665771
0.154312,0.38453218340873724,0.18478797376155856,-9.90526866912842,0.002415478462353349,-0.00604093074798584,-0.014337897300720215
0.154402,0.40307548642158514,0.3293988406658173,-9.8643274307251,-0.004373490344733001,-0.01179724745452404,-0.01691878028213978
0.159716,0.41599124670028687,0.2690095901489258,-9.796147346496584,-0.012566150166094305,-0.012935697101056578,-0.009649990126490593
0.159777,0.40603253245353704,0.14200285077095032,-9.762260437011719,0.027969485148787502,-0.004337728023529053,-0.021418930962681774
0.165134,0.38645732402801514,0.1918534487485886,-9.841456413269045,0.005176663398742676,0.013029578141868116,-0.03724396601319314
0.165193,0.3608972430229187,0.3328617811203003,-9.919601440429688,0.0003024935722351074,0.00730007840320468,-0.027723606675863266
0.170027,0.38448119163513184,0.34559127688407904,-9.801816940307617,-0.0036373741459101443,-0.0037178404163569216,-0.010180473327636719
0.170139,0.3910363614559174,0.19758525490760803,-9.755446434020998,0.001525879022665322,0.004595518112182617,-0.009445847012102606
0.174538,0.3651122450828552,0.20018903911113742,-9.760858535766602,-0.005775689613074065,0.007715820334851742,-0.022855401039123535
0.174636,0.3895492851734162,0.3194533288478852,-9.912777900695803,0.0027999281883239746,0.014431775547564031,-0.018461044877767563
0.183394,0.41540703177452093,0.4240101277828217,-9.820348739624023,-0.018930437043309215,0.00894665811210871,0.00499039888381958
0.183491,0.47802004218101507,0.36622229218482977,-9.813565254211428,-0.008916854858398438,-0.0016108158743008973,-0.006000697612762451
0.184889,0.41681370139122015,0.22882241010665894,-9.721033096313477,-0.0006899238214828075,0.00734478235244751,-0.012695789337158203
0.185039,0.44287824630737305,0.29450264573097235,-9.84360980987549,-0.007903574034571648,0.0019654629286378626,-0.019989904016256332
0.189299,0.4321298599243164,0.4275907874107361,-9.924584388732912,-0.012770297937095167,-0.006960333790630103,0.001797080272808671
0.189428,0.4709588289260864,0.41192537546157837,-9.812326431274414,-0.007240475155413151,-0.002098083728924394,-0.009147822856903076
0.194131,0.433204710483551,0.23847553133964539,-9.708669662475586,-0.015549363568425179,0.011362136341631414,0.004202127922326327
0.194204,0.4042258560657502,0.20960471034049988,-9.783348083496094,-6.854532693978399e-05,0.0025838611181825404,0.002618133556097746
0.199728,0.4178005158901215,0.3478833138942719,-9.91168212890625,-0.0027820470277220015,0.0015884638996794822,-0.008980929851531982
0.199856,0.4400297105312348,0.4134162664413452,-9.795473098754883,-0.01834779977798462,0.00535994814708829,-0.007408858276903629
0.205013,0.4722543954849243,0.2697078883647919,-9.736779212951662,-0.025179984048008922,0.013418495655059814,0.011935830116271973
0.205077,0.43440860509872437,0.21146336197853088,-9.723843574523928,-0.005267560947686435,-0.003618001937866211,-0.006480515468865634
0.209028,0.4567510485649109,0.2460838705301285,-9.826832771301271,-0.005285441875457764,0.002966820728033781,-0.0012725592823699119
0.209085,0.4682236313819885,0.40130215883255005,-9.859429359436037,-0.022135673090815548,0.01267939805984497,-0.009159742854535581
0.215531,0.48528629541397095,0.31409445405006414,-9.750940322875977,-0.01955181919038296,-0.014241041615605354,-0.001670420402660966
0.215592,0.42027625441551214,0.1547587811946869,-9.681880950927734,-0.0010088086128234863,0.016023220494389537,-0.006346404552459717
0.220095,0.4083620309829712,0.15304365754127502,-9.785922050476076,-0.0007003545761108398,-0.007551909424364567,-0.0034451491665095095
0.220165,0.4170200824737549,0.28345450758934027,-9.861449241638185,-0.0016540290089324119,0.0008001923561096191,0.0004172325425315649
0.224397,0.4199689328670502,0.31882658600807195,-9.789430618286133,-0.004906952381134033,-0.0036776068154722457,-0.006100535858422519
0.224475,0.4454602599143982,0.1707786172628403,-9.73345947265625,0.0024482612498104572,-0.0019565231632441287,0.011269750073552132
0.229767,0.4183330535888672,0.12347621470689775,-9.74282741546631,0.014299155212938787,-0.008776784874498846,0.009652970358729362
0.229833,0.4120129942893982,0.2027704417705536,-9.841653823852539,0.00013262032007332894,-0.0027373433113098145,-0.004519521724432708
0.234401,0.4428455531597138,0.3091144263744355,-9.843666076660156,0.01663416624069214,0.005617738235741855,-0.007961691357195379
0.234473,0.4649802148342133,0.23005543649196628,-9.799066543579102,0.004740059841424228,-0.0048860907554626465,-0.0019490720005705955
0.242228,0.4373767375946045,0.08586984127759935,-9.774713516235352,-0.010555983521044256,-0.006560981739312411,-0.01248866319656372
0.242312,0.3869673311710358,0.12429597228765489,-9.77457046508789,0.028523802757263184,0.005225837696343661,-0.020615756511688232
0.245109,0.38722380995750433,0.2386109381914139,-9.893001556396484,0.010199845768511297,-0.0017493960913270712,-0.0036537647247314453
0.245176,0.4091871976852417,0.2754517495632172,-9.814171791076662,0.00904053542762995,-0.004351139068603516,0.009669362567365171
0.249242,0.35033953189849854,0.12439592182636261,-9.753531455993654,0.005583465564996005,-0.005149841774255038,-0.013680756092071533
0.249300,0.35185813903808594,0.09756249189376831,-9.739554405212404,0.020295385271310806,-0.01569539494812489,-0.02152472734451294
0.254718,0.40478947758674627,0.22236697375774386,-9.906922340393068,0.026351213455200195,-0.0021129844244569544,-0.00875592324882746
0.254815,0.40179589390754705,0.35056927800178533,-9.883824348449709,0.011371074244379997,0.012503563426434995,-0.011311471462249756
0.259329,0.424440860748291,0.26519447565078735,-9.76702404022217,-0.011879205703735352,-0.0005558133125305176,-0.003288686973974109
0.259411,0.35574162006378174,0.13677820563316345,-9.774431228637695,-0.005127488635480404,-0.005237757693976165,-0.017131861299276352
0.264214,0.3754629194736481,0.1958011239767075,-9.833076477050781,0.007881225086748602,-0.004713236354291439,-0.028479095548391342
0.264323,0.37863770127296453,0.3327915072441101,-9.915544509887695,0.012367965653538704,0.009383262135088445,-0.022579729557037354
0.269836,0.39525145292282104,0.31153321266174316,-9.847555160522461,0.016944112256169323,-0.0024169681128114466,-0.021623071283102036
0.269901,0.3761962056159973,0.20993562042713168,-9.69850254058838,-0.002938508987426758,-0.000454485445516184,-0.021538138389587402
0.274208,0.37557211518287664,0.21068015694618225,-9.815101623535156,0.001855194917879999,-0.0029802327044308186,-0.024776164442300797
0.275013,0.39632952213287354,0.32928177714347845,-9.872603416442873,-0.009326637722551824,-0.0070095062255859375,-0.02825558371841908
0.279779,0.40556332468986517,0.4222461879253388,-9.866103172302248,-0.002467632526531816,6.705523264827208e-05,-0.017243623733520508
0.279841,0.4427719712257385,0.3606350719928742,-9.791127204895021,0.0010326504707336426,-0.007382036652415992,-0.025653842836618423
0.284268,0.4358200430870056,0.23581120371818542,-9.697561264038086,-0.0011280180187895896,-0.005145370960235596,-0.016222890466451645
0.284330,0.4129265546798706,0.2806943356990815,-9.894715309143068,-0.006805360782891513,0.00858008861541748,-0.025705995038151744
0.289853,0.4259380400180817,0.42099273204803467,-9.87592887878418,-0.003978610504418612,0.007705390918999911,-0.0020876526832580566
0.289934,0.45338514447212225,0.41321414709091187,-9.82331943511963,-0.013141335919499397,-0.0036984689068049197,-0.01936107873916626
0.298645,0.4409489631652832,0.2667319178581238,-9.732439041137695,-0.018662216141819957,-0.001671910285949707,-0.0108376145362854
0.298733,0.4220550060272217,0.23655399680137634,-9.777991294860842,0.011812148615717888,0.01928806491196156,-0.02047419548034668
0.300222,0.40435755252838135,0.3304561972618103,-9.914302825927734,-0.013481080532073975,0.012740492820739746,-0.007605553139001132
0.300289,0.44834753870964056,0.3985705673694611,-9.777417182922365,-0.007291138172149658,0.007428229320794345,0.0046059489250183105
0.304498,0.471801221370697,0.28004822134971624,-9.784032821655273,-0.009056925773620605,0.0037476422730833296,-0.010760129429399969
0.304572,0.4753354787826538,0.24023568630218506,-9.67979145050049,-0.020119547843933105,0.006930531468242408,0.009185075759887695
0.309834,0.4580709040164948,0.26896899938583374,-9.847741127014162,-0.01040399167686701,0.015178325586020948,0.007653236389160156
0.309901,0.4668017029762268,0.3809426426887512,-9.870450019836428,-0.015583634376525879,0.0033214690629392867,0.009924173355102539
0.314100,0.4893391430377961,0.3273293972015381,-9.769062995910646,-0.010204316116869451,-0.0007852911949157715,-0.009495019912719727
0.314180,0.42508161067962646,0.1601975113153458,-9.727752685546875,-0.009080768562853338,0.0017404556274414062,-0.0035524370614439253
0.319514,0.4114227294921875,0.17620386183261874,-9.754096031188967,-0.007855892181396484,0.004187226295471191,-0.011365116573870184
0.319603,0.38967511057853704,0.2725302577018738,-9.918136596679688,-0.012882054783403875,0.008057057857513428,0.009779633022844793
0.324890,0.3999326229095459,0.29587554931640625,-9.754522323608398,-0.0015035275137051942,-0.0029459595680236816,-0.0031679868698120117
0.324961,0.4427808225154877,0.18184043467044833,-9.704343795776367,-0.00867992639541626,-0.0020504000131040816,0.008434057235717773
0.329172,0.38820165395736694,0.12066534161567688,-9.781501770019531,-0.0032588841859251265,-0.01135766599327326,0.0005170702934265137
0.329245,0.41327831149101263,0.22806538641452792,-9.84314823150635,0.02031475305557251,0.0044867401011288175,0.0006318092346191406
0.335083,0.4321223199367524,0.30516040325164795,-9.831086158752443,0.011925398372113706,0.00022202727268449962,-0.01431405358016491
0.335289,0.48571386933326727,0.2276519536972046,-9.763090133666992,-0.004363060463219882,0.0037044291384518147,0.0010162593098357322
0.339247,0.37496033310890203,0.08950697630643846,-9.743811607360842,0.014598668552935125,-0.01785904355347157,-0.002807378303259611
0.339345,0.36121588945388794,0.11236905306577684,-9.774355888366701,0.01141577959060669,-0.00755488919094205,-0.0013113021850585938
0.344163,0.35982173681259155,0.2425023317337036,-9.919233322143555,0.003901124699041248,0.0011205673217773438,-0.015667080879211426
0.344417,0.3942270874977112,0.23484216630458835,-9.850004196166992,0.0058308239094913015,0.0004723667516373098,-0.006413460243493319
0.350066,0.4062527716159821,0.13307052850723267,-9.706713676452638,0.006629526615142822,-0.011609494686126709,-0.014805794693529608
0.350219,0.3693620562553406,0.11370581388473511,-9.76193141937256,0.013867019675672056,-0.017312169075012207,-0.009335578419268133
0.354551,0.39280253648757935,0.21168357133865356,-9.880439758300781,0.014474989846348763,-0.0023484232369810347,-0.02178996987640858
0.354726,0.39335107803344727,0.3587664663791657,-9.901852607727053,0.00034421682357788086,-0.0018075109692290427,-0.02092123031616211
0.359957,0.4093320965766907,0.2878471612930298,-9.77536392211914,-0.001029670238494873,7.450580596923828e-05,-0.014698508195579054
0.360141,0.40067639946937567,0.1370884329080582,-9.735840797424318,0.003962218761444092,-0.004655123222619296,-0.02857596054673195
0.364488,0.3698195219039917,0.2036372721195221,-9.863611221313477,0.003816187614575029,-0.000648200511932373,-0.022257864475250244
0.364658,0.3676914274692536,0.3397768437862397,-9.904404640197756,-0.004464388359338046,0.0064179301261901855,-0.023007394745945934
0.371245,0.3967279493808747,0.33221122622489935,-9.8129358291626,-0.012281536124646665,-0.0015884636668488385,-0.025556977838277817
0.371324,0.37459903955459595,0.19879941642284396,-9.769240379333498,-0.008651615120470526,0.004045665264129639,-0.003509223693981767
0.375097,0.3774530291557312,0.17199723422527316,-9.751096725463867,-0.001513958093710244,-0.004491209983825684,-0.007292628288269043
0.375256,0.38968712091445923,0.32784846425056463,-9.885050773620607,-0.00839680526405573,0.014761090278625488,-0.018563868477940563
0.381925,0.4125462770462036,0.4103962182998657,-9.841099739074709,-0.012995305471122267,0.0007718803244642914,-0.01976490393280983
0.382012,0.4456444680690766,0.3475258946418762,-9.80216693878174,-0.0271528959274292,-0.004097819793969394,-0.0028699636459350586
0.384598,0.46291121840476995,0.26020532846450806,-9.704771995544435,-0.016772748902440075,0.008034706115722656,-0.009962916374206543
0.384662,0.407848596572876,0.25513386726379395,-9.850165367126467,0.00966489315032959,0.009036065079271795,-0.02507418394088745
0.389796,0.43394622206687933,0.4289316833019257,-9.902379989624023,-0.0010952353477478027,0.010667741298675537,-0.012366474606096746
0.389861,0.458937406539917,0.42011150717735296,-9.781749725341797,-0.008536873385310173,-0.00424683140590787,-0.020721551030874252
0.394109,0.4123702645301819,0.25448945164680487,-9.73222064971924,-0.013598799705505371,-0.012265144847333433,-0.01582056097686291
0.394195,0.42170014977455145,0.23780199885368347,-9.791887283325195,0.00701844645664096,-0.001274049049243331,-0.002148747676983476
0.399547,0.3931628465652466,0.3411068916320801,-9.914291381835938,0.0017955900402739646,-0.016257168725132946,-0.004291534423828125
0.399610,0.4551285803318024,0.39874342083930975,-9.776072502136232,-0.0194355808198452,0.005847215186804534,-0.012373922392725945
0.404931,0.4611204266548157,0.3179720640182495,-9.725820541381836,-0.01262277364730835,0.0019878151360899214,-0.00707656191661954
0.404990,0.44512051343917847,0.21939799189567566,-9.748927116394045,-0.005428493022918701,0.005303324665874244,0.012411179021000862
0.409177,0.4578610062599182,0.2596684694290161,-9.849100112915039,-0.013658404350280762,-0.0010609626770019531,0.0066608195193111905
0.409234,0.46142414212226873,0.38216832280159,-9.882924079895021,-0.015486777760088445,0.01571476459503174,-5.513429277925753e-05
0.414564,0.5027621984481812,0.33312922716140747,-9.769158363342287,-0.03152042999863625,-0.005874037742614746,-0.0030934810638427734
0.414655,0.42536360025405884,0.15745641291141513,-9.709697723388672,-0.011080504395067694,0.007560849189758301,-0.009404123760759832
0.420173,0.3949749171733857,0.17179402709007263,-9.784518241882326,0.003561377990990877,0.008603932335972786,0.006820262875407935
0.420237,0.39402562379837036,0.275231808423996,-9.862656593322756,-0.0039413562044501305,0.00142008054535836,-0.011676548048853874
0.424412,0.40241405367851263,0.29689297080039984,-9.796178817749023,0.015598536469042303,-0.0004336237907409668,-0.002758204936981201
0.424474,0.42943739891052246,0.17916010320186618,-9.6959228515625,-0.005605815909802914,-0.0019863250199705367,0.0095367431640625
0.429181,0.41554123163223267,0.11555726826190948,-9.756662368774414,-0.002186000347137451,-0.0020474200136959553,-0.007733704056590796
0.429248,0.4188098013401032,0.21075662970542908,-9.851444244384766,-0.0013887885725125673,0.005154311656951904,-0.00767856976017356
0.435347,0.4359633624553681,0.3266367614269257,-9.843691825866701,0.012281537055969238,0.0071391467936337,-0.006914139259606601
0.435417,0.4731766879558564,0.245010182261467,-9.782511711120607,0.0010818244190886619,-0.015325846150517464,-0.021778048947453502
0.439781,0.3968849778175354,0.09527559578418732,-9.716214179992678,-0.0006109476089477539,-0.013312699273228645,-0.012622776441276075
0.439878,0.36946734786033636,0.1300944983959198,-9.76198482513428,-0.004452467430382968,-0.0024333596229553223,-0.012928248383104803
0.444410,0.3724111318588257,0.21688193082809448,-9.89698886871338,0.009688735939562322,0.011892616748809814,-0.012621283531188965
0.444829,0.403672456741333,0.2660739123821259,-9.840476989746094,-0.0041499738581478604,0.003415346145629883,-0.009870530106127264
0.449711,0.40208959579467773,0.16366587579250338,-9.74427890777588,0.017665326595306396,0.0027298927307128906,-0.01052916143089533
0.449777,0.38841202855110174,0.11801512539386749,-9.744022369384766,0.00014603137969970703,-0.004644692409783603,-0.026081502437591553
0.454136,0.4128806293010712,0.22246925532817843,-9.904212951660156,0.016689302399754528,-0.003910064697265625,-0.020071864128112793
0.454195,0.404563456773758,0.34663712978363037,-9.889374732971193,0.0016435983125120401,0.00890940520912409,-0.01697540283203125
0.459936,0.4271261394023896,0.26645535230636597,-9.764275550842287,-0.0033169991802424197,-0.005309284199029208,-0.012286007404327393
0.460016,0.4086228013038635,0.1544312834739685,-9.762332916259766,0.0003650784201454372,-0.003856420051306486,-0.010290740989148619
0.464522,0.38106149435043335,0.17702417075634005,-9.81776523590088,0.006748736836016178,-0.001405179616995156,-0.00947862956672907
0.464588,0.36208620667457586,0.3368658125400544,-9.925177574157717,-0.0016674399375915527,-0.0044673685915768155,-0.03130584955215454
0.470130,0.3992575109004975,0.3279404044151306,-9.812952995300295,0.0014215707778930664,-0.01781284809112549,-0.02460032887756825
0.470214,0.3909712731838227,0.22460156679153442,-9.738903045654297,-0.004829466342926025,0.011202693916857244,-0.007116795517504215
0.474957,0.3800018727779389,0.19211579859256747,-9.772019386291506,-0.004912913776934147,0.004032254684716464,-0.022248929366469387
0.475064,0.3924233913421631,0.31706368923187256,-9.88640880584717,-0.008343161083757879,0.011342763900756836,-0.017435846850275997
0.479446,0.39221811294555664,0.42224544286727905,-9.824384689331055,-0.000675022543873638,-0.001767277834005654,-0.013720989227294922
0.479506,0.4753466844558716,0.34335601329803467,-9.803746223449709,-0.001651049009524286,-0.014601649716496468,-0.013978780247271063
0.485436,0.4412332475185395,0.24646790325641635,-9.715703010559084,-0.005790592636913062,0.005108118988573551,-0.020842257887125015
0.485498,0.44557714462280273,0.278275728225708,-9.867136001586914,-0.003802776336669922,0.003968179691582919,-0.017061829566955566
0.490408,0.4272132217884064,0.42900002002716064,-9.896781921386719,-0.00826418399810791,0.011426210403442383,-0.01644641347229481
0.490538,0.45605701208114624,0.39978632330894476,-9.814967155456545,-0.013287366367876531,-0.007784366607666016,-0.001640617963857949
0.494422,0.42226165533065796,0.2411770671606064,-9.697521209716797,-0.017473103478550914,-0.004351139068603516,-0.015379490330815315
0.494495,0.3855222463607788,0.20013907551765442,-9.767916679382326,0.0008672475814819336,0.009299815632402899,-0.014355780556797981
0.499820,0.4096869230270386,0.35608595609664917,-9.911663055419922,-0.013831257820129395,0.0050261616706848145,0.001113116857595742
0.499898,0.4414517283439636,0.39991265535354614,-9.805140495300295,-0.02168118953704834,0.014626980759203436,-0.011013448238372803
0.504384,0.47050359845161444,0.2897549867630005,-9.747976303100586,-0.016051532700657848,-0.004857778549194336,-0.006058813072741032
0.504443,0.45090895891189575,0.20364350080490112,-9.707258224487305,-0.020334120839834213,0.002083182102069259,0.005713104270398617
0.509773,0.4482332468032837,0.2567289471626282,-9.864303588867188,0.0011488796444609763,-0.0025779011193662886,0.006820261478424072
0.509848,0.4612636864185334,0.4117082953453064,-9.87055778503418,-0.003182887565344572,0.003942846786230803,0.005108117125928402
0.514134,0.471621185541153,0.33815851807594305,-9.753729820251467,-0.014387072995305061,-0.012047591619193556,0.0013723972951993348
0.514221,0.43320795893669134,0.16701607406139377,-9.73475456237793,-0.016573067754507065,-0.0004723667225334794,0.016616281121969223
0.519673,0.41833436489105225,0.1597814112901688,-9.77072525024414,0.004996360279619694,0.020857159048318863,0.020825864747166637
0.519752,0.4125340878963471,0.31558009982109075,-9.900416374206545,0.0039905314333736905,0.0019997358322143555,0.01085102651268244
0.525274,0.42260921001434326,0.30400905013084417,-9.790778160095217,0.00015944243932608518,-0.016666948795318604,0.01178830862045288
0.525430,0.41551068425178533,0.1492443233728409,-9.71932888031006,0.0014007091522216797,-0.01642704196274281,0.0014156103134155273
0.530315,0.40609604120254517,0.10449150204658508,-9.76904296875,0.00967830326408148,-0.005622208584100009,-0.008349118754267693
0.530390,0.4068684875965119,0.2013492435216904,-9.811075210571289,0.011262297630310059,0.009785593487322332,-0.01255720853805542
0.535257,0.4290305972099304,0.2994570732116699,-9.864369392395021,0.014401971362531187,-0.0036522746086120605,-0.011941788718104362
0.535328,0.4475968778133393,0.22856676578521729,-9.787842750549318,0.008165834471583366,0.0016182659892365339,-0.0035434956662356853
0.539694,0.4050105810165405,0.11129556596279144,-9.734362602233888,0.012831391766667366,0.003486872185021639,-0.015825035050511364
0.539769,0.3720557391643525,0.11892344057559967,-9.786935806274414,0.021947920322418213,-0.002288818592205644,-0.02009570598602295
0.544116,0.39932271838188177,0.23480546474456787,-9.905554771423342,-0.0003680586814880371,0.009527803398668768,-0.01368075702339411
0.544191,0.3822936117649079,0.24721609055995944,-9.801399230957031,-0.00791996717453003,0.000920891936402768,-0.015044214203953743
0.549784,0.36954575777053833,0.14233547449111938,-9.709313392639162,0.007316470611840487,-0.006289780605584384,0.0017747282981872559
0.549892,0.34799766540527344,0.10569135099649431,-9.753436088562013,0.0045999884605407715,0.002098083728924394,-0.006048381328582764
0.554130,0.39940541982650757,0.2427761405706406,-9.881999969482422,0.009053946472704412,0.0024303793907165527,-0.009562075138092041
0.554205,0.40159198641777044,0.3333364725112915,-9.88375759124756,-0.01166313886642456,-0.006562471855431796,-0.013239681720733643
0.559934,0.4213497042655945,0.25670787692070013,-9.783649444580078,0.013738871552050115,-0.02011358924210072,-0.015883147716522217
0.560041,0.39505529403686523,0.1610250174999237,-9.7664270401001,0.013148785568773748,-0.0096052885055542,-0.020381810143589977
0.564117,0.37394258379936224,0.20097535848617554,-9.856690406799318,0.01634210161864758,0.0016078350599855185,-0.029529627412557602
