Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm
22,75.00,29.72563757,115.97270468,29.72743416,115.97477722,29.72743416,115.97477722,0.4167,305.33,1,156,orb
23,78.00,29.72743416,115.97477722,29.72743416,115.97477722,29.72743416,115.97477722,0.3000,0.00,0,-1,orb
24,82.00,29.74540041,115.98511942,29.72743416,115.97477722,29.72743416,115.97477722,0.4633,2307.70,1,294,orb
25,85.00,29.75438353,115.99339591,29.72743416,115.97477722,29.72743416,115.97477722,0.4633,3646.34,1,358,orb
26,89.00,29.76875651,115.97891205,29.72743416,115.97477722,29.72743416,115.97477722,0.4167,4622.98,1,447,orb
27,92.00,29.77055313,115.98511942,29.72743416,115.97477722,29.72743416,115.97477722,0.4867,4936.14,1,462,orb
28,96.00,29.72743419,115.97270468,29.72743416,115.97477722,29.72743416,115.97477722,0.4867,230.72,1,168,orb
29,99.00,29.72743419,115.98925767,29.72743416,115.97477722,29.72743416,115.97477722,0.4400,1611.96,1,176,orb
30,102.00,29.77234975,115.99339591,29.72743416,115.97477722,29.72743416,115.97477722,0.4633,5412.56,1,478,orb
31,106.00,29.72743416,115.97477722,29.72743416,115.97477722,29.72743416,115.97477722,0.3000,0.00,0,-1,orb
32,110.00,29.72743416,115.97477722,29.72743416,115.97477722,29.72743416,115.97477722,0.3000,0.00,0,-1,orb
33,113.00,29.72743416,115.97477722,29.72743416,115.97477722,29.72743416,115.97477722,0.3000,0.00,0,-1,orb
34,116.00,29.72743416,115.97477722,29.72743416,115.97477722,29.72743416,115.97477722,0.3000,0.00,0,-1,orb
35,119.00,29.72743416,115.97477722,29.72743416,115.97477722,29.72743416,115.97477722,0.3000,0.00,0,-1,orb
36,123.00,29.72743416,115.97477722,29.72743416,115.97477722,29.72743416,115.97477722,0.3000,0.00,0,-1,orb
37,126.00,29.72743416,115.97477722,29.72743416,115.97477722,29.72743416,115.97477722,0.3000,0.00,0,-1,orb
38,129.00,29.72743416,115.97477722,29.72743416,115.97477722,29.72743416,115.97477722,0.3000,0.00,0,-1,orb
39,133.00,29.72743416,115.97477722,29.72743416,115.97477722,29.72743416,115.97477722,0.3000,0.00,0,-1,orb
40,136.00,29.74719704,115.98925767,29.72743416,115.97477722,29.72743416,115.97477722,0.3933,2727.35,1,308,orb
41,139.00,29.72743419,115.97477380,29.72743416,115.97477722,29.72743416,115.97477722,0.3000,0.38,0,169,orb
42,143.00,29.72743416,115.97477722,29.72743416,115.97477722,29.72743416,115.97477722,0.3000,0.00,0,-1,orb
43,146.00,29.72743416,115.97477722,29.72743416,115.97477722,29.72743416,115.97477722,0.3000,0.00,0,-1,orb
44,150.00,29.72743416,115.97477722,29.72743416,115.97477722,29.72743416,115.97477722,0.3000,0.00,0,-1,orb
45,153.00,29.72743416,115.97477722,29.72743416,115.97477722,29.72743416,115.97477722,0.3000,0.00,0,-1,orb
46,157.00,29.70767135,115.98925767,29.72743416,115.97477722,29.72743416,115.97477722,0.4167,2727.34,1,44,orb
47,160.00,29.72563757,115.99339591,29.72743416,115.97477722,29.72743416,115.97477722,0.4167,2082.26,1,166,orb
48,164.00,29.72024770,115.97270468,29.72743416,115.97477722,29.72743416,115.97477722,0.4167,832.60,1,120,orb
49,167.00,29.75258690,115.97684293,29.72743416,115.97477722,29.72743416,115.97477722,0.4633,2809.43,1,338,orb
50,170.00,29.75079028,115.98305030,29.72743416,115.97477722,29.72743416,115.97477722,0.4400,2758.29,1,329,orb
51,174.00,29.72204432,115.97891205,29.72743416,115.97477722,29.72743416,115.97477722,0.4867,756.22,1,135,orb
52,177.00,29.75797677,115.98098117,29.72743416,115.97477722,29.72743416,115.97477722,0.4400,3469.44,1,376,orb
53,180.00,29.76695988,115.98925767,29.72743416,115.97477722,29.72743416,115.97477722,0.4633,4685.99,1,440,orb
54,184.00,29.75797677,115.97684293,29.72743416,115.97477722,29.72743416,115.97477722,0.4633,3407.77,1,374,orb
55,187.00,29.74180717,115.97270468,29.72743416,115.97477722,29.74180717,115.97270468,0.3933,1616.55,1,264,orb
56,190.00,29.75618015,115.98718854,29.74180794,115.97270203,29.74180794,115.97270203,0.4167,2271.64,1,367,orb
57,193.00,29.70587472,115.98718854,29.74180794,115.97270203,29.74180794,115.97270203,0.4633,4312.92,1,31,orb
58,196.00,29.71306121,115.98718854,29.74180794,115.97270203,29.74180794,115.97270203,0.4400,3583.46,1,79,orb
59,200.00,29.70407810,115.98098117,29.74180794,115.97270203,29.74180794,115.97270203,0.4167,4300.01,1,16,orb
60,203.00,29.71306121,115.99132679,29.74180794,115.97270203,29.74180794,115.97270203,0.4400,3813.02,1,81,orb
61,206.00,29.72024770,115.97891205,29.74180794,115.97270203,29.74180794,115.97270203,0.4633,2497.66,1,123,orb
62,210.00,29.75797677,115.98098117,29.74180794,115.97270203,29.74180794,115.97270203,0.4167,2022.15,1,376,orb
63,213.00,29.75438353,115.98925767,29.74180794,115.97270203,29.74180794,115.97270203,0.4400,2314.37,1,356,orb
64,216.00,29.75618015,115.98305030,29.74180794,115.97270203,29.74180794,115.97270203,0.4167,1971.49,1,365,orb
65,220.00,29.72204432,115.97891205,29.74180794,115.97270203,29.72204432,115.97891205,0.4400,2306.14,1,135,orb
66,223.00,29.70946797,115.97684293,29.72204399,115.97891235,29.72204399,115.97891235,0.4167,1418.79,1,50,orb
67,226.00,29.76695988,115.99339591,29.72204399,115.97891235,29.72204399,115.97891235,0.4167,5253.56,1,442,orb
68,230.00,29.74540041,115.98098117,29.72204399,115.97891235,29.72204399,115.97891235,0.4167,2610.22,1,292,orb
69,233.00,29.70946797,115.99132679,29.72204399,115.97891235,29.72204399,115.97891235,0.4167,1967.17,1,57,orb
70,237.00,29.74360379,115.98511942,29.72204399,115.97891235,29.72204399,115.97891235,0.4400,2497.52,1,282,orb
71,240.00,29.73102744,115.97684293,29.72204399,115.97891235,29.72204399,115.97891235,0.4400,1026.23,1,194,orb
72,243.00,29.75438353,115.98305030,29.72204399,115.97891235,29.72204399,115.97891235,0.4167,3629.39,1,353,orb
73,247.00,29.75258690,115.97270468,29.72204399,115.97891235,29.72204399,115.97891235,0.4167,3469.55,1,336,orb
74,250.00,29.76336664,115.98305030,29.72204399,115.97891235,29.72204399,115.97891235,0.4167,4623.04,1,413,orb
75,253.00,29.70767135,115.98718854,29.72204399,115.97891235,29.70767135,115.98718854,0.4400,1846.26,1,43,orb
76,257.00,29.74899366,115.98305030,29.70767212,115.98719025,29.70767212,115.98719025,0.4400,4622.94,1,317,orb
77,260.00,29.73641730,115.98305030,29.70767212,115.98719025,29.70767212,115.98719025,0.4400,3232.93,1,233,orb
78,263.00,29.75079028,115.98718854,29.70767212,115.98719025,29.70767212,115.98719025,0.4167,4799.91,1,331,orb
79,311.00,29.76695988,115.99132679,29.70767212,115.98719025,29.70767212,115.98719025,0.4400,6615.96,1,441,orb
80,316.00,29.72743419,115.98098117,29.70767212,115.98719025,29.70767212,115.98719025,0.4167,2305.94,1,172,orb
81,321.00,29.72563757,115.99339591,29.70767212,115.98719025,29.70767212,115.98719025,0.4400,2115.86,1,166,orb
82,326.00,29.76875651,115.97270468,29.70767212,115.98719025,29.70767212,115.98719025,0.4400,6988.50,1,444,orb
83,332.00,29.72923081,115.99132679,29.70767212,115.98719025,29.70767212,115.98719025,0.4400,2443.69,1,189,orb
84,337.00,29.71665446,115.98718854,29.70767212,115.98719025,29.70767212,115.98719025,0.4167,999.91,1,103,orb
85,342.00,29.72923081,115.99132679,29.70767212,115.98719025,29.72923081,115.99132679,0.4167,2443.69,1,189,orb
86,346.00,29.71665446,115.99546504,29.72923088,115.99132538,29.72923088,115.99132538,0.4167,1473.90,1,107,orb
87,351.00,29.77055313,115.97891205,29.72923088,115.99132538,29.72923088,115.99132538,0.4633,4803.07,1,459,orb
88,356.00,29.70228148,115.99546504,29.72923088,115.99132538,29.72923088,115.99132538,0.4167,3035.19,1,11,orb
89,361.00,29.75438353,115.99339591,29.72923088,115.99132538,29.72923088,115.99132538,0.4400,2809.46,1,358,orb
90,366.00,29.75079028,115.99132679,29.72923088,115.99132538,29.72923088,115.99132538,0.4400,2399.99,1,333,orb
91,371.00,29.70946797,115.98098117,29.72923088,115.99132538,29.72923088,115.99132538,0.4167,2483.15,1,52,orb
92,376.00,29.74360379,115.98511942,29.72923088,115.99132538,29.72923088,115.99132538,0.4167,1742.77,1,282,orb
93,381.00,29.75258690,115.97270468,29.72923088,115.99132538,29.72923088,115.99132538,0.4633,3325.16,1,336,orb
94,386.00,29.72563757,115.97270468,29.72923088,115.99132538,29.72923088,115.99132538,0.4400,2111.10,1,156,orb
95,391.00,29.74719704,115.98925767,29.72923088,115.99132538,29.74719704,115.98925767,0.4167,2013.19,1,308,orb
96,396.00,29.71845108,115.97477380,29.74719620,115.98925781,29.74719620,115.98925781,0.4167,3583.17,1,109,orb
97,402.00,29.75797677,115.98511942,29.74719620,115.98925781,29.74719620,115.98925781,0.4400,1285.48,1,378,orb
98,407.00,29.71485783,115.97684293,29.74719620,115.98925781,29.74719620,115.98925781,0.4400,3856.08,1,86,orb
99,412.00,29.72923081,115.99132679,29.74719620,115.98925781,29.74719620,115.98925781,0.4400,2013.13,1,189,orb
100,417.00,29.75438353,115.97891205,29.74719620,115.98925781,29.74719620,115.98925781,0.4167,1402.33,1,351,orb
101,423.00,29.74719620,115.98925781,29.74719620,115.98925781,29.74719620,115.98925781,0.3000,0.00,0,-1,orb
102,427.00,29.75079028,115.98098117,29.74719620,115.98925781,29.74719620,115.98925781,0.4400,1004.48,1,328,orb
103,432.00,29.72204432,115.97891205,29.74719620,115.98925781,29.74719620,115.98925781,0.4400,3027.52,1,135,orb
104,437.00,29.72563757,115.97684293,29.74719620,115.98925781,29.74719620,115.98925781,0.4400,2769.39,1,158,orb
105,442.00,29.72384095,115.98925767,29.74719620,115.98925781,29.74719620,115.98925781,0.4633,2599.91,1,152,orb
106,447.00,29.72743419,115.97270468,29.74719620,115.98925781,29.74719620,115.98925781,0.4633,2869.69,1,168,orb
107,452.00,29.75079028,115.99132679,29.74719620,115.98925781,29.74719620,115.98925781,0.4633,461.65,1,333,orb
108,457.00,29.75438353,115.99132679,29.74719620,115.98925781,29.74719620,115.98925781,0.4167,832.58,1,357,orb
109,463.00,29.74899366,115.98511942,29.74719620,115.98925781,29.74719620,115.98925781,0.4167,502.26,1,318,orb
110,468.00,29.75797677,115.99546504,29.74719620,115.98925781,29.74719620,115.98925781,0.4400,1384.81,1,383,orb
111,473.00,29.70946797,115.99132679,29.74719620,115.98925781,29.70946797,115.99132679,0.4400,4206.22,1,57,orb
112,478.00,29.70946797,115.99132679,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.18,0,-1,orb
113,484.00,29.74180717,115.97270468,29.70946884,115.99132538,29.70946884,115.99132538,0.5100,4154.04,1,264,orb
114,489.00,29.74899366,115.99132679,29.70946884,115.99132538,29.70946884,115.99132538,0.4167,4399.90,1,321,orb
115,494.00,29.71485783,115.99546504,29.70946884,115.99132538,29.70946884,115.99132538,0.5100,756.47,1,95,orb
116,499.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
117,504.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
118,509.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
119,513.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
120,518.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
121,523.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
122,529.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
123,534.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
124,539.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
125,544.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
126,549.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
127,554.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
128,560.00,29.71665446,115.98511942,29.70946884,115.99132538,29.70946884,115.99132538,0.4167,1056.94,1,102,orb
129,565.00,29.75797677,115.99546504,29.70946884,115.99132538,29.70946884,115.99132538,0.5333,5419.53,1,383,orb
130,570.00,29.76875651,115.97270468,29.70946884,115.99132538,29.70946884,115.99132538,0.4867,6917.76,1,444,orb
131,575.00,29.74360379,115.98098117,29.70946884,115.99132538,29.70946884,115.99132538,0.4167,3970.55,1,280,orb
132,581.00,29.72563757,115.97270468,29.70946884,115.99132538,29.70946884,115.99132538,0.3933,2745.25,1,156,orb
133,586.00,29.76157002,115.98925767,29.70946884,115.99132538,29.70946884,115.99132538,0.4167,5804.47,1,404,orb
134,592.00,29.77055313,115.98718854,29.70946884,115.99132538,29.70946884,115.99132538,0.4167,6815.48,1,463,orb
135,597.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
136,602.00,29.77234975,115.98098117,29.70946884,115.99132538,29.70946884,115.99132538,0.4400,7093.99,1,472,orb
137,608.00,29.70228148,115.97684293,29.70946884,115.99132538,29.70946884,115.99132538,0.4400,1799.81,1,2,orb
138,613.00,29.72923081,115.98098117,29.70946884,115.99132538,29.70946884,115.99132538,0.4400,2483.06,1,184,orb
139,618.00,29.77234975,115.99132679,29.70946884,115.99132538,29.70946884,115.99132538,0.4867,6999.90,1,477,orb
140,623.00,29.75258690,115.97891205,29.70946884,115.99132538,29.70946884,115.99132538,0.4400,4994.86,1,339,orb
141,628.00,29.70228148,115.97477380,29.70946884,115.99132538,29.70946884,115.99132538,0.4400,2008.74,1,1,orb
142,633.00,29.74899366,115.99339591,29.70946884,115.99132538,29.70946884,115.99132538,0.4867,4405.94,1,322,orb
143,638.00,29.77055313,115.97891205,29.70946884,115.99132538,29.70946884,115.99132538,0.4400,6938.89,1,459,orb
144,642.00,29.72563757,115.99339591,29.70946884,115.99132538,29.70946884,115.99132538,0.4400,1814.60,1,166,orb
145,647.00,29.74899366,115.98305030,29.70946884,115.99132538,29.74899366,115.98305030,0.4867,4495.30,1,317,orb
146,652.00,29.72563757,115.98098117,29.74899292,115.98304749,29.74899292,115.98304749,0.4633,2610.07,1,160,orb
147,657.00,29.72563757,115.97684293,29.74899292,115.98304749,29.74899292,115.98304749,0.4867,2690.10,1,158,orb
148,662.00,29.75618015,115.97684293,29.74899292,115.98304749,29.74899292,115.98304749,0.4400,1056.97,1,362,orb
149,668.00,29.75977339,115.97891205,29.74899292,115.98304749,29.74899292,115.98304749,0.4167,1285.35,1,387,orb
150,673.00,29.75438353,115.98098117,29.74899292,115.98304749,29.74899292,115.98304749,0.4167,642.66,1,352,orb
151,678.00,29.76516326,115.97891205,29.74899292,115.98304749,29.74899292,115.98304749,0.4400,1858.02,1,423,orb
152,683.00,29.71126459,115.99132679,29.74899292,115.98304749,29.74899292,115.98304749,0.4400,4299.85,1,69,orb
153,689.00,29.71485783,115.98305030,29.74899292,115.98304749,29.74899292,115.98304749,0.4400,3799.92,1,89,orb
154,695.00,29.77234975,115.97684293,29.74899292,115.98304749,29.74899292,115.98304749,0.4400,2690.26,1,470,orb
155,700.00,29.75977339,115.98098117,29.74899292,115.98304749,29.75977339,115.98098117,0.4167,1221.93,1,388,orb
156,706.00,29.76516326,115.99339591,29.75977325,115.98097992,29.75977325,115.98097992,0.4400,1506.77,1,430,orb
157,711.00,29.75438353,115.97684293,29.75977325,115.98097992,29.75977325,115.98097992,0.4400,756.35,1,350,orb
158,716.00,29.70228148,115.99132679,29.75977325,115.98097992,29.75977325,115.98097992,0.4167,6502.81,1,9,orb
159,721.00,29.75977325,115.98097992,29.75977325,115.98097992,29.75977325,115.98097992,0.3000,0.00,0,-1,orb
160,725.00,29.74899366,115.99132679,29.75977325,115.98097992,29.75977325,115.98097992,0.4167,1663.32,1,321,orb
161,772.00,29.72923081,115.99546504,29.75977325,115.98097992,29.75977325,115.98097992,0.4400,3762.98,1,191,orb
162,775.00,29.75079028,115.98925767,29.75977325,115.98097992,29.75977325,115.98097992,0.4633,1359.81,1,332,orb
163,778.00,29.74899366,115.98305030,29.75977325,115.98097992,29.75977325,115.98097992,0.4400,1221.92,1,317,orb
164,782.00,29.74180717,115.97270468,29.75977325,115.98097992,29.75977325,115.98097992,0.4633,2201.94,1,264,orb
165,785.00,29.76516326,115.97270468,29.75977325,115.98097992,29.75977325,115.98097992,0.4400,1099.38,1,420,orb
166,789.00,29.75618015,115.97684293,29.75977325,115.98097992,29.75977325,115.98097992,0.4400,609.98,1,362,orb
167,792.00,29.72743419,115.98511942,29.75977325,115.98097992,29.75977325,115.98097992,0.4167,3629.36,1,174,orb
168,796.00,29.75079028,115.99546504,29.75977325,115.98097992,29.75977325,115.98097992,0.4167,1897.39,1,335,orb
169,799.00,29.74180717,115.98098117,29.75977325,115.98097992,29.74180717,115.98098117,0.4633,1999.98,1,268,orb
170,803.00,29.74540041,115.98511942,29.74180794,115.98097992,29.74180794,115.98097992,0.4400,610.14,1,294,orb
171,807.00,29.75079028,115.98305030,29.74180794,115.98097992,29.74180794,115.98097992,0.4167,1026.13,1,329,orb
172,810.00,29.72384095,115.99132679,29.74180794,115.98097992,29.74180794,115.98097992,0.4633,2308.03,1,153,orb
173,814.00,29.77055313,115.98511942,29.74180794,115.98097992,29.74180794,115.98097992,0.4167,3232.92,1,462,orb
174,817.00,29.71126459,115.98305030,29.74180794,115.98097992,29.74180794,115.98097992,0.4167,3407.89,1,65,orb
175,821.00,29.75618015,115.99132679,29.74180794,115.98097992,29.74180794,115.98097992,0.4400,1971.40,1,369,orb
176,824.00,29.75079028,115.99546504,29.74180794,115.98097992,29.74180794,115.98097992,0.4633,1897.35,1,335,orb
177,828.00,29.75079028,115.97270468,29.74180794,115.98097992,29.74180794,115.98097992,0.4400,1359.57,1,324,orb
178,831.00,29.70587472,115.97684293,29.74180794,115.98097992,29.74180794,115.98097992,0.4633,4026.51,1,26,orb
179,835.00,29.75079028,115.98305030,29.74180794,115.98097992,29.75079028,115.98305030,0.4633,1026.13,1,329,orb
180,838.00,29.72923081,115.98098117,29.75078964,115.98304749,29.75078964,115.98304749,0.4167,2410.93,1,184,orb
181,842.00,29.71126459,115.97270468,29.75078964,115.98304749,29.75078964,115.98304749,0.4167,4548.08,1,60,orb
182,846.00,29.70228148,115.98925767,29.75078964,115.98304749,29.75078964,115.98304749,0.4633,5444.00,1,8,orb
183,849.00,29.75258690,115.98511942,29.75078964,115.98304749,29.75078964,115.98304749,0.4867,305.33,1,342,orb
184,853.00,29.76336664,115.97684293,29.75078964,115.98304749,29.75078964,115.98304749,0.4867,1561.17,1,410,orb
185,856.00,29.72024770,115.97891205,29.75078964,115.98304749,29.75078964,115.98304749,0.4400,3430.95,1,123,orb
186,859.00,29.75079028,115.98925767,29.75078964,115.98304749,29.75078964,115.98304749,0.5567,691.32,1,332,orb
187,863.00,29.74360379,115.98511942,29.75078964,115.98304749,29.75078964,115.98304749,0.4400,832.52,1,282,orb
188,866.00,29.76875651,115.98925767,29.75078964,115.98304749,29.75078964,115.98304749,0.4167,2116.18,1,452,orb
189,870.00,29.70946797,115.99132679,29.75078964,115.98304749,29.70946797,115.99132679,0.4400,4691.35,1,57,orb
190,873.00,29.72024770,115.99546504,29.70946884,115.99132538,29.70946884,115.99132538,0.4400,1285.35,1,131,orb
191,877.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
192,880.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
193,883.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
194,887.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
195,890.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
196,894.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
197,897.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
198,901.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
199,904.00,29.73641730,115.98305030,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,3138.15,1,233,orb
200,908.00,29.74719704,115.97270468,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,4683.58,1,300,orb
201,911.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
202,915.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
203,918.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
204,922.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
205,925.00,29.70946884,115.99132538,29.70946884,115.99132538,29.70946884,115.99132538,0.3000,0.00,0,-1,orb
206,929.00,29.70946797,115.98098117,29.70946884,115.99132538,29.70946884,115.99132538,0.4167,1151.52,1,52,orb
207,932.00,29.71306121,115.97684293,29.70946884,115.99132538,29.70946884,115.99132538,0.4167,1661.04,1,74,orb
208,936.00,29.75258690,115.98511942,29.70946884,115.99132538,29.70946884,115.99132538,0.4167,4849.36,1,342,orb
209,939.00,29.75797677,115.98511942,29.70946884,115.99132538,29.70946884,115.99132538,0.4167,5443.92,1,378,orb
210,943.00,29.76695988,115.99546504,29.70946884,115.99132538,29.70946884,115.99132538,0.4167,6416.47,1,443,orb
211,947.00,29.72923081,115.98511942,29.70946884,115.99132538,29.70946884,115.99132538,0.4400,2305.83,1,186,orb
212,950.00,29.72384095,115.99339591,29.70946884,115.99132538,29.70946884,115.99132538,0.4167,1616.42,1,154,orb
213,954.00,29.72743419,115.98925767,29.70946884,115.99132538,29.70946884,115.99132538,0.4400,2013.11,1,176,orb
214,957.00,29.74540041,115.97891205,29.70946884,115.99132538,29.70946884,115.99132538,0.4167,4231.87,1,291,orb
215,961.00,29.74719704,115.98098117,29.70946884,115.99132538,29.74719704,115.98098117,0.4167,4354.90,1,304,orb
216,964.00,29.71665446,115.98305030,29.74719620,115.98097992,29.74719620,115.98097992,0.4400,3407.71,1,101,orb
217,968.00,29.74719620,115.98097992,29.74719620,115.98097992,29.74719620,115.98097992,0.3000,0.00,0,-1,orb
218,971.00,29.74719620,115.98097992,29.74719620,115.98097992,29.74719620,115.98097992,0.3000,0.00,0,-1,orb
219,975.00,29.74719620,115.98097992,29.74719620,115.98097992,29.74719620,115.98097992,0.3000,0.00,0,-1,orb
220,979.00,29.74719620,115.98097992,29.74719620,115.98097992,29.74719620,115.98097992,0.3000,0.00,0,-1,orb
221,982.00,29.74719620,115.98097992,29.74719620,115.98097992,29.74719620,115.98097992,0.3000,0.00,0,-1,orb
222,986.00,29.72204432,115.97891205,29.74719620,115.98097992,29.74719620,115.98097992,0.3000,2809.35,1,135,orb
223,989.00,29.76516326,115.97270468,29.74719620,115.98097992,29.74719620,115.98097992,0.4867,2202.04,1,420,orb
224,992.00,29.75977339,115.99339591,29.74719620,115.98097992,29.74719620,115.98097992,0.3933,1967.38,1,394,orb
225,996.00,29.72563757,115.98305030,29.74719620,115.98097992,29.74719620,115.98097992,0.4400,2410.95,1,161,orb
226,1000.00,29.73821393,115.98718854,29.74719620,115.98097992,29.74719620,115.98097992,0.4633,1215.52,1,247,orb
227,1003.00,29.75258690,115.99546504,29.74719620,115.98097992,29.74719620,115.98097992,0.4400,1720.53,1,347,orb
228,1007.00,29.75618015,115.98925767,29.74719620,115.98097992,29.74719620,115.98097992,0.4400,1359.89,1,368,orb
229,1010.00,29.72384095,115.97891205,29.74719620,115.98097992,29.74719620,115.98097992,0.4167,2610.08,1,147,orb
230,1014.00,29.74899366,115.97684293,29.74719620,115.98097992,29.74719620,115.98097992,0.4400,502.12,1,314,orb
231,1017.00,29.75438353,115.98925767,29.74719620,115.98097992,29.75438353,115.98925767,0.4867,1220.36,1,356,orb
232,1021.00,29.73462068,115.99546504,29.75438309,115.98925781,29.75438309,115.98925781,0.4633,2305.92,1,227,orb
233,1024.00,29.76516326,115.97270468,29.75438309,115.98925781,29.75438309,115.98925781,0.4633,2199.01,1,420,orb
