Frame,Time_Sec,Lat,Lng,Label
170,962,32.164,119.93,04_0170.JPG
171,968,32.163,119.93,04_0171.JPG
172,974,32.162,119.931,04_0172.JPG
173,980,32.161,119.931,04_0173.JPG
174,986,32.16,119.931,04_0174.JPG
175,992,32.159,119.931,04_0175.JPG
176,997,32.158,119.931,04_0176.JPG
177,1003,32.1571,119.932,04_0177.JPG
178,1009,32.1561,119.932,04_0178.JPG
179,1052,32.1565,119.935,04_0179.JPG
180,1057,32.1574,119.935,04_0180.JPG
181,1062,32.1584,119.934,04_0181.JPG
182,1067,32.1594,119.934,04_0182.JPG
183,1071,32.1604,119.934,04_0183.JPG
184,1076,32.1614,119.934,04_0184.JPG
185,1081,32.1624,119.933,04_0185.JPG
186,1085,32.1633,119.933,04_0186.JPG
187,1090,32.1643,119.933,04_0187.JPG
188,1095,32.1653,119.933,04_0188.JPG
189,1100,32.1663,119.933,04_0189.JPG
190,1105,32.1673,119.932,04_0190.JPG
191,1109,32.1683,119.932,04_0191.JPG
192,1114,32.1693,119.932,04_0192.JPG
193,1119,32.1702,119.932,04_0193.JPG
194,1123,32.1712,119.932,04_0194.JPG
195,1128,32.1722,119.931,04_0195.JPG
196,1133,32.1732,119.931,04_0196.JPG
197,1137,32.1742,119.931,04_0197.JPG
198,1142,32.1752,119.931,04_0198.JPG
199,1146,32.1761,119.931,04_0199.JPG
200,1151,32.1771,119.93,04_0200.JPG
201,1155,32.1781,119.93,04_0201.JPG
202,1160,32.1791,119.93,04_0202.JPG
203,1164,32.1801,119.93,04_0203.JPG
204,1169,32.1811,119.929,04_0204.JPG
205,1173,32.1821,119.929,04_0205.JPG
206,1178,32.183,119.929,04_0206.JPG
207,1183,32.184,119.929,04_0207.JPG
208,1188,32.185,119.929,04_0208.JPG
209,1193,32.186,119.928,04_0209.JPG
210,1198,32.187,119.928,04_0210.JPG
211,1203,32.188,119.928,04_0211.JPG
212,1208,32.189,119.928,04_0212.JPG
213,1212,32.1899,119.928,04_0213.JPG
214,1217,32.1909,119.927,04_0214.JPG
215,1221,32.1919,119.927,04_0215.JPG
216,1226,32.1929,119.927,04_0216.JPG
217,1230,32.1939,119.927,04_0217.JPG
218,1235,32.1949,119.927,04_0218.JPG
219,1240,32.1959,119.926,04_0219.JPG
220,1244,32.1968,119.926,04_0220.JPG
221,1249,32.1978,119.926,04_0221.JPG
222,1254,32.1988,119.926,04_0222.JPG
223,1258,32.1998,119.926,04_0223.JPG
224,1263,32.2008,119.925,04_0224.JPG
225,1267,32.2018,119.925,04_0225.JPG
226,1272,32.2027,119.925,04_0226.JPG
227,1277,32.2037,119.925,04_0227.JPG
228,1281,32.2047,119.924,04_0228.JPG
229,1286,32.2057,119.924,04_0229.JPG
230,1291,32.2067,119.924,04_0230.JPG
231,1295,32.2077,119.924,04_0231.JPG
232,1300,32.2087,119.924,04_0232.JPG
233,1305,32.2096,119.923,04_0233.JPG
234,1310,32.2106,119.923,04_0234.JPG
235,1315,32.2116,119.923,04_0235.JPG
236,1319,32.2126,119.923,04_0236.JPG
237,1324,32.2136,119.923,04_0237.JPG
238,1328,32.2146,119.922,04_0238.JPG
239,1333,32.2155,119.922,04_0239.JPG
240,1337,32.2165,119.922,04_0240.JPG
241,1341,32.2175,119.922,04_0241.JPG
242,1346,32.2185,119.922,04_0242.JPG
243,1350,32.2195,119.921,04_0243.JPG
244,1355,32.2205,119.921,04_0244.JPG
245,1359,32.2215,119.921,04_0245.JPG
246,1364,32.2224,119.921,04_0246.JPG
247,1368,32.2234,119.92,04_0247.JPG
248,1372,32.2244,119.92,04_0248.JPG
249,1377,32.2254,119.92,04_0249.JPG
250,1381,32.2264,119.92,04_0250.JPG
251,1386,32.2274,119.92,04_0251.JPG
252,1390,32.2284,119.919,04_0252.JPG
253,1395,32.2293,119.919,04_0253.JPG
254,1399,32.2303,119.919,04_0254.JPG
255,1404,32.2313,119.919,04_0255.JPG
256,1409,32.2323,119.919,04_0256.JPG
257,1414,32.2333,119.918,04_0257.JPG
258,1418,32.2343,119.918,04_0258.JPG
259,1423,32.2352,119.918,04_0259.JPG
260,1428,32.2362,119.918,04_0260.JPG
261,1432,32.2372,119.918,04_0261.JPG
262,1437,32.2382,119.917,04_0262.JPG
263,1441,32.2392,119.917,04_0263.JPG
264,1446,32.2402,119.917,04_0264.JPG
265,1450,32.2412,119.917,04_0265.JPG
266,1455,32.2421,119.916,04_0266.JPG
267,1460,32.2431,119.916,04_0267.JPG
268,1465,32.2441,119.916,04_0268.JPG
269,1470,32.2451,119.916,04_0269.JPG
270,1511,32.2456,119.919,04_0270.JPG
271,1518,32.2446,119.919,04_0271.JPG
272,1524,32.2436,119.919,04_0272.JPG
273,1531,32.2427,119.919,04_0273.JPG
274,1538,32.2417,119.92,04_0274.JPG
275,1545,32.2407,119.92,04_0275.JPG
276,1552,32.2397,119.92,04_0276.JPG
277,1558,32.2387,119.92,04_0277.JPG
278,1563,32.2377,119.92,04_0278.JPG
279,1570,32.2367,119.921,04_0279.JPG
280,1576,32.2358,119.921,04_0280.JPG
281,1582,32.2348,119.921,04_0281.JPG
282,1589,32.2338,119.921,04_0282.JPG
283,1595,32.2328,119.921,04_0283.JPG
284,1602,32.2318,119.922,04_0284.JPG
285,1608,32.2308,119.922,04_0285.JPG
286,1615,32.2298,119.922,04_0286.JPG
287,1621,32.2289,119.922,04_0287.JPG
288,1628,32.2279,119.923,04_0288.JPG
289,1635,32.2269,119.923,04_0289.JPG
290,1641,32.2259,119.923,04_0290.JPG
291,1648,32.2249,119.923,04_0291.JPG
292,1654,32.2239,119.923,04_0292.JPG
293,1661,32.223,119.924,04_0293.JPG
294,1667,32.222,119.924,04_0294.JPG
295,1673,32.221,119.924,04_0295.JPG
296,1679,32.22,119.924,04_0296.JPG
297,1685,32.219,119.924,04_0297.JPG
298,1691,32.218,119.925,04_0298.JPG
299,1697,32.217,119.925,04_0299.JPG
300,1703,32.2161,119.925,04_0300.JPG
301,1709,32.2151,119.925,04_0301.JPG
302,1715,32.2141,119.925,04_0302.JPG
303,1721,32.2131,119.926,04_0303.JPG
304,1728,32.2121,119.926,04_0304.JPG
305,1734,32.2111,119.926,04_0305.JPG
306,1741,32.2102,119.926,04_0306.JPG
307,1746,32.2092,119.927,04_0307.JPG
308,1752,32.2082,119.927,04_0308.JPG
309,1758,32.2072,119.927,04_0309.JPG
310,1764,32.2062,119.927,04_0310.JPG
311,1770,32.2052,119.927,04_0311.JPG
312,1776,32.2042,119.928,04_0312.JPG
313,1782,32.2033,119.928,04_0313.JPG
314,1788,32.2023,119.928,04_0314.JPG
315,1795,32.2013,119.928,04_0315.JPG
316,1801,32.2003,119.928,04_0316.JPG
317,1808,32.1993,119.929,04_0317.JPG
318,1816,32.1983,119.929,04_0318.JPG
319,1823,32.1974,119.929,04_0319.JPG
320,1829,32.1964,119.929,04_0320.JPG
321,1836,32.1954,119.929,04_0321.JPG
322,1842,32.1944,119.93,04_0322.JPG
323,1849,32.1934,119.93,04_0323.JPG
324,1855,32.1924,119.93,04_0324.JPG
325,1862,32.1914,119.93,04_0325.JPG
326,1868,32.1905,119.93,04_0326.JPG
327,1874,32.1895,119.931,04_0327.JPG
328,1880,32.1885,119.931,04_0328.JPG
329,1887,32.1875,119.931,04_0329.JPG
330,1893,32.1865,119.931,04_0330.JPG
331,1899,32.1855,119.932,04_0331.JPG
332,1906,32.1845,119.932,04_0332.JPG
333,1912,32.1836,119.932,04_0333.JPG
334,1919,32.1826,119.932,04_0334.JPG
335,1926,32.1816,119.932,04_0335.JPG
336,1933,32.1806,119.933,04_0336.JPG
337,1939,32.1796,119.933,04_0337.JPG
338,1946,32.1786,119.933,04_0338.JPG
339,1953,32.1776,119.933,04_0339.JPG
340,1960,32.1767,119.933,04_0340.JPG
341,1967,32.1757,119.934,04_0341.JPG
342,1974,32.1747,119.934,04_0342.JPG
343,1981,32.1737,119.934,04_0343.JPG
344,1987,32.1727,119.934,04_0344.JPG
345,1994,32.1717,119.934,04_0345.JPG
346,2000,32.1708,119.935,04_0346.JPG
347,2006,32.1698,119.935,04_0347.JPG
348,2012,32.1688,119.935,04_0348.JPG
349,2019,32.1678,119.935,04_0349.JPG
350,2025,32.1668,119.936,04_0350.JPG
351,2032,32.1658,119.936,04_0351.JPG
352,2039,32.1648,119.936,04_0352.JPG
353,2046,32.1639,119.936,04_0353.JPG
354,2052,32.1629,119.936,04_0354.JPG
355,2059,32.1619,119.937,04_0355.JPG
356,2066,32.1609,119.937,04_0356.JPG
357,2073,32.1599,119.937,04_0357.JPG
358,2080,32.1589,119.937,04_0358.JPG
359,2087,32.1579,119.937,04_0359.JPG
360,2094,32.157,119.938,04_0360.JPG
361,2137,32.1573,119.941,04_0361.JPG
362,2141,32.1583,119.94,04_0362.JPG
363,2146,32.1593,119.94,04_0363.JPG
364,2151,32.1603,119.94,04_0364.JPG
365,2155,32.1613,119.94,04_0365.JPG
366,2160,32.1623,119.94,04_0366.JPG
367,2165,32.1633,119.939,04_0367.JPG
368,2169,32.1642,119.939,04_0368.JPG
369,2174,32.1652,119.939,04_0369.JPG
370,2178,32.1662,119.939,04_0370.JPG
371,2182,32.1672,119.938,04_0371.JPG
372,2187,32.1682,119.938,04_0372.JPG
373,2191,32.1692,119.938,04_0373.JPG
374,2195,32.1701,119.938,04_0374.JPG
375,2200,32.1711,119.938,04_0375.JPG
376,2204,32.1721,119.937,04_0376.JPG
377,2209,32.1731,119.937,04_0377.JPG
378,2213,32.1741,119.937,04_0378.JPG
379,2218,32.1751,119.937,04_0379.JPG
380,2222,32.1761,119.937,04_0380.JPG
381,2227,32.177,119.936,04_0381.JPG
382,2231,32.178,119.936,04_0382.JPG
383,2236,32.179,119.936,04_0383.JPG
384,2240,32.18,119.936,04_0384.JPG
385,2245,32.181,119.936,04_0385.JPG
386,2249,32.182,119.935,04_0386.JPG
387,2254,32.1829,119.935,04_0387.JPG
388,2258,32.1839,119.935,04_0388.JPG
389,2263,32.1849,119.935,04_0389.JPG
390,2267,32.1859,119.934,04_0390.JPG
391,2272,32.1869,119.934,04_0391.JPG
392,2276,32.1879,119.934,04_0392.JPG
393,2280,32.1889,119.934,04_0393.JPG
394,2285,32.1898,119.934,04_0394.JPG
395,2289,32.1908,119.933,04_0395.JPG
396,2294,32.1918,119.933,04_0396.JPG
397,2299,32.1928,119.933,04_0397.JPG
398,2303,32.1938,119.933,04_0398.JPG
399,2308,32.1948,119.933,04_0399.JPG
400,2312,32.1958,119.932,04_0400.JPG
401,2317,32.1967,119.932,04_0401.JPG
402,2321,32.1977,119.932,04_0402.JPG
403,2325,32.1987,119.932,04_0403.JPG
404,2330,32.1997,119.932,04_0404.JPG
405,2334,32.2007,119.931,04_0405.JPG
406,2339,32.2017,119.931,04_0406.JPG
407,2344,32.2026,119.931,04_0407.JPG
408,2348,32.2036,119.931,04_0408.JPG
409,2353,32.2046,119.93,04_0409.JPG
410,2358,32.2056,119.93,04_0410.JPG
411,2363,32.2066,119.93,04_0411.JPG
412,2367,32.2076,119.93,04_0412.JPG
413,2372,32.2086,119.93,04_0413.JPG
414,2376,32.2095,119.929,04_0414.JPG
415,2381,32.2105,119.929,04_0415.JPG
416,2385,32.2115,119.929,04_0416.JPG
417,2389,32.2125,119.929,04_0417.JPG
418,2394,32.2135,119.929,04_0418.JPG
419,2398,32.2145,119.928,04_0419.JPG
420,2403,32.2155,119.928,04_0420.JPG
421,2408,32.2164,119.928,04_0421.JPG
422,2412,32.2174,119.928,04_0422.JPG
423,2417,32.2184,119.928,04_0423.JPG
424,2421,32.2194,119.927,04_0424.JPG
425,2426,32.2204,119.927,04_0425.JPG
426,2430,32.2214,119.927,04_0426.JPG
427,2435,32.2223,119.927,04_0427.JPG
428,2439,32.2233,119.927,04_0428.JPG
429,2444,32.2243,119.926,04_0429.JPG
430,2448,32.2253,119.926,04_0430.JPG
431,2453,32.2263,119.926,04_0431.JPG
432,2457,32.2273,119.926,04_0432.JPG
433,2462,32.2283,119.925,04_0433.JPG
434,2467,32.2292,119.925,04_0434.JPG
435,2471,32.2302,119.925,04_0435.JPG
436,2476,32.2312,119.925,04_0436.JPG
437,2481,32.2322,119.925,04_0437.JPG
438,2485,32.2332,119.924,04_0438.JPG
439,2490,32.2342,119.924,04_0439.JPG
440,2495,32.2351,119.924,04_0440.JPG
441,2499,32.2361,119.924,04_0441.JPG
442,2503,32.2371,119.924,04_0442.JPG
443,2508,32.2381,119.923,04_0443.JPG
444,2513,32.2391,119.923,04_0444.JPG
445,2517,32.2401,119.923,04_0445.JPG
446,2522,32.2411,119.923,04_0446.JPG
447,2526,32.242,119.923,04_0447.JPG
448,2531,32.243,119.922,04_0448.JPG
449,2535,32.244,119.922,04_0449.JPG
450,2540,32.245,119.922,04_0450.JPG
451,2544,32.246,119.922,04_0451.JPG
452,2549,32.247,119.921,04_0452.JPG
453,2553,32.248,119.921,04_0453.JPG
454,2557,32.2489,119.921,04_0454.JPG
455,2602,32.2495,119.924,04_0455.JPG
456,2608,32.2485,119.924,04_0456.JPG
457,2615,32.2475,119.924,04_0457.JPG
458,2621,32.2465,119.925,04_0458.JPG
459,2628,32.2455,119.925,04_0459.JPG
460,2635,32.2445,119.925,04_0460.JPG
461,2642,32.2436,119.925,04_0461.JPG
462,2649,32.2426,119.925,04_0462.JPG
463,2656,32.2416,119.926,04_0463.JPG
464,2663,32.2406,119.926,04_0464.JPG
465,2670,32.2396,119.926,04_0465.JPG
466,2677,32.2386,119.926,04_0466.JPG
467,2684,32.2376,119.926,04_0467.JPG
468,2690,32.2366,119.927,04_0468.JPG
469,2696,32.2357,119.927,04_0469.JPG
470,2702,32.2347,119.927,04_0470.JPG
471,2709,32.2337,119.927,04_0471.JPG
472,2716,32.2327,119.928,04_0472.JPG
473,2722,32.2317,119.928,04_0473.JPG
474,2728,32.2307,119.928,04_0474.JPG
475,2734,32.2298,119.928,04_0475.JPG
476,2740,32.2288,119.928,04_0476.JPG
477,2747,32.2278,119.929,04_0477.JPG
478,2754,32.2268,119.929,04_0478.JPG
479,2760,32.2258,119.929,04_0479.JPG
480,2766,32.2248,119.929,04_0480.JPG
481,2772,32.2238,119.929,04_0481.JPG
482,2779,32.2229,119.93,04_0482.JPG
483,2785,32.2219,119.93,04_0483.JPG
484,2791,32.2209,119.93,04_0484.JPG
485,2798,32.2199,119.93,04_0485.JPG
486,2804,32.2189,119.93,04_0486.JPG
487,2811,32.2179,119.931,04_0487.JPG
488,2818,32.217,119.931,04_0488.JPG
489,2824,32.216,119.931,04_0489.JPG
490,2831,32.215,119.931,04_0490.JPG
491,2838,32.214,119.931,04_0491.JPG
492,2845,32.213,119.932,04_0492.JPG
493,2852,32.212,119.932,04_0493.JPG
494,2859,32.211,119.932,04_0494.JPG
495,2866,32.2101,119.932,04_0495.JPG
496,2873,32.2091,119.933,04_0496.JPG
497,2880,32.2081,119.933,04_0497.JPG
498,2887,32.2071,119.933,04_0498.JPG
499,2894,32.2061,119.933,04_0499.JPG
500,2901,32.2051,119.933,04_0500.JPG
501,2908,32.2042,119.934,04_0501.JPG
502,2915,32.2032,119.934,04_0502.JPG
503,2922,32.2022,119.934,04_0503.JPG
504,2928,32.2012,119.934,04_0504.JPG
505,2935,32.2002,119.934,04_0505.JPG
506,2941,32.1992,119.935,04_0506.JPG
507,2948,32.1982,119.935,04_0507.JPG
508,2954,32.1973,119.935,04_0508.JPG
509,2961,32.1963,119.935,04_0509.JPG
510,2967,32.1953,119.936,04_0510.JPG
511,2973,32.1943,119.936,04_0511.JPG
512,2979,32.1933,119.936,04_0512.JPG
513,2985,32.1923,119.936,04_0513.JPG
514,2991,32.1913,119.936,04_0514.JPG
515,2997,32.1904,119.937,04_0515.JPG
516,3004,32.1894,119.937,04_0516.JPG
517,3010,32.1884,119.937,04_0517.JPG
518,3017,32.1874,119.937,04_0518.JPG
519,3022,32.1864,119.937,04_0519.JPG
520,3028,32.1854,119.938,04_0520.JPG
521,3034,32.1844,119.938,04_0521.JPG
522,3039,32.1835,119.938,04_0522.JPG
523,3045,32.1825,119.938,04_0523.JPG
524,3050,32.1815,119.938,04_0524.JPG
525,3056,32.1805,119.939,04_0525.JPG
526,3062,32.1795,119.939,04_0526.JPG
527,3068,32.1785,119.939,04_0527.JPG
528,3074,32.1776,119.939,04_0528.JPG
529,3080,32.1766,119.939,04_0529.JPG
530,3086,32.1756,119.94,04_0530.JPG
531,3092,32.1746,119.94,04_0531.JPG
532,3099,32.1736,119.94,04_0532.JPG
533,3106,32.1726,119.94,04_0533.JPG
534,3112,32.1716,119.941,04_0534.JPG
535,3119,32.1707,119.941,04_0535.JPG
536,3126,32.1697,119.941,04_0536.JPG
537,3133,32.1687,119.941,04_0537.JPG
538,3139,32.1677,119.941,04_0538.JPG
539,3145,32.1667,119.942,04_0539.JPG
540,3151,32.1657,119.942,04_0540.JPG
541,3157,32.1648,119.942,04_0541.JPG
542,3164,32.1638,119.942,04_0542.JPG
543,3170,32.1628,119.942,04_0543.JPG
544,3177,32.1618,119.943,04_0544.JPG
545,3184,32.1608,119.943,04_0545.JPG
546,3191,32.1598,119.943,04_0546.JPG
547,3198,32.1588,119.943,04_0547.JPG
548,3204,32.1579,119.943,04_0548.JPG
549,3247,32.1582,119.946,04_0549.JPG
550,3251,32.1592,119.946,04_0550.JPG
551,3256,32.1602,119.946,04_0551.JPG
552,3260,32.1612,119.946,04_0552.JPG
553,3264,32.1622,119.946,04_0553.JPG
554,3269,32.1632,119.945,04_0554.JPG
555,3273,32.1641,119.945,04_0555.JPG
556,3278,32.1651,119.945,04_0556.JPG
557,3282,32.1661,119.945,04_0557.JPG
558,3287,32.1671,119.944,04_0558.JPG
559,3292,32.1681,119.944,04_0559.JPG
560,3296,32.1691,119.944,04_0560.JPG
561,3301,32.17,119.944,04_0561.JPG
562,3306,32.171,119.944,04_0562.JPG
563,3310,32.172,119.943,04_0563.JPG
564,3315,32.173,119.943,04_0564.JPG
565,3320,32.174,119.943,04_0565.JPG
566,3324,32.175,119.943,04_0566.JPG
567,3329,32.176,119.943,04_0567.JPG
568,3333,32.1769,119.942,04_0568.JPG
569,3338,32.1779,119.942,04_0569.JPG
570,3343,32.1789,119.942,04_0570.JPG
571,3347,32.1799,119.942,04_0571.JPG
572,3352,32.1809,119.942,04_0572.JPG
573,3357,32.1819,119.941,04_0573.JPG
574,3361,32.1829,119.941,04_0574.JPG
575,3366,32.1838,119.941,04_0575.JPG
576,3371,32.1848,119.941,04_0576.JPG
577,3376,32.1858,119.941,04_0577.JPG
578,3381,32.1868,119.94,04_0578.JPG
579,3385,32.1878,119.94,04_0579.JPG
580,3390,32.1888,119.94,04_0580.JPG
581,3395,32.1897,119.94,04_0581.JPG
582,3400,32.1907,119.939,04_0582.JPG
583,3404,32.1917,119.939,04_0583.JPG
584,3408,32.1927,119.939,04_0584.JPG
585,3413,32.1937,119.939,04_0585.JPG
586,3417,32.1947,119.939,04_0586.JPG
587,3422,32.1957,119.938,04_0587.JPG
588,3427,32.1966,119.938,04_0588.JPG
589,3432,32.1976,119.938,04_0589.JPG
590,3437,32.1986,119.938,04_0590.JPG
591,3442,32.1996,119.938,04_0591.JPG
592,3446,32.2006,119.937,04_0592.JPG
593,3451,32.2016,119.937,04_0593.JPG
594,3455,32.2025,119.937,04_0594.JPG
595,3460,32.2035,119.937,04_0595.JPG
596,3465,32.2045,119.937,04_0596.JPG
597,3470,32.2055,119.936,04_0597.JPG
598,3474,32.2065,119.936,04_0598.JPG
599,3479,32.2075,119.936,04_0599.JPG
600,3483,32.2085,119.936,04_0600.JPG
601,3488,32.2094,119.935,04_0601.JPG
602,3492,32.2104,119.935,04_0602.JPG
603,3496,32.2114,119.935,04_0603.JPG
604,3500,32.2124,119.935,04_0604.JPG
605,3505,32.2134,119.935,04_0605.JPG
606,3510,32.2144,119.934,04_0606.JPG
607,3514,32.2154,119.934,04_0607.JPG
608,3519,32.2163,119.934,04_0608.JPG
609,3523,32.2173,119.934,04_0609.JPG
610,3528,32.2183,119.934,04_0610.JPG
611,3533,32.2193,119.933,04_0611.JPG
612,3537,32.2203,119.933,04_0612.JPG
613,3542,32.2213,119.933,04_0613.JPG
614,3547,32.2222,119.933,04_0614.JPG
615,3552,32.2232,119.933,04_0615.JPG
616,3556,32.2242,119.932,04_0616.JPG
617,3561,32.2252,119.932,04_0617.JPG
