Frame,Time_Sec,Lat,Lng,Alt,Heading
125,539,29.7378,115.977,407.11,24.4424
126,544,29.7385,115.977,407.06,16.9538
127,549,29.7392,115.977,405.98,22.0474
128,554,29.7399,115.977,404.71,23.5314
129,560,29.7406,115.977,404.67,23.9783
130,565,29.7413,115.977,405.61,26.6597
131,570,29.742,115.977,408.23,23.0157
132,575,29.7428,115.977,406.68,22.6605
133,581,29.7435,115.977,404.15,22.6777
134,586,29.7442,115.977,405.87,23.9783
135,592,29.7449,115.977,406.03,22.0474
136,597,29.7456,115.977,406.49,21.7953
137,602,29.7463,115.977,406.24,28.327
138,608,29.747,115.977,405.03,21.6234
139,613,29.7477,115.977,405.67,29.0719
140,618,29.7485,115.977,405.85,21.5776
141,623,29.7492,115.977,405.93,28.9172
142,628,29.7499,115.977,406.01,22.013
143,633,29.7506,115.977,406.9,25.7946
144,638,29.7513,115.977,405.15,22.3625
145,642,29.752,115.977,406,26.3389
146,647,29.7527,115.977,405.75,30.7736
147,652,29.7535,115.977,405.68,28.9859
148,657,29.7542,115.977,406.62,28.539
149,662,29.7549,115.977,405.97,31.4267
150,668,29.7556,115.977,405.58,33.3805
151,673,29.7563,115.977,406.04,28.0004
152,678,29.757,115.977,406.03,32.7846
153,683,29.7577,115.977,405.36,31.8278
154,689,29.7584,115.977,406.11,33.8045
155,695,29.7592,115.977,405.54,32.9451
156,700,29.7599,115.977,406.01,37.0245
157,706,29.7606,115.977,405.36,32.7445
158,711,29.7613,115.977,405.68,34.9905
159,716,29.762,115.977,406.8,34.9103
160,721,29.7627,115.977,405.42,35.9531
161,725,29.7632,115.977,405.39,36.2568
162,772,29.7622,115.979,406.26,171.011
163,775,29.7615,115.979,406.62,172.632
164,778,29.7608,115.979,406.49,173.6
165,782,29.7601,115.979,405.43,167.756
166,785,29.7593,115.979,404.66,165.705
167,789,29.7586,115.979,405.61,166.903
168,792,29.7579,115.979,406.29,170.982
169,796,29.7572,115.979,405.94,168.272
170,799,29.7565,115.979,405.34,167.355
171,803,29.7558,115.979,405.63,168.484
172,807,29.7551,115.979,405.88,165.522
173,810,29.7544,115.979,405.41,164.032
174,814,29.7536,115.979,406.65,163.923
175,817,29.7529,115.979,405.44,166.444
176,821,29.7522,115.979,405.81,166.152
177,824,29.7515,115.979,405.69,164.84
178,828,29.7508,115.979,406.2,165.923
179,831,29.7501,115.979,405.76,165.081
180,835,29.7494,115.979,405.28,167.859
181,838,29.7486,115.979,405.69,165.264
182,842,29.7479,115.979,406.11,164.319
183,846,29.7472,115.979,406.53,168.289
184,849,29.7465,115.979,405.6,168.77
185,853,29.7458,115.979,406.24,164.84
186,856,29.7451,115.979,405.52,165.997
187,859,29.7444,115.979,407.05,169.074
188,863,29.7437,115.979,405.1,162.216
189,866,29.7429,115.979,405.3,165.854
190,870,29.7422,115.979,407.01,177.485
191,873,29.7415,115.979,404.88,161.099
192,877,29.7408,115.979,405.82,168.753
193,880,29.7401,115.979,405.74,172.082
194,883,29.7394,115.979,405.94,168.197
195,887,29.7387,115.979,405.2,169.269
196,890,29.738,115.979,405.62,170.18
197,894,29.7372,115.979,405.58,170.306
198,897,29.7365,115.979,405.67,166.948
199,901,29.7358,115.979,406,166.198
200,904,29.7351,115.979,406.18,169.962
201,908,29.7344,115.979,405.47,166.444
202,911,29.7337,115.979,405.88,162.852
203,915,29.733,115.979,405.49,167.791
204,918,29.7323,115.979,406.21,166.633
205,922,29.7315,115.979,406.15,164.571
206,925,29.7308,115.979,405.53,164.691
207,929,29.7301,115.979,405.5,160.778
208,932,29.7294,115.979,405.65,163.144
209,936,29.7287,115.979,405.6,164.026
210,939,29.728,115.979,406.08,165.419
211,943,29.7273,115.979,405.77,162.445
212,947,29.7266,115.979,405.69,163.23
213,950,29.7258,115.979,405.72,164.857
214,954,29.7251,115.979,406.33,164.273
215,957,29.7244,115.979,406.08,162.474
216,961,29.7237,115.979,405.45,167.212
217,964,29.723,115.979,405.08,162.875
218,968,29.7223,115.979,406.01,164.433
219,971,29.7216,115.979,406.54,164.937
220,975,29.7209,115.979,405.82,168.197
221,979,29.7201,115.979,406.06,168.696
222,982,29.7194,115.979,405.81,166.278
223,986,29.7187,115.979,405.32,168.243
224,989,29.718,115.979,405.62,169.659
225,992,29.7173,115.979,406.23,169.693
226,996,29.7166,115.979,406.19,169.217
227,1000,29.7159,115.979,405.61,167.871
228,1003,29.7152,115.979,405.63,168.673
229,1007,29.7144,115.979,405.66,169.303
230,1010,29.7137,115.979,406.1,163.568
231,1014,29.713,115.979,405.44,171.95
232,1017,29.7123,115.979,406.02,166.003
233,1021,29.7116,115.979,405.82,170.151
234,1024,29.7109,115.979,405.95,165.596
235,1028,29.7102,115.979,405.67,169.487
236,1031,29.7095,115.979,406.38,166.696
237,1035,29.7087,115.979,406.19,168.369
238,1039,29.708,115.979,405.87,168.736
239,1042,29.7073,115.979,405.53,166.456
240,1046,29.7066,115.979,405.72,164.049
241,1094,29.707,115.981,406.16,20.3457
242,1099,29.7077,115.981,406.3,28.2124
243,1104,29.7084,115.981,405.52,28.3843
244,1109,29.7091,115.981,405.78,26.5108
245,1114,29.7098,115.981,406.31,31.6273
246,1120,29.7105,115.981,405.98,30.7392
247,1125,29.7112,115.981,405.61,27.078
248,1130,29.712,115.981,405.75,30.1662
249,1135,29.7127,115.981,406.13,28.9573
250,1140,29.7134,115.981,405.76,31.8565
251,1145,29.7141,115.981,405.65,30.6991
252,1150,29.7148,115.981,405.48,27.7197
253,1155,29.7155,115.981,405.26,36.4344
254,1160,29.7162,115.981,405.46,34.3545
255,1165,29.7169,115.981,406.12,31.5069
256,1170,29.7177,115.981,406.17,35.4203
257,1175,29.7184,115.981,405.68,34.6468
258,1180,29.7191,115.981,406.04,37.3912
259,1185,29.7198,115.981,406.26,33.6498
260,1190,29.7205,115.981,405.96,34.0795
261,1195,29.7212,115.981,405.73,34.8072
262,1200,29.7219,115.981,405.17,34.3374
263,1205,29.7226,115.981,405.96,35.4203
264,1210,29.7234,115.981,405.93,33.4951
265,1215,29.7241,115.981,406.27,33.1055
266,1221,29.7248,115.981,405.31,36.9615
267,1226,29.7255,115.981,405.56,31.9539
268,1231,29.7262,115.981,406.11,32.3778
269,1237,29.7269,115.981,405.68,32.4581
270,1242,29.7276,115.981,405.82,30.1261
271,1247,29.7283,115.981,405.52,33.9306
272,1252,29.7291,115.981,405.92,34.452
273,1258,29.7298,115.981,406.26,30.7793
274,1263,29.7305,115.981,405.74,28.2182
275,1268,29.7312,115.981,405.95,31.3293
276,1273,29.7319,115.981,405.11,34.6296
277,1278,29.7326,115.981,404.98,35.128
278,1283,29.7333,115.981,406.18,29.7766
279,1288,29.7341,115.981,406.77,28.9573
280,1293,29.7348,115.981,405.58,36.3542
281,1298,29.7355,115.981,404.98,30.4126
282,1303,29.7362,115.981,406.24,31.1231
283,1307,29.7369,115.981,406.3,29.6448
284,1312,29.7376,115.981,405.89,31.2491
285,1317,29.7383,115.981,405.89,34.7384
286,1322,29.739,115.981,405.72,25.2617
287,1327,29.7398,115.981,405.41,28.0234
288,1332,29.7405,115.981,405.63,25.7487
289,1337,29.7412,115.981,405.97,31.7476
290,1342,29.7419,115.981,405.33,28.4817
291,1347,29.7426,115.981,406.48,27.3759
292,1353,29.7433,115.981,405.34,29.1807
293,1358,29.744,115.981,405.94,27.2441
294,1364,29.7447,115.981,405.07,29.7079
295,1369,29.7455,115.981,405.33,24.3965
296,1373,29.7462,115.981,407.12,26.9233
297,1378,29.7469,115.981,405.48,21.3656
298,1383,29.7476,115.981,406.48,27.1582
299,1388,29.7483,115.981,406.76,22.4886
300,1392,29.749,115.981,405.77,20.827
301,1398,29.7497,115.981,404.72,27.9432
302,1403,29.7504,115.981,406,18.5466
303,1408,29.7512,115.981,405.77,24.4309
304,1412,29.7519,115.981,404.82,26.9978
305,1417,29.7526,115.981,406.19,20.8041
306,1423,29.7533,115.981,406.02,28.8255
307,1428,29.754,115.981,404.92,27.6223
308,1433,29.7547,115.981,406,31.1689
309,1438,29.7554,115.981,406.11,33.8503
310,1443,29.7561,115.981,404.75,26.992
311,1447,29.7569,115.981,405.93,31.2033
312,1452,29.7576,115.981,406.51,28.7682
313,1457,29.7583,115.981,405.26,36.4172
314,1462,29.759,115.981,405.16,29.5589
315,1467,29.7597,115.981,405.61,36.7438
316,1472,29.7604,115.981,405.13,34.916
317,1477,29.7611,115.981,406.53,34.2858
318,1482,29.7618,115.981,405.9,35.4489
319,1486,29.7626,115.981,405.93,36.7381
320,1491,29.7633,115.981,406.72,35.151
321,1496,29.764,115.981,405.98,39.8034
322,1501,29.7647,115.981,406.37,38.2392
323,1552,29.7644,115.983,406.32,168.432
324,1555,29.7637,115.983,406.41,170.816
325,1559,29.763,115.983,405.22,168.558
326,1562,29.7622,115.983,404.4,170.598
327,1566,29.7615,115.983,406.6,168.295
328,1569,29.7608,115.983,406.13,172.3
329,1573,29.7601,115.983,404.84,162.514
330,1577,29.7594,115.983,405.43,162.84
331,1580,29.7587,115.983,406.17,165.854
332,1584,29.758,115.983,406.27,162.617
333,1588,29.7573,115.983,406.02,162.525
334,1591,29.7566,115.983,405.93,162.554
335,1595,29.7558,115.983,405.3,163.018
336,1598,29.7551,115.983,405.66,165.992
337,1602,29.7544,115.983,406.73,165.419
338,1605,29.7537,115.983,405.9,165.39
339,1609,29.753,115.983,405.48,162.393
340,1613,29.7523,115.983,405.63,164.49
341,1617,29.7516,115.983,405.9,167.252
342,1620,29.7508,115.983,404.95,169.722
343,1624,29.7501,115.983,406.1,165.195
344,1627,29.7494,115.983,406.86,166.954
345,1630,29.7487,115.983,405.54,171.945
346,1633,29.748,115.983,404.78,163.528
347,1637,29.7473,115.983,405.07,163.035
348,1640,29.7466,115.983,405.26,169.704
349,1644,29.7459,115.983,405.17,164.416
350,1647,29.7451,115.983,406.6,167.309
351,1651,29.7444,115.983,406.48,165.241
352,1654,29.7437,115.983,404.89,167.562
353,1658,29.743,115.983,406.68,166.078
354,1661,29.7423,115.983,407.31,162.176
355,1664,29.7416,115.983,405.8,174.54
356,1668,29.7409,115.983,404.95,172.81
357,1671,29.7402,115.983,404.3,160.102
358,1674,29.7394,115.983,404.99,162.8
359,1678,29.7387,115.983,406.12,162.296
360,1681,29.738,115.983,405.74,162.623
361,1685,29.7373,115.983,405.85,162.766
362,1689,29.7366,115.983,405.08,161.901
363,1692,29.7359,115.983,405.65,163.43
364,1696,29.7352,115.983,406.72,166.06
365,1699,29.7345,115.983,406.09,167.046
366,1703,29.7337,115.983,405.85,164.914
367,1706,29.733,115.983,405.91,165.304
368,1709,29.7323,115.983,406.24,167.384
369,1713,29.7316,115.983,405.46,167.195
370,1716,29.7309,115.983,405.47,166.714
371,1720,29.7302,115.983,405.98,166.565
372,1723,29.7295,115.983,405.91,168.278
373,1726,29.7288,115.983,405.67,165.854
374,1730,29.728,115.983,405.72,163.986
375,1733,29.7273,115.983,405.3,166.089
376,1737,29.7266,115.983,405.6,166.456
377,1740,29.7259,115.983,406.13,168.278
378,1743,29.7252,115.983,406.07,163.568
379,1747,29.7245,115.983,405.89,165.94
380,1750,29.7238,115.983,405.82,162.989
381,1754,29.7231,115.983,405.92,163.614
382,1757,29.7223,115.983,405.73,166.295
383,1761,29.7216,115.983,405.54,165.528
384,1765,29.7209,115.983,405.82,163.614
385,1768,29.7202,115.983,405.99,165.476
386,1772,29.7195,115.983,405.15,166.078
387,1775,29.7188,115.983,405.18,168.885
388,1779,29.7181,115.983,406.08,168.581
389,1782,29.7173,115.983,406.33,166.948
390,1786,29.7166,115.983,405.95,165.688
391,1789,29.7159,115.983,406.64,170.667
392,1793,29.7152,115.983,404.91,171.045
393,1797,29.7145,115.983,405.36,168.22
394,1800,29.7138,115.983,405.4,161.471
395,1803,29.7131,115.983,407.69,163.866
396,1807,29.7124,115.983,405.21,167.476
397,1810,29.7116,115.983,404.96,168.106
398,1813,29.7109,115.983,405.53,166.267
399,1817,29.7102,115.983,405.51,166.679
400,1820,29.7095,115.983,405.97,166.828
401,1824,29.7088,115.983,406.02,164.324
402,1827,29.7081,115.983,405.76,169.08
403,1873,29.7084,115.985,404.7,19.6754
404,1878,29.7091,115.985,405.39,20.7182
405,1883,29.7098,115.985,406.73,28.4817
406,1889,29.7105,115.985,405.21,28.2296
407,1894,29.7113,115.985,405.63,24.958
408,1899,29.712,115.985,406.51,28.7396
409,1904,29.7127,115.985,405.41,31.971
410,1910,29.7134,115.985,406.17,29.0375
411,1915,29.7141,115.985,405.89,28.8656
412,1920,29.7148,115.985,406.11,27.1525
413,1925,29.7155,115.985,405.86,30.235
414,1931,29.7162,115.985,405.91,28.1322
415,1935,29.7169,115.985,405.32,27.1811
416,1940,29.7177,115.985,405.92,32.4237
417,1945,29.7184,115.985,405.24,30.2407
418,1950,29.7191,115.985,405.59,29.9485
419,1955,29.7198,115.985,405.95,32.1773
420,1960,29.7205,115.985,405.6,34.5207
421,1966,29.7212,115.985,405.6,37.7465
422,1971,29.7219,115.985,405.56,35.4718
423,1976,29.7226,115.985,405.6,34.8874
424,1981,29.7234,115.985,406.1,34.5436
425,1987,29.7241,115.985,405.73,35.3114
426,1992,29.7248,115.985,405.48,38.434
427,1997,29.7255,115.985,405.64,38.8866
428,2002,29.7262,115.985,405.66,38.3939
429,2007,29.7269,115.985,406.39,34.9046
430,2013,29.7276,115.985,406.11,35.7468
431,2018,29.7284,115.985,405.34,34.6639
432,2023,29.7291,115.985,405.74,35.8672
433,2029,29.7298,115.985,405.75,36.3771
434,2034,29.7305,115.985,405.94,31.8507
435,2039,29.7312,115.985,406.04,34.0509
436,2044,29.7319,115.985,405.51,35.6895
437,2049,29.7326,115.985,405.72,32.5039
438,2054,29.7333,115.985,406.2,32.0341
439,2060,29.7341,115.985,405.51,37.7522
440,2065,29.7348,115.985,405.14,31.7591
441,2070,29.7355,115.985,405.84,29.2037
442,2075,29.7362,115.985,406.66,27.2785
443,2080,29.7369,115.985,405.38,31.3121
444,2085,29.7376,115.985,405.56,28.8713
445,2090,29.7383,115.985,406.02,30.6762
446,2095,29.739,115.985,405.54,29.261
447,2100,29.7398,115.985,406.32,31.1345
448,2106,29.7405,115.985,405.85,31.209
449,2112,29.7412,115.985,405.12,22.8266
450,2117,29.7419,115.985,407.13,20.128
451,2121,29.7426,115.985,407.4,16.6845
452,2126,29.7433,115.985,406.96,24.8893
453,2131,29.744,115.985,402.54,25.4565
454,2137,29.7447,115.985,404.68,23.1761
455,2141,29.7455,115.985,406.27,22.1792
456,2146,29.7462,115.985,406.18,26.3561
457,2152,29.7469,115.985,405.32,25.806
458,2157,29.7476,115.985,405.89,32.819
459,2162,29.7483,115.985,406.35,25.4909
460,2168,29.749,115.985,406.61,27.7426
461,2173,29.7497,115.985,406.57,24.6486
462,2178,29.7504,115.985,405.91,16.2319
463,2183,29.7512,115.985,405.45,21.824
464,2187,29.7519,115.985,403.15,22.0474
465,2192,29.7526,115.985,405.57,20.0535
466,2197,29.7533,115.985,405.6,26.2415
467,2202,29.754,115.985,405.64,28.35
468,2208,29.7547,115.985,407.1,30.6303
469,2213,29.7554,115.985,405.09,29.0948
470,2218,29.7561,115.985,406.66,29.7021
471,2223,29.7569,115.985,406.3,25.0898
472,2228,29.7576,115.985,406.34,27.3186
473,2233,29.7583,115.985,405.47,29.3469
474,2238,29.759,115.985,405.16,30.2522
475,2243,29.7597,115.985,406.09,26.3503
476,2248,29.7604,115.985,405.07,29.7594
477,2253,29.7611,115.985,405.73,26.5509
478,2258,29.7619,115.985,406.81,26.8259
479,2263,29.7626,115.985,405.44,28.8771
480,2268,29.7633,115.985,403.83,27.1868
481,2273,29.764,115.985,405.85,25.107
482,2278,29.7647,115.985,406.04,34.2629
483,2283,29.7654,115.985,405.09,32.8763
484,2288,29.7661,115.985,406.32,34.2113
485,2292,29.7668,115.985,406.08,36.6865
486,2342,29.7665,115.987,405.11,176.717
487,2345,29.7658,115.987,406.83,178.276
488,2348,29.7651,115.987,406.2,167.71
489,2351,29.7644,115.987,405.4,165.568
490,2355,29.7637,115.987,408.08,166.1
491,2358,29.763,115.987,407.72,175.142
492,2362,29.7623,115.987,408.33,174.208
493,2365,29.7615,115.987,404.26,177.388
494,2369,29.7608,115.987,403.21,169.762
495,2372,29.7601,115.987,404.99,167.957
496,2376,29.7594,115.987,406.59,166.966
497,2379,29.7587,115.987,404.75,169.384
498,2383,29.758,115.987,405.08,170.77
499,2386,29.7573,115.987,405.09,166.318
500,2390,29.7566,115.987,406.28,161.626
501,2393,29.7558,115.987,406.1,169.573
502,2397,29.7551,115.987,406.12,165.035
503,2400,29.7544,115.987,406.03,165.957
504,2404,29.7537,115.987,406.31,167.361
505,2407,29.753,115.987,407.28,173.692
506,2410,29.7523,115.987,406.06,170.157
507,2414,29.7516,115.987,404.51,165.974
508,2417,29.7509,115.987,404.87,164.244
509,2420,29.7501,115.987,404.78,163.436
510,2424,29.7494,115.987,405.78,165.361
511,2427,29.7487,115.987,406.25,167.974
512,2430,29.748,115.987,405.74,163.769
513,2434,29.7473,115.987,405.27,164.565
514,2437,29.7466,115.987,405.77,162.794
515,2441,29.7459,115.987,405.74,164.823
516,2444,29.7452,115.987,406.44,163.952
517,2447,29.7444,115.987,405.15,170.472
518,2451,29.7437,115.987,405.47,168.748
519,2454,29.743,115.987,405.67,168.965
520,2458,29.7423,115.987,406.25,163.333
521,2461,29.7416,115.987,406.11,165.447
522,2464,29.7409,115.987,405.09,167.613
523,2468,29.7402,115.987,405.61,166.45
524,2471,29.7395,115.987,405.71,166.989
525,2474,29.7387,115.987,405.5,165.201
526,2477,29.738,115.987,406.17,167.533
527,2481,29.7373,115.987,405.88,164.645
528,2484,29.7366,115.987,406.97,170.661
529,2487,29.7359,115.987,406.13,167.08
530,2490,29.7352,115.987,405.32,166.295
531,2493,29.7345,115.987,406.32,168.375
532,2496,29.7338,115.987,405.81,167.453
533,2500,29.733,115.987,405.49,168.851
534,2503,29.7323,115.987,405.28,166.209
535,2506,29.7316,115.987,405.47,163.62
536,2510,29.7309,115.987,405.86,162.766
537,2513,29.7302,115.987,406.24,162.726
538,2516,29.7295,115.987,405.78,164.044
539,2520,29.7288,115.987,405.91,163.413
540,2523,29.7281,115.987,405.61,164.955
541,2527,29.7273,115.987,405.59,165.367
542,2530,29.7266,115.987,405.28,164.851
543,2533,29.7259,115.987,405.69,167.596
544,2536,29.7252,115.987,405.62,166.078
545,2540,29.7245,115.987,405.8,165.86
546,2543,29.7238,115.987,406.17,169.389
547,2546,29.7231,115.987,406.14,166.817
548,2549,29.7224,115.987,405.47,169.263
549,2553,29.7216,115.987,406.1,170.724
550,2556,29.7209,115.987,406.24,168.604
551,2560,29.7202,115.987,406.7,165.258
552,2563,29.7195,115.987,405.23,167.968
553,2566,29.7188,115.987,405.28,171.509
554,2569,29.7181,115.987,405.77,168.564
555,2573,29.7174,115.987,405.77,170.088
556,2576,29.7166,115.987,405.86,167.842
557,2579,29.7159,115.987,405.59,169.475
558,2582,29.7152,115.987,405.91,169.28
559,2586,29.7145,115.987,405.75,169.974
560,2589,29.7138,115.987,405.31,167.722
561,2592,29.7131,115.987,405.47,169.939
562,2596,29.7124,115.987,405.96,169.401
563,2599,29.7117,115.987,405.95,171.16
564,2603,29.7109,115.987,405.57,168.518
565,2606,29.7102,115.987,406.07,169.045
566,2610,29.7095,115.987,405.56,168.856
567,2659,29.7098,115.989,405.08,23.9038
568,2664,29.7105,115.989,406.68,24.2934
569,2670,29.7113,115.989,406,25.5367
570,2675,29.712,115.989,405.27,28.5906
571,2680,29.7127,115.989,405.74,27.502
572,2686,29.7134,115.989,406.46,29.2724
573,2691,29.7141,115.989,406,28.1838
574,2696,29.7148,115.989,405.6,32.0112
575,2701,29.7155,115.989,405.44,29.8396
576,2707,29.7162,115.989,406.25,29.6448
577,2712,29.717,115.989,406.08,32.6299
578,2717,29.7177,115.989,406.02,34.3889
579,2723,29.7184,115.989,405.34,33.6441
580,2729,29.7191,115.989,405.54,34.1426
581,2734,29.7198,115.989,405.78,33.2946
582,2740,29.7205,115.989,405.8,32.1086
583,2745,29.7212,115.989,405.51,32.9852
584,2751,29.7219,115.989,405.35,35.9817
585,2756,29.7227,115.989,406.03,33.2946
586,2761,29.7234,115.989,405.95,31.1345
587,2767,29.7241,115.989,405.61,36.7782
588,2772,29.7248,115.989,405.87,36.2052
589,2778,29.7255,115.989,405.76,33.7873
590,2783,29.7262,115.989,405.59,36.1479
591,2789,29.7269,115.989,406.31,35.6781
592,2795,29.7276,115.989,405.39,35.3744
593,2800,29.7284,115.989,405.94,31.9023
594,2805,29.7291,115.989,406.39,31.8794
595,2811,29.7298,115.989,405.08,33.3805
596,2816,29.7305,115.989,405.77,33.7816
597,2822,29.7312,115.989,405.8,32.882
598,2828,29.7319,115.989,406.08,33.7873
599,2833,29.7326,115.989,405.64,31.8966
600,2839,29.7333,115.989,405.86,31.0887
601,2844,29.7341,115.989,405.6,33.5696
602,2850,29.7348,115.989,406.2,26.5165
603,2856,29.7355,115.989,405.53,27.5822
604,2862,29.7362,115.989,405.83,29.5016
605,2868,29.7369,115.989,405.49,23.858
606,2873,29.7376,115.989,405.78,28.6021
607,2879,29.7383,115.989,405.61,29.1979
608,2885,29.739,115.989,405.46,26.3102
609,2890,29.7398,115.989,405.34,27.0379
610,2896,29.7405,115.989,405.81,28.539
611,2901,29.7412,115.989,405.62,26.6253
612,2907,29.7419,115.989,406.95,22.3855
613,2913,29.7426,115.989,406.34,30.6933
614,2918,29.7433,115.989,406.1,26.4535
615,2924,29.744,115.989,404.51,27.5593
616,2929,29.7447,115.989,407.23,28.0291
617,2934,29.7455,115.989,403.97,25.1357
618,2940,29.7462,115.989,404.83,21.8354
619,2946,29.7469,115.989,406.63,32.1086
620,2951,29.7476,115.989,406.05,26.8202
621,2956,29.7483,115.989,405.68,26.9004
622,2962,29.749,115.989,405.73,28.6937
623,2968,29.7497,115.989,405.53,21.8755
624,2974,29.7505,115.989,405.08,23.5256
625,2979,29.7512,115.989,406.44,25.3477
626,2984,29.7519,115.989,407.98,29.9141
627,2989,29.7526,115.989,406.19,20.34
628,2995,29.7533,115.989,405.17,23.9038
629,3000,29.754,115.989,404.35,26.2816
630,3006,29.7547,115.989,405.7,24.8263
631,3011,29.7554,115.989,404.85,31.6616
632,3017,29.7561,115.989,406.03,25.8862
633,3022,29.7569,115.989,406.45,31.4153
634,3027,29.7576,115.989,403.42,23.4454
