Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank
60,438.00,32.29434558,119.83327132,32.30984999,119.89342308,32.30984999,119.89342308,0.4400,5915.89,1,103,orb,6,1,-1
61,445.00,32.31670389,119.84135658,32.30984999,119.89342308,32.30984999,119.89342308,0.4400,4957.01,1,692,orb,6,1,-1
62,452.00,32.30984999,119.89342308,32.30984999,119.89342308,32.30984999,119.89342308,0.3000,0.00,0,-1,orb,0,1,-1
63,459.00,32.29568086,119.85907604,32.30984999,119.89342308,32.30984999,119.89342308,0.4167,3595.50,1,160,orb,5,1,-1
64,467.00,32.30080251,119.82557963,32.30984999,119.89342308,32.30984999,119.89342308,0.4400,6461.07,1,279,orb,6,1,-1
65,474.00,32.30984999,119.89342308,32.30984999,119.89342308,32.30984999,119.89342308,0.3000,0.00,0,-1,orb,0,1,-1
66,481.00,32.35289383,119.87876919,32.30984999,119.89342308,32.30984999,119.89342308,0.4400,4985.99,1,1609,orb,6,1,-1
67,488.00,32.30506094,119.81026556,32.30984999,119.89342308,32.30984999,119.89342308,0.4633,7840.84,1,362,orb,7,1,-1
68,495.00,32.34072517,119.80839342,32.30984999,119.89342308,32.30984999,119.89342308,0.5100,8705.98,1,1261,orb,9,1,-1
69,502.00,32.29328342,119.87272112,32.30984999,119.89342308,32.30984999,119.89342308,0.4167,2682.09,1,121,orb,5,1,-1
70,509.00,32.30154280,119.86307423,32.30984999,119.89342308,32.30984999,119.89342308,0.4867,3000.98,1,297,orb,8,1,-1
71,516.00,32.31653223,119.84136928,32.30984999,119.89342308,32.30984999,119.89342308,0.5100,4952.92,1,692,orb,9,1,-1
72,523.00,32.32116617,119.84072866,32.30984999,119.89342308,32.30984999,119.89342308,0.5100,5114.56,1,781,orb,9,1,-1
73,530.00,32.33935770,119.89966159,32.30984999,119.89342308,32.30984999,119.89342308,0.4633,3336.81,1,1259,orb,7,1,-1
74,537.00,32.35470118,119.81543760,32.30984999,119.89342308,32.30984999,119.89342308,0.4867,8873.98,1,1625,orb,8,1,-1
75,544.00,32.31602306,119.90002978,32.30984999,119.89342308,32.31602306,119.90002978,0.4167,926.54,1,674,orb,5,1,-1
76,552.00,32.32175625,119.81122357,32.31602306,119.90002978,32.31602306,119.90002978,0.4167,8378.41,1,768,orb,5,1,-1
77,559.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
78,567.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
79,574.00,32.29429193,119.88990045,32.31602306,119.90002978,32.31602306,119.90002978,0.5100,2600.01,1,130,orb,9,1,-1
80,581.00,32.30721161,119.83879886,32.31602306,119.90002978,32.31602306,119.90002978,0.4633,5842.96,1,421,orb,7,1,-1
81,588.00,32.29436704,119.83316975,32.31602306,119.90002978,32.31602306,119.90002978,0.4400,6735.76,1,103,orb,6,1,-1
82,595.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
83,603.00,32.29424902,119.81347659,32.31602306,119.90002978,32.31602306,119.90002978,0.4633,8495.26,1,94,orb,7,1,-1
84,610.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
85,617.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
86,625.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
87,632.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
88,639.00,32.35048075,119.82610017,32.31602306,119.90002978,32.31602306,119.90002978,0.4633,7942.31,1,1494,orb,7,1,1
89,647.00,32.29666791,119.88745117,32.31602306,119.90002978,32.31602306,119.90002978,0.4867,2458.15,1,173,orb,8,1,3
90,654.00,32.30031480,119.87319668,32.31602306,119.90002978,32.31602306,119.90002978,0.4400,3070.73,1,257,orb,6,1,-1
91,661.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
92,668.00,32.32721049,119.82676618,32.31602306,119.90002978,32.31602306,119.90002978,0.4400,7003.58,1,910,orb,6,1,-1
93,676.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
94,683.00,32.29551993,119.85277404,32.31602306,119.90002978,32.31602306,119.90002978,0.4167,4997.08,1,157,orb,5,1,-1
95,690.00,32.29357310,119.80750469,32.31602306,119.90002978,32.31602306,119.90002978,0.4167,9055.59,1,91,orb,5,1,-1
96,736.00,32.31120673,119.83094212,32.31602306,119.90002978,32.31602306,119.90002978,0.3933,6521.21,1,552,orb,4,1,-1
97,739.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
98,743.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
99,747.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
100,751.00,32.29390570,119.81247360,32.31602306,119.90002978,32.31602306,119.90002978,0.4400,8596.60,1,94,orb,6,1,-1
101,755.00,32.34076808,119.80716190,32.31602306,119.90002978,32.31602306,119.90002978,0.4633,9160.15,1,1261,orb,7,1,-1
102,759.00,32.32854577,119.81254397,32.31602306,119.90002978,32.31602306,119.90002978,0.4633,8347.09,1,948,orb,7,1,-1
103,762.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
104,766.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
105,770.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
106,774.00,32.30023388,119.85151131,32.31602306,119.90002978,32.31602306,119.90002978,0.4867,4890.91,1,291,orb,8,1,-1
107,778.00,32.33054624,119.84303247,32.31602306,119.90002978,32.31602306,119.90002978,0.4633,5600.22,1,1007,orb,7,1,-1
108,781.00,32.31161443,119.85974893,32.31602306,119.90002978,32.31602306,119.90002978,0.4400,3820.90,1,565,orb,6,1,-1
109,785.00,32.29502640,119.82618216,32.31602306,119.90002978,32.31602306,119.90002978,0.4400,7329.57,1,145,orb,6,1,-1
110,789.00,32.31539006,119.84602767,32.31602306,119.90002978,32.31602306,119.90002978,0.4167,5080.51,1,649,orb,5,1,-1
111,793.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
112,796.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
113,800.00,32.32710811,119.85086381,32.31602306,119.90002978,32.31602306,119.90002978,0.4400,4786.87,1,966,orb,6,1,-1
114,804.00,32.30007877,119.80686989,32.31602306,119.90002978,32.31602306,119.90002978,0.4167,8941.56,1,226,orb,5,1,-1
115,808.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
116,812.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
117,815.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
118,819.00,32.29963889,119.80641971,32.31602306,119.90002978,32.31602306,119.90002978,0.4400,8992.87,1,225,orb,6,1,-1
119,823.00,32.34071444,119.80900283,32.31602306,119.90002978,32.31602306,119.90002978,0.4867,8993.31,1,1261,orb,8,1,-1
120,827.00,32.30260986,119.85796566,32.31602306,119.90002978,32.31602306,119.90002978,0.4400,4229.35,1,339,orb,6,1,-1
121,830.00,32.30142478,119.82418306,32.31602306,119.90002978,32.31602306,119.90002978,0.4633,7317.69,1,279,orb,7,1,-1
122,834.00,32.32118762,119.84072866,32.31602306,119.90002978,32.31602306,119.90002978,0.5333,5608.05,1,781,orb,10,1,-1
123,838.00,32.31825957,119.85227889,32.31602306,119.90002978,32.31602306,119.90002978,0.4167,4498.86,1,697,orb,5,1,-1
124,842.00,32.29923610,119.85352892,32.31602306,119.90002978,32.31602306,119.90002978,0.4400,4756.81,1,293,orb,6,1,-1
125,845.00,32.34582535,119.88061594,32.31602306,119.90002978,32.31602306,119.90002978,0.4167,3787.04,1,1430,orb,5,1,-1
126,849.00,32.32752654,119.85339614,32.31602306,119.90002978,32.31602306,119.90002978,0.4867,4569.95,1,967,orb,8,1,-1
127,853.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
128,857.00,32.29261333,119.83467370,32.31602306,119.90002978,32.31602306,119.90002978,0.4400,6677.59,1,59,orb,6,1,-1
129,861.00,32.29400226,119.81369243,32.31602306,119.90002978,32.31602306,119.90002978,0.3933,8483.70,1,94,orb,4,1,-1
130,865.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
131,868.00,32.32328956,119.80755548,32.31602306,119.90002978,32.31602306,119.90002978,0.4167,8736.66,1,856,orb,5,1,-1
132,872.00,32.32995616,119.89521904,32.31602306,119.90002978,32.31602306,119.90002978,0.4633,1615.71,1,1032,orb,7,1,-1
133,876.00,32.29447432,119.89075108,32.31602306,119.90002978,32.31602306,119.90002978,0.4633,2552.67,1,130,orb,7,1,-1
134,880.00,32.29009787,119.88359264,32.31602306,119.90002978,32.31602306,119.90002978,0.4400,3274.12,1,36,orb,6,1,-1
135,884.00,32.32622344,119.82080698,32.31602306,119.90002978,32.31602306,119.90002978,0.4400,7538.56,1,907,orb,6,1,-1
136,887.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
137,891.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
138,895.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
139,899.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
140,902.00,32.30793535,119.89128432,32.31602306,119.90002978,32.31602306,119.90002978,0.4400,1219.59,1,490,orb,6,1,-1
141,906.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.3000,0.00,0,-1,orb,0,1,-1
142,910.00,32.29730582,119.81887136,32.31602306,119.90002978,32.31602306,119.90002978,0.4167,7913.85,1,186,orb,5,1,-1
143,914.00,32.29452797,119.81060835,32.31602306,119.90002978,32.31602306,119.90002978,0.4867,8745.65,1,92,orb,8,1,-1
144,917.00,32.30039481,119.81399713,32.31602306,119.90002978,32.31602306,119.90002978,0.4633,8278.04,1,274,orb,7,1,-1
145,921.00,32.29890933,119.80965614,32.31602306,119.90002978,32.31602306,119.90002978,0.4633,8712.36,1,227,orb,7,1,-1
146,925.00,32.31681118,119.81984207,32.31602306,119.90002978,32.31602306,119.90002978,0.4167,7543.83,1,682,orb,5,1,-1
147,929.00,32.31602306,119.90002978,32.31602306,119.90002978,32.31602306,119.90002978,0.0000,0.00,0,-1,orb,0,0,-1
148,933.00,32.33869251,119.86560657,32.31602306,119.90002978,32.31602306,119.90002978,0.4400,4105.41,1,1243,orb,6,1,-1
149,936.00,32.34886070,119.89681186,32.31602306,119.90002978,32.31602306,119.90002978,0.4633,3668.00,1,1528,orb,7,1,-1
150,940.00,32.31017186,119.84423171,32.31602306,119.90002978,32.31602306,119.90002978,0.5333,5289.23,1,513,orb,10,1,-1
151,944.00,32.30080251,119.80579760,32.31602306,119.90002978,32.31602306,119.90002978,0.4633,9024.97,1,270,orb,7,1,-1
152,948.00,32.33649892,119.85665797,32.31602306,119.90002978,32.33649892,119.85665797,0.4633,4673.55,1,1194,orb,7,1,-1
153,952.00,32.33400001,119.86530186,32.33649892,119.85665797,32.33649892,119.85665797,0.4633,859.40,1,1108,orb,7,1,-1
154,955.00,32.29585252,119.86564465,32.33649892,119.85665797,32.33649892,119.85665797,0.4867,4603.05,1,163,orb,8,1,-1
155,959.00,32.34487631,119.89902679,32.33649892,119.85665797,32.33649892,119.85665797,0.4867,4093.32,1,1394,orb,8,1,-1
156,963.00,32.35533418,119.82084507,32.33649892,119.85665797,32.33649892,119.85665797,0.5100,3968.14,1,1627,orb,9,1,-1
157,967.00,32.31650004,119.84130580,32.33649892,119.85665797,32.33649892,119.85665797,0.4400,2653.67,1,692,orb,6,1,-1
158,971.00,32.34074662,119.80841881,32.33649892,119.85665797,32.33649892,119.85665797,0.4633,4562.46,1,1261,orb,7,1,-1
159,974.00,32.29439922,119.83327132,32.33649892,119.85665797,32.33649892,119.85665797,0.4400,5177.22,1,103,orb,6,1,-1
160,978.00,32.29532681,119.87265763,32.33649892,119.85665797,32.33649892,119.85665797,0.4633,4824.08,1,166,orb,7,1,-1
161,982.00,32.31142131,119.83438858,32.33649892,119.85665797,32.33649892,119.85665797,0.5567,3490.25,1,553,orb,11,1,-1
162,986.00,32.32654531,119.87938442,32.33649892,119.85665797,32.32654531,119.87938442,0.4633,2407.97,1,935,orb,7,1,-1
163,989.00,32.29343363,119.80933874,32.32654531,119.87938442,32.32654531,119.87938442,0.4633,7550.15,1,92,orb,7,1,-1
164,993.00,32.30267423,119.84459990,32.32654531,119.87938442,32.32654531,119.87938442,0.4400,4215.30,1,333,orb,6,1,-1
165,997.00,32.30836451,119.81327346,32.32654531,119.87938442,32.32654531,119.87938442,0.4633,6540.14,1,454,orb,7,1,-1
166,1001.00,32.32410495,119.82624564,32.32654531,119.87938442,32.32654531,119.87938442,0.4633,5006.18,1,865,orb,7,1,30
167,1004.00,32.29315468,119.80985928,32.32654531,119.87938442,32.32654531,119.87938442,0.4167,7522.75,1,92,orb,5,1,-1
168,1008.00,32.31646785,119.84135658,32.32654531,119.87938442,32.32654531,119.87938442,0.4633,3749.08,1,692,orb,7,1,-1
169,1012.00,32.33621997,119.89471119,32.32654531,119.87938442,32.32654531,119.87938442,0.4167,1799.63,1,1212,orb,5,1,-1
170,1016.00,32.29956378,119.87727105,32.32654531,119.87938442,32.32654531,119.87938442,0.4633,3010.16,1,259,orb,7,1,-1
171,1020.00,32.30653570,119.83990342,32.32654531,119.87938442,32.32654531,119.87938442,0.4400,4330.76,1,421,orb,6,1,-1
172,1023.00,32.32675988,119.84067788,32.32654531,119.87938442,32.32675988,119.84067788,0.4400,3641.23,1,916,orb,6,1,-1
173,1027.00,32.31236544,119.88083177,32.32675988,119.84067788,32.32675988,119.84067788,0.4867,4103.13,1,575,orb,8,1,1
174,1031.00,32.32832047,119.87485298,32.32675988,119.84067788,32.32675988,119.84067788,0.4633,3219.57,1,978,orb,7,1,-1
175,1035.00,32.31127111,119.88243729,32.32675988,119.84067788,32.32675988,119.84067788,0.5333,4290.08,1,576,orb,10,1,1
176,1039.00,32.29593835,119.86222359,32.32675988,119.84067788,32.32675988,119.84067788,0.4400,3984.99,1,162,orb,6,1,-1
177,1042.00,32.31050445,119.84418093,32.32675988,119.84067788,32.32675988,119.84067788,0.4633,1839.32,1,513,orb,7,1,-1
178,1046.00,32.29259187,119.80588648,32.32675988,119.84067788,32.32675988,119.84067788,0.4633,5017.85,1,45,orb,7,1,-1
179,1050.00,32.34298313,119.87190857,32.32675988,119.84067788,32.32675988,119.84067788,0.5100,3448.59,1,1336,orb,9,1,-1
180,1054.00,32.29932775,119.84190252,32.32675988,119.84067788,32.32675988,119.84067788,0.4400,3055.92,1,242,orb,6,1,-1
181,1058.00,32.29016225,119.87832483,32.32675988,119.84067788,32.32675988,119.84067788,0.4400,5398.14,1,34,orb,6,1,-1
182,1061.00,32.31259075,119.84319063,32.32675988,119.84067788,32.31259075,119.84319063,0.4167,1594.92,1,558,orb,5,1,-1
183,1065.00,32.31259075,119.84319063,32.31259075,119.84319063,32.31259075,119.84319063,0.3000,0.00,0,-1,orb,0,1,-1
184,1069.00,32.32634146,119.86372173,32.31259075,119.84319063,32.31259075,119.84319063,0.4633,2464.42,1,927,orb,7,1,-1
185,1073.00,32.31259075,119.84319063,32.31259075,119.84319063,32.31259075,119.84319063,0.3000,0.00,0,-1,orb,0,1,-1
186,1077.00,32.31259075,119.84319063,32.31259075,119.84319063,32.31259075,119.84319063,0.3000,0.00,0,-1,orb,0,1,-1
187,1080.00,32.31259075,119.84319063,32.31259075,119.84319063,32.31259075,119.84319063,0.3000,0.00,0,-1,orb,0,1,-1
188,1084.00,32.30827867,119.84239766,32.31259075,119.84319063,32.31259075,119.84319063,0.4167,485.78,1,467,orb,5,1,-1
189,1088.00,32.31180755,119.85182183,32.31259075,119.84319063,32.31259075,119.84319063,0.4400,816.61,1,562,orb,6,1,-1
190,1092.00,32.31198994,119.87646539,32.31259075,119.84319063,32.31259075,119.84319063,0.4633,3130.90,1,573,orb,7,1,-1
191,1096.00,32.31610889,119.83486414,32.31259075,119.84319063,32.31259075,119.84319063,0.4867,875.73,1,644,orb,8,1,-1
192,1140.00,32.31259075,119.84319063,32.31259075,119.84319063,32.31259075,119.84319063,0.3000,0.00,0,-1,orb,0,1,-1
193,1147.00,32.33859595,119.83012376,32.31259075,119.84319063,32.31259075,119.84319063,0.5100,3145.06,1,1226,orb,9,1,-1
194,1154.00,32.30230945,119.89158903,32.31259075,119.84319063,32.31259075,119.84319063,0.5100,4694.53,1,355,orb,9,1,1
195,1162.00,32.31328230,119.87598294,32.31259075,119.84319063,32.31259075,119.84319063,0.4400,3085.76,1,618,orb,6,1,-1
196,1169.00,32.31259075,119.84319063,32.31259075,119.84319063,32.31259075,119.84319063,0.3000,0.00,0,-1,orb,0,1,-1
197,1177.00,32.34251106,119.83118335,32.31259075,119.84319063,32.31259075,119.84319063,0.3933,3517.04,1,1317,orb,4,1,-1
198,1184.00,32.31259075,119.84319063,32.31259075,119.84319063,32.31259075,119.84319063,0.3000,0.00,0,-1,orb,0,1,-1
199,1191.00,32.31259075,119.84319063,32.31259075,119.84319063,32.31259075,119.84319063,0.3000,0.00,0,-1,orb,0,1,-1
200,1198.00,32.31259075,119.84319063,32.31259075,119.84319063,32.31259075,119.84319063,0.3000,0.00,0,-1,orb,0,1,-1
201,1206.00,32.31259075,119.84319063,32.31259075,119.84319063,32.31259075,119.84319063,0.3000,0.00,0,-1,orb,0,1,-1
202,1213.00,32.31259075,119.84319063,32.31259075,119.84319063,32.31259075,119.84319063,0.3000,0.00,0,-1,orb,0,1,-1
203,1221.00,32.34632961,119.87101984,32.31259075,119.84319063,32.31259075,119.84319063,0.3933,4578.16,1,1426,orb,4,1,-1
204,1228.00,32.31259075,119.84319063,32.31259075,119.84319063,32.31259075,119.84319063,0.3000,0.00,0,-1,orb,0,1,-1
205,1236.00,32.34290802,119.89257244,32.31259075,119.84319063,32.31259075,119.84319063,0.4633,5741.92,1,1346,orb,7,1,-1
206,1243.00,32.35136542,119.89238200,32.31259075,119.84319063,32.31259075,119.84319063,0.4400,6328.09,1,1571,orb,6,1,-1
207,1250.00,32.33353868,119.88843458,32.31259075,119.84319063,32.31259075,119.84319063,0.3933,4853.10,1,1119,orb,4,1,-1
