Frame,Time_Sec,Lat,Lng,Alt,Heading
364,2145,30.9249,120.23,551.43,-85.9838
365,2151,30.925,120.229,551.51,-85.8405
366,2157,30.9252,120.228,551.34,-84.5858
367,2163,30.9254,120.227,551.5,-84.6545
368,2169,30.9255,120.226,551.6,-83.7034
369,2175,30.9257,120.224,551.52,-85.1587
370,2181,30.9258,120.223,551.38,-84.4425
371,2187,30.926,120.222,551.22,-84.8493
372,2193,30.9261,120.221,551.59,-86.4593
373,2200,30.9263,120.22,551.44,-85.8291
374,2206,30.9265,120.219,551.32,-85.703
375,2212,30.9266,120.218,551.38,-84.6144
376,2219,30.9268,120.217,552.25,-86.8719
377,2225,30.9269,120.216,551.53,-85.302
378,2231,30.9271,120.215,551.55,-83.6404
379,2238,30.9272,120.214,551.5,-83.8581
380,2244,30.9274,120.213,551.69,-85.3707
381,2251,30.9275,120.212,551.45,-82.632
382,2256,30.9277,120.211,551.61,-82.9929
383,2262,30.9278,120.21,551.8,-83.6289
384,2269,30.928,120.209,551.4,-84.2133
385,2275,30.9282,120.208,551.34,-84.7405
386,2281,30.9283,120.207,551.32,-86.1557
387,2288,30.9285,120.206,551.6,-82.6205
388,2294,30.9286,120.205,551.5,-82.9987
389,2300,30.9288,120.204,551.91,-84.1331
390,2307,30.9289,120.203,551.08,-82.2825
391,2313,30.9291,120.202,551.44,-85.2905
392,2320,30.9293,120.201,550.77,-86.5625
393,2327,30.9294,120.2,551.92,-84.2019
394,2333,30.9296,120.199,551.6,-84.5285
395,2340,30.9297,120.198,551.2,-83.4284
396,2346,30.9299,120.197,551.19,-82.3684
397,2353,30.93,120.196,551.68,-82.5174
398,2359,30.9302,120.195,551.2,-83.0674
399,2366,30.9303,120.194,551.15,-87.0552
400,2372,30.9305,120.193,551.49,-83.4169
401,2379,30.9307,120.192,551.37,-83.1706
402,2386,30.9308,120.19,551.44,-79.5953
403,2392,30.931,120.189,551.35,-81.2913
404,2399,30.9311,120.188,551.81,-80.2657
405,2406,30.9313,120.187,552.01,-80.3459
406,2413,30.9314,120.186,551.39,-79.0223
407,2419,30.9316,120.185,551.01,-79.1369
408,2426,30.9317,120.184,551.55,-80.4605
409,2432,30.9319,120.183,551.84,-82.122
410,2438,30.9321,120.182,551.05,-80.4318
411,2445,30.9322,120.181,550.88,-80.0365
412,2451,30.9324,120.18,551.96,-82.208
413,2457,30.9325,120.179,551.22,-83.4398
414,2463,30.9327,120.178,551.11,-79.3661
415,2469,30.9328,120.177,551.58,-80.8615
416,2476,30.933,120.176,551.03,-82.695
417,2482,30.9331,120.175,552.05,-82.6492
418,2488,30.9333,120.174,551.41,-80.9303
419,2494,30.9335,120.173,551.18,-80.1511
420,2500,30.9336,120.172,551.79,-82.1049
421,2507,30.9338,120.171,551.85,-85.0097
422,2513,30.9339,120.17,551.57,-81.1136
423,2519,30.9341,120.169,551.69,-83.0789
424,2525,30.9342,120.168,550.63,-81.9788
425,2532,30.9344,120.167,551.71,-82.4142
426,2538,30.9345,120.166,551.11,-82.3741
427,2543,30.9347,120.165,551.81,-80.7928
428,2549,30.9349,120.164,551.44,-80.0422
429,2555,30.935,120.163,550.96,-79.3661
430,2561,30.9352,120.162,551.37,-79.7729
431,2567,30.9353,120.161,551.65,-80.0709
432,2573,30.9355,120.16,551.92,-80.8329
433,2580,30.9356,120.159,551.24,-78.5582
434,2586,30.9358,120.158,551.53,-72.4849
435,2592,30.9359,120.156,551.14,-75.5502
436,2598,30.9361,120.155,551.79,-74.8512
437,2604,30.9363,120.154,551.88,-77.9223
438,2611,30.9364,120.153,551.4,-78.6843
439,2617,30.9366,120.152,551.54,-80.4662
440,2622,30.9367,120.151,551.54,-79.9391
441,2628,30.9369,120.15,551.89,-82.4257
442,2635,30.937,120.149,551.44,-79.7156
443,2641,30.9372,120.148,551.61,-80.5579
444,2647,30.9373,120.147,551.48,-81.3371
445,2653,30.9375,120.146,551.56,-82.9987
446,2659,30.9377,120.145,551.12,-79.051
447,2665,30.9378,120.144,551.34,-80.0938
448,2671,30.938,120.143,551.43,-81.3485
449,2730,30.9355,120.143,551.33,90.0804
450,2734,30.9354,120.144,551.38,92.0571
451,2738,30.9352,120.145,551.17,96.5663
452,2743,30.9351,120.146,551.28,99.0644
453,2747,30.9349,120.147,550.73,99.7978
454,2751,30.9348,120.148,551.21,102.216
455,2754,30.9346,120.149,551.88,103.35
456,2758,30.9344,120.15,551.84,106.719
457,2762,30.9343,120.151,551.13,104.737
458,2766,30.9341,120.152,551.97,107.619
459,2770,30.9339,120.153,551.68,108.146
460,2773,30.9338,120.154,551.5,109.687
461,2777,30.9336,120.155,551.04,110.541
462,2781,30.9335,120.156,551.26,111.016
463,2785,30.9333,120.157,551.32,111.859
464,2789,30.9332,120.158,551.64,111.95
465,2793,30.933,120.159,551.44,112.105
466,2796,30.9329,120.16,551.33,112.099
467,2800,30.9327,120.161,551.42,112.397
468,2804,30.9325,120.162,551.23,109.933
469,2808,30.9324,120.163,551.64,109.595
470,2812,30.9322,120.164,551.85,112.913
471,2816,30.9321,120.165,551.62,110.426
472,2820,30.9319,120.166,551.63,108.449
473,2824,30.9318,120.167,551.03,106.983
474,2827,30.9316,120.168,550.54,107.596
475,2831,30.9315,120.169,551.55,106.484
476,2835,30.9313,120.17,551.78,111.2
477,2839,30.9311,120.171,551.85,107.08
478,2843,30.931,120.172,550.7,108.684
479,2847,30.9308,120.173,551.57,108.22
480,2851,30.9307,120.175,550.86,107.894
481,2855,30.9305,120.176,552.33,109.206
482,2858,30.9304,120.177,551.67,108.197
483,2862,30.9302,120.178,551.27,107.235
484,2866,30.9301,120.179,551.58,108.272
485,2870,30.9299,120.18,551.16,108.696
486,2874,30.9298,120.181,551.29,109.75
487,2878,30.9296,120.182,551.57,109.051
488,2882,30.9294,120.183,551.42,110.936
489,2886,30.9293,120.184,551.54,111.561
490,2890,30.9291,120.185,551.25,112.953
491,2894,30.929,120.186,551.68,109.762
492,2898,30.9288,120.187,551.32,109.945
493,2902,30.9287,120.188,551.35,112.626
494,2906,30.9285,120.189,551.2,111.859
495,2910,30.9283,120.19,551.28,111.618
496,2914,30.9282,120.191,551.74,113.52
497,2918,30.928,120.192,551.38,112.179
498,2922,30.9279,120.193,551.16,111.251
499,2926,30.9277,120.194,551.72,111.606
500,2930,30.9276,120.195,551.33,112.466
501,2934,30.9274,120.196,551.58,112.964
502,2938,30.9273,120.197,551.43,111.423
503,2941,30.9271,120.198,551.91,112.89
504,2945,30.9269,120.199,550.91,112.58
505,2949,30.9268,120.2,551.61,113.56
506,2953,30.9266,120.201,551.26,114.998
507,2957,30.9265,120.202,551.11,112.649
508,2961,30.9263,120.203,551.43,113.766
509,2965,30.9262,120.204,551.01,112.787
510,2968,30.926,120.205,551.69,112.288
511,2972,30.9258,120.206,551.02,109.968
512,2976,30.9257,120.207,551.32,111.131
513,2980,30.9255,120.209,551.95,111.767
514,2984,30.9254,120.21,551.68,110.833
515,2988,30.9252,120.211,551.35,108.931
516,2992,30.9251,120.212,550.64,106.971
517,2995,30.9249,120.213,551.26,107.705
518,2999,30.9248,120.214,551.64,105.906
519,3003,30.9246,120.215,551.35,108.346
520,3007,30.9244,120.216,551.04,103.883
521,3011,30.9243,120.217,551.6,105.676
522,3015,30.9241,120.218,552.25,107.401
523,3019,30.924,120.219,551.26,106.352
524,3023,30.9238,120.22,551.64,105.378
525,3026,30.9237,120.221,551.33,105.797
526,3030,30.9235,120.222,551.44,106.496
527,3034,30.9234,120.223,551.18,109.103
528,3038,30.9232,120.224,551.37,107.601
529,3042,30.923,120.225,552.16,107.613
530,3046,30.9229,120.226,551.33,106.181
531,3050,30.9227,120.227,551.25,109.802
532,3054,30.9226,120.228,551.24,105.837
533,3058,30.9224,120.229,551.68,105.917
534,3062,30.9223,120.23,551.93,109.166
535,3066,30.9221,120.231,551.36,109.664
536,3070,30.922,120.232,551.38,106.33
537,3074,30.9218,120.233,551,104.76
538,3077,30.9216,120.234,551.66,107.624
539,3081,30.9215,120.235,551.35,107.773
540,3085,30.9213,120.236,551.57,107.126
541,3089,30.9212,120.237,551.35,105.035
542,3093,30.921,120.238,551.69,106.845
543,3097,30.9209,120.239,551.71,105.275
544,3101,30.9207,120.24,551.28,105.871
545,3105,30.9206,120.241,551.26,107.412
546,3109,30.9204,120.243,552.1,107.246
547,3113,30.9202,120.244,551.32,107.791
548,3117,30.9201,120.245,551.39,107.246
549,3178,30.9175,120.244,551.59,-69.9868
550,3185,30.9177,120.243,551.73,-75.4585
551,3191,30.9179,120.242,551.05,-76.2893
552,3197,30.918,120.241,551.29,-77.143
553,3203,30.9182,120.24,551.85,-79.2
554,3209,30.9183,120.239,551.62,-79.475
555,3215,30.9185,120.238,551.42,-79.813
556,3221,30.9187,120.237,551.39,-79.1828
557,3227,30.9188,120.236,551.6,-81.0563
558,3234,30.919,120.235,551.69,-81.3715
559,3239,30.9191,120.234,551.32,-83.6805
560,3245,30.9193,120.233,551.29,-80.3974
561,3251,30.9194,120.232,551.92,-81.1709
562,3257,30.9196,120.231,551.25,-81.3887
563,3263,30.9197,120.23,551.38,-81.6522
564,3269,30.9199,120.229,551.52,-83.9727
565,3275,30.9201,120.228,551.47,-83.1133
566,3281,30.9202,120.227,551.2,-82.4372
567,3286,30.9204,120.226,551.78,-81.0048
568,3292,30.9205,120.225,551.38,-82.1736
569,3298,30.9207,120.224,550.86,-80.4948
570,3304,30.9208,120.223,551.53,-82.7294
571,3310,30.921,120.222,551.49,-82.632
572,3315,30.9211,120.221,551.32,-81.4288
573,3321,30.9213,120.22,551.44,-83.8982
574,3327,30.9214,120.219,551.87,-84.6029
575,3333,30.9216,120.218,551.93,-83.8237
576,3339,30.9218,120.217,551.34,-83.1992
577,3345,30.9219,120.216,551.8,-85.5884
578,3350,30.9221,120.215,551.43,-83.0732
579,3357,30.9223,120.214,551.67,-82.4887
580,3363,30.9224,120.212,551.41,-82.9643
581,3369,30.9226,120.211,551.27,-82.4372
582,3375,30.9227,120.21,551.44,-83.3997
583,3381,30.9229,120.209,551.15,-84.1045
584,3387,30.923,120.208,551.3,-84.3279
585,3393,30.9232,120.207,551.3,-83.755
586,3399,30.9233,120.206,552.06,-84.7061
587,3405,30.9235,120.205,551.86,-84.0357
588,3412,30.9236,120.204,551.21,-82.3111
589,3418,30.9238,120.203,551.46,-81.8126
590,3424,30.924,120.202,551.15,-82.4601
591,3430,30.9241,120.201,551.27,-83.0502
592,3436,30.9243,120.2,551.33,-82.8783
593,3442,30.9244,120.199,551.71,-84.4311
594,3448,30.9246,120.198,551.23,-81.8241
595,3454,30.9247,120.197,551.54,-83.543
596,3460,30.9249,120.196,551.72,-80.9761
597,3466,30.925,120.195,551.05,-81.9559
598,3472,30.9252,120.194,551.37,-81.5434
599,3478,30.9254,120.193,551.2,-81.3485
600,3484,30.9255,120.192,551.89,-81.7611
601,3490,30.9257,120.191,551.65,-81.7382
602,3496,30.9258,120.19,551.2,-80.5235
603,3502,30.926,120.189,551.38,-83.1419
604,3508,30.9261,120.188,551.36,-82.4142
605,3514,30.9263,120.187,551.52,-83.2622
606,3520,30.9265,120.186,551.52,-82.6721
607,3527,30.9266,120.185,551.25,-82.6205
608,3533,30.9268,120.184,551.07,-83.9612
609,3539,30.9269,120.183,551.55,-84.4482
610,3545,30.9271,120.182,551.36,-82.42
611,3551,30.9272,120.181,551.54,-83.606
612,3557,30.9274,120.18,551.33,-82.3168
613,3563,30.9275,120.178,551.54,-83.331
614,3569,30.9277,120.177,551.57,-83.7722
615,3575,30.9278,120.176,551.84,-81.7668
616,3581,30.928,120.175,551.68,-82.9815
617,3587,30.9281,120.174,551.23,-84.03
618,3593,30.9283,120.173,552.12,-84.8035
619,3599,30.9285,120.172,550.9,-81.4058
620,3605,30.9286,120.171,550.92,-80.4433
621,3610,30.9288,120.17,551.75,-83.3424
622,3616,30.9289,120.169,551.11,-83.4685
623,3622,30.9291,120.168,551.47,-83.3367
624,3628,30.9293,120.167,550.84,-84.5915
625,3634,30.9294,120.166,551.86,-81.4918
626,3640,30.9296,120.165,552.63,-80.5922
627,3646,30.9297,120.164,551.52,-81.5204
628,3652,30.9299,120.163,551.55,-78.2832
629,3657,30.93,120.162,551.25,-78.4093
630,3663,30.9302,120.161,551.57,-80.1625
631,3669,30.9303,120.16,551.36,-75.4643
632,3675,30.9305,120.159,550.99,-75.9513
633,3681,30.9307,120.158,551.8,-81.1996
634,3687,30.9308,120.157,551.23,-79.8359
635,3692,30.931,120.156,551.73,-81.1652
636,3699,30.9311,120.155,550.75,-82.1564
637,3705,30.9313,120.154,552.1,-79.5265
638,3711,30.9314,120.153,551.42,-79.4521
639,3717,30.9316,120.152,550.92,-82.5288
640,3723,30.9317,120.151,551.51,-81.5376
641,3729,30.9319,120.15,552.05,-82.4945
642,3735,30.9321,120.149,551.71,-83.2278
643,3740,30.9322,120.148,551.39,-81.8528
644,3746,30.9324,120.147,551.65,-81.1709
645,3752,30.9325,120.146,550.5,-79.6641
646,3758,30.9327,120.144,551.74,-78.8447
647,3764,30.9328,120.143,551.78,-80.4948
648,3770,30.933,120.142,551.46,-78.4723
649,3832,30.9306,120.142,551.27,85.5712
650,3836,30.9304,120.143,551.35,88.6308
651,3840,30.9303,120.144,551.59,92.5671
652,3844,30.9301,120.145,551.46,94.0682
653,3848,30.93,120.146,551.37,95.3344
654,3852,30.9298,120.147,551.48,98.629
655,3856,30.9296,120.148,551.34,99.7577
656,3860,30.9295,120.149,551.19,101.992
657,3864,30.9293,120.15,551.45,103.923
658,3868,30.9292,120.151,551.08,103.929
659,3872,30.929,120.152,551.83,105.797
660,3876,30.9289,120.153,551.74,108.232
