Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
74,363.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
75,367.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
76,370.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
77,373.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
78,376.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
79,379.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
80,382.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
81,385.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
82,388.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
83,391.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
84,394.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
85,397.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
86,400.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
87,403.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
88,406.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
89,409.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
90,447.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
91,450.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
92,453.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
93,456.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
94,458.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
95,461.00,40.34121754,115.78021175,40.35060000,115.77700000,40.35060000,115.77700000,0.4167,1079.41,1,2,split,5,1,-1,867.04,867.04,867.04
96,464.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
97,467.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
98,470.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
99,473.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
100,476.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
101,479.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
102,482.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
103,484.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
104,487.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
105,490.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
106,493.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
107,496.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
108,534.00,40.34142143,115.78986661,40.35060000,115.77700000,40.35060000,115.77700000,0.4167,1495.18,1,6,split,5,1,-1,1392.90,1392.90,1392.90
109,537.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
110,540.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
111,543.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
112,546.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
113,550.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
114,553.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
115,556.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
116,559.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
117,562.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
118,565.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
119,568.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
120,571.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
121,575.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
122,578.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
123,581.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
124,584.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
125,587.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
126,625.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
127,628.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
128,631.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
129,634.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
130,637.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
131,640.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
132,643.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
133,646.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
134,649.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
135,652.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
136,655.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
137,658.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
138,661.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
139,664.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
140,667.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
141,670.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
142,673.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
143,676.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,split,0,0,-1,,,
